labels,text,expr_emo,prob_expr_emo,prob_max
joy,Mall with jake and dakota not faggets ,surprise,"[0.82252574, 0.948937, 0.73041266, 0.6725215, 0.8988489, 0.96362853]",0.96362853
joy,Celebrate Life this is your one chance Give the of amp TY ,joy,"[0.0028057352, 0.0010626453, 0.0023045703, 0.99538946, 0.0014030354, 0.742043]",0.99538946
surprise,"Mijn is af, hij is echt vet cool. Mama heeft me een beetje geholpen met mijn gedicht. Nu gauw naar school! ",surprise,"[0.10640122, 0.029491538, 0.14097618, 0.9573259, 0.3268528, 0.9748355]",0.9748355
joy,Such a bad headache that it hurts to open my eyes ,sadness,"[0.76774776, 0.7206874, 0.7968218, 0.007614019, 0.8942058, 0.2083106]",0.8942058
sadness,"So erkd. Been doing this speech for a week amp still can't get it. Yea, I'm boutta fail my communications class. -__- defeated ",anger,"[0.9936366, 0.989997, 0.970719, 0.009663578, 0.9865813, 0.9490021]",0.9936366
disgust, Youre discipline is a joke. You are destroying NHL hockey. Really? Youre going to suspend Sutton for a hit like that? quot ,surprise,"[0.99043256, 0.991499, 0.84375286, 0.061571866, 0.8430289, 0.9960169]",0.9960169
surprise,I really hope maintenance enjoyed seeing how pretty I look when I first roll out of bed ,surprise,"[0.007989233, 0.0012213535, 0.02360247, 0.9890177, 0.019139051, 0.9946672]",0.9946672
surprise,Heb een mooie blauwe ketting en een bruine muts gekregen D ,sadness,"[0.9594082, 0.9481999, 0.963499, 0.92757595, 0.96781534, 0.947327]",0.96781534
joy,in one's heart amp some laughter on one's lips is a sign that a person down deep has a pretty good grasp of life. ~Sidey smile amp LLAFF ,joy,"[0.0021847768, 0.0017089009, 0.0030975137, 0.9931865, 0.0038824768, 0.57603437]",0.9931865
surprise,Currently on my way back home frm doin A lil Shopn for my Wife  Honey) ,sadness,"[0.04638204, 0.14166306, 0.59709424, 0.95018613, 0.9641474, 0.9045564]",0.9641474
joy,I Find It TOO  Truth Is I find in sharing The Gospel! quot ,surprise,"[0.09113622, 0.31463736, 0.15917778, 0.9258025, 0.6392829, 0.9966455]",0.9966455
surprise,New Christmas music book? My favoriteeeee! thanksdaddy ,surprise,"[0.0061991215, 0.004870444, 0.054026417, 0.9973252, 0.04250917, 0.998187]",0.998187
surprise,Wrapping my xmas presents like smithy from gavin and stacey this year. . . In tin foil. . ,surprise,"[0.21542531, 0.69725263, 0.4350926, 0.8939676, 0.68848056, 0.9537908]",0.9537908
fear,i promise to take care of my eyes for my own future in the industry. | photography ,surprise,"[0.024353564, 0.02655609, 0.040900394, 0.58753514, 0.3232545, 0.6193491]",0.6193491
fear,Infiltration in our lives. The illusion of so we accept their political Solutions. Tyranny ,fear,"[0.93222386, 0.94004107, 0.96130025, 0.003849751, 0.6997147, 0.20915528]",0.96130025
surprise,Will I get to OO by the end of the night ! ? ( RT MY TWEETS FOR SHOUT Outs! ( HURRY ! (lt muchlove ,surprise,"[0.12915428, 0.24888688, 0.94119376, 0.75022113, 0.92127615, 0.9600563]",0.9600563
surprise,Klaar wachten op mama dan naar school bij me quot ,sadness,"[0.96296096, 0.9308189, 0.9564961, 0.7971095, 0.99104464, 0.93869]",0.99104464
disgust," if I wasn't eating a granola right now, I would have to pound you after that last tweet. ",anger,"[0.9925218, 0.9645349, 0.9404057, 0.007458779, 0.88270277, 0.23535398]",0.9925218
anger,Thinking about killing my self cuz I've studied the wrong subject and I've just realized that NOW quot((((( ,fear,"[0.9964599, 0.9939267, 0.9978809, 0.0027078963, 0.9959714, 0.93506426]",0.9978809
joy,Such a good day to be home. I love having friends that just know me so well. ,joy,"[0.009271657, 0.005635861, 0.014344817, 0.9961904, 0.006325834, 0.9406994]",0.9961904
disgust,Stop fucking callin me! UGH! ! you me! ! ! ,anger,"[0.997664, 0.9976386, 0.98460627, 0.0059656873, 0.9828609, 0.9948731]",0.997664
surprise,"oh wow im right now , someone is finally waking up ",surprise,"[0.8188739, 0.70048857, 0.9055894, 0.98766744, 0.7246615, 0.9980736]",0.9980736
sadness," wow that is a lot, no peanut butter ",surprise,"[0.97812414, 0.98469526, 0.9406953, 0.11946044, 0.9635465, 0.9976604]",0.9976604
joy,Cnt remember the last time I cryed tears of ,sadness,"[0.2768408, 0.88822055, 0.95145905, 0.09140658, 0.98270494, 0.9257864]",0.98270494
fear,I didnt like how I did personally but it was my st try after a couple more I'll know how to be funny and rap in front of a camera. ,disgust,"[0.8735831, 0.93773407, 0.7908068, 0.0047550146, 0.8547828, 0.9353307]",0.93773407
joy,"My voice is gonna be shot on Tuesday. . all day singing, auditions AND night rehearsal . Oh . . . -__- ",fear,"[0.9778681, 0.94911516, 0.99714607, 0.07150397, 0.9950046, 0.98499566]",0.99714607
joy,So now I get to stand here waiting for him to do what he has to do inside and I have no way of contacting him ,fear,"[0.84577256, 0.5939988, 0.94246167, 0.0060797837, 0.8638066, 0.65963084]",0.94246167
joy,"“Sometimes your is the source of your smile, but sometimes your smile can be the source of your joy. ” ~Thich Nhat Hanh Quote ",joy,"[0.008075876, 0.010789493, 0.013855886, 0.96499825, 0.0110610975, 0.32993647]",0.96499825
sadness,"many ppl lie themselves, even when cud plainly point out dat person totally rationally reasons why they're lying themselves ",disgust,"[0.8097496, 0.8783839, 0.5429286, 0.088592194, 0.5870139, 0.7520936]",0.8783839
surprise,Unintentionally attending a doctor who convention nerdlife ,surprise,"[0.9242699, 0.7688692, 0.70177406, 0.37788042, 0.8039168, 0.9765961]",0.9765961
joy,Can't really talk to anybody but my sister and her phone is broke. . ,fear,"[0.6428294, 0.5172865, 0.862932, 0.008202467, 0.777808, 0.4178557]",0.862932
surprise,"Hey,  and  I don't follow you for ads, I follow you for science. Except now I don't follow you at all. ",surprise,"[0.52914226, 0.44566548, 0.17861848, 0.42095396, 0.7550551, 0.9192945]",0.9192945
surprise,Finally didn't dress like a bum today . ,surprise,"[0.023345517, 0.9073564, 0.33531693, 0.7583398, 0.08499052, 0.9848743]",0.9848743
joy,Community service at the Oakland cemetery. ,sadness,"[0.0454671, 0.22128814, 0.42613688, 0.3857389, 0.7987393, 0.5663039]",0.7987393
surprise,I got dressed today. Which means no slacks or sweats on. ,surprise,"[0.48086604, 0.21948335, 0.3147183, 0.6817301, 0.52452874, 0.90294504]",0.90294504
sadness,Unable to download Path because I have an ancient iPod. ,surprise,"[0.8164997, 0.7183653, 0.8004434, 0.06088277, 0.9063982, 0.9327494]",0.9327494
surprise, Yeah yeah lol. ampamp You won't know what you quotleftquot unless you come get it ,surprise,"[0.72150403, 0.12923653, 0.8668784, 0.44756916, 0.059761036, 0.9631144]",0.9631144
sadness,my family stilll doesnt have a tree up and i will tweet this every day untill we do.  the haisley house ,sadness,"[0.9554536, 0.8587932, 0.91806364, 0.5739262, 0.9769776, 0.9266663]",0.9769776
sadness,Good morning my honey  missing you loads have a good day ,sadness,"[0.047400653, 0.01656459, 0.16194506, 0.33848912, 0.9980787, 0.9213957]",0.9980787
surprise,I just feel sick today ,disgust,"[0.24781117, 0.9974235, 0.9680523, 0.004447476, 0.99742115, 0.6301987]",0.9974235
anger,There's nothing more annoying than someone not replying to a text message ,anger,"[0.98164016, 0.94689435, 0.21495244, 0.009394716, 0.32579356, 0.23352095]",0.98164016
joy,"Oh how I just want to annoy, poke, amp jump on her bed again ",anger,"[0.9980743, 0.9841128, 0.15473604, 0.026595285, 0.08697085, 0.72901386]",0.9980743
surprise,I just want a puppy. Preferably a black lab or a golden retriever. ,joy,"[0.09758276, 0.0053486666, 0.19324958, 0.9735556, 0.52038187, 0.91373616]",0.9735556
disgust,"My aunty is such a cougar, she was hitting on the teenage boy singing in Miss south pacific. . argh ",anger,"[0.99688536, 0.99545187, 0.9806997, 0.0055096895, 0.96992546, 0.98954695]",0.99688536
joy,Plan for tonight packaging a couple of small and sweet silver pendants I made and send them off to their new home ,joy,"[0.0632921, 0.043233532, 0.4706946, 0.829059, 0.42922103, 0.6341797]",0.829059
joy,On hold to the bank to find out why they've taken my money but after days still haven't sent it on. . . ,anger,"[0.97200495, 0.912795, 0.95887715, 0.014039395, 0.9693617, 0.95205027]",0.97200495
sadness,. . . . . Not gonna lie. I'm hungry. But Mom packed all the food for tomorrow's trip back home. ,sadness,"[0.95524836, 0.5047364, 0.9378196, 0.07535808, 0.98023623, 0.9731311]",0.98023623
joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! Quote for love peace and joy ,joy,"[0.0025543761, 0.020644845, 0.062176038, 0.9814169, 0.006191793, 0.9011965]",0.9814169
joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! for and ,joy,"[0.002050804, 0.0050053964, 0.0052246144, 0.972224, 0.0074165305, 0.7785208]",0.972224
joy,Just bombed my french test ,surprise,"[0.9896814, 0.9886619, 0.96959454, 0.009178981, 0.9778325, 0.99268335]",0.99268335
sadness,feet are killing . . hate standing all day  work ,disgust,"[0.9978607, 0.9980861, 0.9945879, 0.008196255, 0.9968029, 0.59235096]",0.9980861
disgust,junior girls got that freshman boy fever. . ,fear,"[0.8870828, 0.8231234, 0.95837003, 0.41003343, 0.8869278, 0.8016291]",0.95837003
joy,Just as a problem shared is a problem halved so joy shared is doubled. Looking forward to my next creative moment with  ,joy,"[0.012260629, 0.015609734, 0.01920235, 0.98763895, 0.009389481, 0.8244499]",0.98763895
sadness,"Was so excited that it was saturday, last day of my work week. Then I remembered that I have to work tomorrow too. ",surprise,"[0.024928516, 0.016948026, 0.0167657, 0.50227493, 0.01763753, 0.95908916]",0.95908916
sadness,Hey friends stop drifting away from me . I miss you all ,sadness,"[0.9250791, 0.027175155, 0.6287173, 0.04726081, 0.99862957, 0.9154545]",0.99862957
sadness,What the hell has happened to the online L. A. Times Crossword puzzle? anger ,anger,"[0.9976954, 0.986791, 0.10010734, 0.0017136222, 0.02827857, 0.15919429]",0.9976954
surprise, I MADE BROWNIES so we're good( just haven't done any schoolwork lol ,surprise,"[0.11001638, 0.07034215, 0.22726856, 0.8311787, 0.16633472, 0.9231482]",0.9231482
sadness,"Mo' Money, Mo' Problems ",sadness,"[0.8825721, 0.6720304, 0.6428609, 0.0054826792, 0.9381671, 0.0646591]",0.9381671
joy,dish washer is broken. got to wash all our dishes by hand now ,sadness,"[0.9750177, 0.9560286, 0.9770951, 0.02326716, 0.98564446, 0.96311295]",0.98564446
joy,"thanksgiving's at my house this year, here comes the crazy cleaning, and grocery shopping ! ",surprise,"[0.3642515, 0.6381952, 0.5565095, 0.13465676, 0.7305977, 0.9785525]",0.9785525
surprise,Folks it's Shop till u drop amp them wait the at the end of the month (bills). Shop wisely! ,surprise,"[0.1221451, 0.07034232, 0.08759615, 0.5065711, 0.36620364, 0.55483985]",0.55483985
joy,In my own lane. . . happy pleasing My God. ,joy,"[0.0052412455, 0.0073363823, 0.0069895396, 0.9977825, 0.0033449188, 0.9685724]",0.9977825
joy,"oh fuck YES, brother moving out new room me ",surprise,"[0.9961815, 0.92671466, 0.9908959, 0.9317195, 0.98280257, 0.9978886]",0.9978886
joy,"Good to see you up and walking around, and the you have b/c you don't have a physical hindrance to preaching His name!  ",surprise,"[0.0057270257, 0.002568624, 0.013885614, 0.9954751, 0.005149451, 0.99789584]",0.99789584
joy,im sick. and i sound like a man. ,disgust,"[0.8323445, 0.9952609, 0.9124683, 0.011328741, 0.9912742, 0.8489632]",0.9952609
joy,"I always feel a sense of elation when im out in public, need the toilet, and the single seat toilet is both empty and clean ",joy,"[0.004720753, 0.0043821577, 0.007709482, 0.99434, 0.0033880793, 0.9923384]",0.99434
sadness,I'm going to miss my little brother so much when I go to college. ,sadness,"[0.9245963, 0.031875443, 0.9941806, 0.011883144, 0.997721, 0.63573563]",0.997721
joy,"finished my essay, now its time for some studying. . . ",surprise,"[0.36003324, 0.28303868, 0.3443899, 0.050135728, 0.49284786, 0.62981135]",0.62981135
joy,"Ahhh didn't think it would last, up mins later and taken me an hour to get him back to sleep ",fear,"[0.947699, 0.9554195, 0.9969783, 0.019896712, 0.99564373, 0.99299014]",0.9969783
anger,When you leave something to charge over night and never turn the plug on. . . ,disgust,"[0.9287482, 0.94484925, 0.8525069, 0.048228662, 0.93084425, 0.899233]",0.94484925
joy,"No school today, off reading ",surprise,"[0.41982153, 0.7087444, 0.6613273, 0.91075754, 0.8614404, 0.96730375]",0.96730375
joy,Memory is sooo sweet she's singing to Izzy while I relax. . ,joy,"[0.0038665175, 0.0041578882, 0.010414564, 0.9964083, 0.03194789, 0.82301563]",0.9964083
joy,"Just pulled a w my film lecture homework! Now, we are watching the episode where Ellen said she was gay and some Glee episode. ",surprise,"[0.969356, 0.9408546, 0.8174641, 0.78529286, 0.8898654, 0.9962322]",0.9962322
sadness,=+ P RT  it pains my heart to SEE  leave,sadness,"[0.97312456, 0.99589205, 0.9870941, 0.005700772, 0.99874866, 0.7763389]",0.99874866
joy,"Vienna's plum cake! ! !  ,  ",surprise,"[0.9811218, 0.99083745, 0.61581105, 0.99600756, 0.56091684, 0.9985261]",0.9985261
joy,As I'm not freezing my arse off on a picket line it's back to cell control and communication for me ,sadness,"[0.30874112, 0.5586329, 0.46648052, 0.19499332, 0.65141284, 0.6467554]",0.65141284
sadness,"Slightly bummed out- I have english muffins left over from my  party, but no butter to put on them after toasting ",sadness,"[0.16070569, 0.98829496, 0.99333113, 0.0015657166, 0.99837273, 0.97360724]",0.99837273
sadness,I hate the rain. . . Wish I could go home ,sadness,"[0.99745005, 0.99838793, 0.9920373, 0.011820381, 0.9984529, 0.5515035]",0.9984529
sadness, Oro allora )son spariti tutti da twitter oggi. . . ,anger,"[0.99266934, 0.9703591, 0.8731442, 0.7277666, 0.89002174, 0.92380965]",0.99266934
surprise,Haha turtle head in my pants! ,surprise,"[0.9955924, 0.96447134, 0.98322475, 0.5002094, 0.08263578, 0.998555]",0.998555
sadness,Seeing the Iphone S advert and wanting it! Way out of my budget! ,surprise,"[0.99216616, 0.9575351, 0.96735585, 0.038468324, 0.9569517, 0.9969703]",0.9969703
joy,Hot chocolate in the morning! ! ,surprise,"[0.04388384, 0.015341063, 0.052503593, 0.9972535, 0.026954874, 0.99816626]",0.99816626
joy,"Oh, sitting at the restaurant by myself for / hours. ( ",sadness,"[0.9722288, 0.9839987, 0.98961896, 0.7625421, 0.9939122, 0.98772275]",0.9939122
joy,"Cheers to Dec st! I can finally keep real butter in my fridge, eat the skin on my chicken amp no more battles over cheap Ikea furniture! ",surprise,"[0.0102053825, 0.00267792, 0.008436415, 0.9983601, 0.00265566, 0.9984003]",0.9984003
joy,Love being my parents taxi. . ,joy,"[0.0025557799, 0.0016947855, 0.0041836617, 0.99751425, 0.0029550043, 0.85552037]",0.99751425
anger,  from to to to lolquot scratch the anger. . . add drakedepression ,anger,"[0.9973755, 0.71873575, 0.00979144, 0.003465791, 0.015424804, 0.010139261]",0.9973755
joy,Tommy Cooper time ,surprise,"[0.1949532, 0.22562203, 0.28337553, 0.62614363, 0.4065126, 0.7799796]",0.7799796
joy,Just got home from work six hours ago. . amp I'm already on my way back. . ,sadness,"[0.7178932, 0.5162002, 0.8179581, 0.20858087, 0.83025634, 0.73831314]",0.83025634
fear,My brothers friends say they saw a UFO ,surprise,"[0.8421548, 0.46947914, 0.9585976, 0.5346586, 0.6476528, 0.9831244]",0.9831244
anger,"quotIf you are patient in one moment of anger, you will escape a hundred days of sorrow. quot ",anger,"[0.94271266, 0.5426501, 0.3106076, 0.0051192925, 0.676881, 0.47967672]",0.94271266
anger,"This is so unbeliveably annoying. . . i can't tell if it's my class, my lag, my mouse or my playing! ! ! ! ! ! ! ! ! awweagblherh flawfweb ",anger,"[0.99356836, 0.9901916, 0.336743, 0.0007192886, 0.3441566, 0.32584646]",0.99356836
joy,Bath amp an early night ready to see what another week has to chuck at us! ,surprise,"[0.58080155, 0.50594026, 0.8509252, 0.9004522, 0.35035202, 0.9745437]",0.9745437
fear,Ima sexy niqqa but sometimes my confidence level is on a all time low. ,fear,"[0.57964194, 0.17271, 0.94450396, 0.010912436, 0.92511564, 0.693346]",0.94450396
fear,Premature wrinkles amp grey hair ,disgust,"[0.43560252, 0.9500679, 0.7088384, 0.023389602, 0.92605317, 0.79535306]",0.9500679
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.676318, 0.8709797, 0.015204034, 0.049521983, 0.88942206, 0.5639569]",0.88942206
fear,watch amp anxiety fade when you FreeShafi Thanksgiving is a time to be surrounded by Family amp LovedOnes.  ,joy,"[0.043776967, 0.12985153, 0.2775747, 0.7916531, 0.09082607, 0.500189]",0.7916531
