labels,text,expr_emo,prob_expr_emo,prob_max
surprise,Having a lil lady would be on point right now. I would just roll over and go from there ,joy,"[0.43126515, 0.09887621, 0.4333056, 0.8337287, 0.32146612, 0.75130117]",0.8337287
anger,I have soo much and pain deep inside! Its like I wanna blow up n go crazy n cry at same time. Smh like im lost ,sadness,"[0.9901855, 0.9502994, 0.78605384, 0.00016223411, 0.99190146, 0.78465927]",0.99190146
surprise,The last month in ! ! Impress us with the finale p ,surprise,"[0.6165835, 0.0068447464, 0.29525504, 0.6713479, 0.7057033, 0.97815394]",0.97815394
joy,Part Black Friday shopping accomplished. . . . Part starting at . . . ,joy,"[0.03498655, 0.009768192, 0.13503332, 0.78613687, 0.022619732, 0.4940756]",0.78613687
fear,not ever having a beautiful marriage that last a lifetime ,sadness,"[0.96686995, 0.9875722, 0.9729917, 0.0026099042, 0.9876489, 0.9657918]",0.9876489
surprise,That moment when the rain makes your chest wetter than your balls ,fear,"[0.9524052, 0.8455095, 0.9692755, 0.049405336, 0.91249853, 0.7548343]",0.9692755
surprise,Mid day sex is da best ,joy,"[0.0543014, 0.0009580859, 0.002201267, 0.96408236, 0.0024347343, 0.87619835]",0.96408236
sadness,Really wanna watch a movie but my brother has the PS ( ,sadness,"[0.8952051, 0.40526223, 0.6183625, 0.4181863, 0.9209332, 0.87256694]",0.9209332
joy,Just kicked off the shoes now wait for its an show full and  with her gr SWAG she be SWAGING ,joy,"[0.104810245, 0.00043427967, 0.0061605223, 0.95750636, 0.0016073809, 0.6826763]",0.95750636
joy,My friends put everyone else's to shame fam ,disgust,"[0.6174748, 0.9150072, 0.06606156, 0.7750787, 0.16432261, 0.8244525]",0.9150072
fear,"Love Watching people get scared, , its infectious, just like A. I. D's , or the fear of aids ",fear,"[0.0010155442, 0.0007371022, 0.9042233, 0.4957566, 0.0009956899, 0.81682044]",0.9042233
joy,Now to begin three hours of packing and cleaning. OR I can procrastinate for two hours and rush pack and clean in one hour goodplan ,fear,"[0.8224406, 0.5239553, 0.8880494, 0.21355192, 0.5303608, 0.8582286]",0.8880494
joy,The Christmas section in target makes me happy. christmasdecorations ,joy,"[0.00024237583, 0.0002266495, 0.00029056612, 0.99660456, 0.0002680455, 0.052760422]",0.99660456
sadness,"Said jeans were sighed over, admired, sighed over again, smoothed, admired, sighed over and finally thrown into the Goodwill pile. ",sadness,"[0.6739396, 0.8680745, 0.5498904, 0.076045, 0.89835775, 0.82193315]",0.89835775
joy,$ pink panthers w today fed ppl  soup kitchen met new pppl connected w friends a very day! ,joy,"[0.09642024, 0.036062453, 0.52769303, 0.984654, 0.19548596, 0.86933184]",0.984654
joy,"quotI caught you, you caught me and this I see I'm blind and I'm fixed and fine and, ripe and stained and washed and dried. quot  ",anger,"[0.98697364, 0.97390693, 0.95068115, 0.83670944, 0.96799177, 0.98298484]",0.98697364
joy, and  just found my black Roxy boots from last year. Tots forgot about them. Like having new boots ,joy,"[0.14283863, 0.09295827, 0.42895982, 0.82376546, 0.3550551, 0.82348347]",0.82376546
joy,Getting ready to go back to work ,fear,"[0.1574535, 0.14095545, 0.2526876, 0.006435495, 0.027288858, 0.01306054]",0.2526876
fear,ft.  is the nd Leak off Dropping Next Week. . ,fear,"[0.7731994, 0.6994672, 0.9019672, 0.09433835, 0.74686503, 0.8481246]",0.9019672
surprise,Trying to decide what i'm getting my besties for Christmas! I know they will love whatever I get them. Maybe I should them ) ,joy,"[0.15181711, 0.018597713, 0.2602781, 0.91713685, 0.10860441, 0.6763373]",0.91713685
fear,Had the biggest crush on her in highschool but never had the balls to tell her of being shot down ,sadness,"[0.33974627, 0.122225456, 0.1560218, 0.0012460948, 0.42890424, 0.24956091]",0.42890424
sadness,Are kids these days going to grow up thinking Dr. Dre just made headphones? ,fear,"[0.92590874, 0.87275386, 0.98462766, 0.014691225, 0.8987993, 0.9755043]",0.98462766
joy,Successful marketing comes down to fulfilling four basic humans needs Peace and Love. Sounds easy but it's not easy. ,surprise,"[0.0011232542, 0.0068492796, 0.010911273, 0.32146728, 0.06543909, 0.455946]",0.455946
sadness,"if this was the last new episode of i ever get to watch, i may just cry '( ",sadness,"[0.9584597, 0.9595756, 0.98836666, 0.009576081, 0.9971097, 0.94610405]",0.9971097
joy,Well done Crystal Palace! Bye Bye Man Utd. . . ) ,joy,"[0.38754466, 0.24491508, 0.12747294, 0.98056364, 0.95711285, 0.9037635]",0.98056364
sadness,"Ok estudiantes of Oklahoma State, the student section is basically empty. OKState ",surprise,"[0.69554603, 0.6540367, 0.68488485, 0.16257113, 0.9079039, 0.9267641]",0.9267641
sadness,"Happy thanksgiving ) , thanksgiving breakfast then my game. Last cheerleading game of the session ",joy,"[0.00034089325, 0.00028057108, 0.0013220537, 0.9938579, 0.0005075383, 0.31087497]",0.9938579
sadness,Kinda feels weird having people grow up in a faster pace than me ,surprise,"[0.5793971, 0.38293642, 0.6074839, 0.0007061238, 0.9620811, 0.9876401]",0.9876401
sadness,"When you learn that your computer is broken until March, you are going to be depressed. ",sadness,"[0.31980646, 0.9752736, 0.96959776, 0.00021528662, 0.9936144, 0.9267924]",0.9936144
joy,today is a wonderful day. ,joy,"[0.0002924786, 0.00025839143, 0.0005262365, 0.99718565, 0.00017897811, 0.47871265]",0.99718565
joy,Klockan kan man se mig farsan  och  på eurosport. Vi är den blåa pricken i den gula väggen. ,fear,"[0.51460075, 0.36245826, 0.76672846, 0.26214394, 0.3355788, 0.44576094]",0.76672846
surprise,this hair color has gon cray cray! ,disgust,"[0.9879005, 0.9959006, 0.89213574, 0.014130004, 0.71818346, 0.98280245]",0.9959006
disgust,I Hate People With Crusty Nasty Lips ,disgust,"[0.9955277, 0.9981186, 0.8791193, 0.00037703788, 0.826939, 0.27117616]",0.9981186
sadness,Missing my flat tummy ) its always super flat in the morning and then in the evening its like hugee / ,sadness,"[0.7508498, 0.9043936, 0.7570288, 0.025057415, 0.98052776, 0.9232825]",0.98052776
joy,"Just got home, all I want to do is eat and sleep but I have to revise for four hours. ",sadness,"[0.8941144, 0.85565186, 0.76762605, 0.0072917975, 0.90234387, 0.864747]",0.90234387
surprise,If wife asks why I smell of perfume I'm going to plead ignorance. Put lipstick on my shirt. The when she opens her xmas present. . . ,surprise,"[0.47833824, 0.032650173, 0.70220035, 0.009577575, 0.20126343, 0.7753302]",0.7753302
anger,WHO . PUT. THEIR. PLATE. OF. FOOD. ON. MY. DRUMSET? . . . . . . . . . . . . . . . . . ,surprise,"[0.93970656, 0.8355922, 0.9386641, 0.10553869, 0.8548358, 0.9728717]",0.9728717
joy,Goodnight tweetheads. English final at am ,surprise,"[0.4197642, 0.45209417, 0.33011007, 0.23018266, 0.6150151, 0.6767435]",0.6767435
fear," Non ? Genre avec Andy, Woody, Monsieur Patate et tout ? ! ",surprise,"[0.90932614, 0.88108724, 0.79012525, 0.42613256, 0.8600125, 0.97980416]",0.97980416
surprise,Tomorrow is probably a shorts day. ,surprise,"[0.74389666, 0.7184478, 0.8238155, 0.40196362, 0.83674085, 0.90503615]",0.90503615
anger,"So my phone memory was low for the last week or so. . . to compensate, it decided not to give me any email notifications the whole time ",sadness,"[0.52512217, 0.40984103, 0.6277257, 0.07177311, 0.72817487, 0.5874805]",0.72817487
sadness,"As soon as I get back home, I'll be ready to go back to campus. ",anger,"[0.8744905, 0.7355082, 0.79519254, 0.4696847, 0.84833395, 0.8501184]",0.8744905
joy,The whole class failed the physics. ,disgust,"[0.924166, 0.968884, 0.8217128, 0.0017713425, 0.9637885, 0.967657]",0.968884
joy,Bout to be another great day! ! ,joy,"[0.00085467246, 0.0004156257, 0.0009608742, 0.9943105, 0.00019928192, 0.6854135]",0.9943105
disgust,"Nothing that infuriates me more than perverts, I hope this man gets his head bashed in. ",anger,"[0.99784267, 0.99747545, 0.61486006, 0.00046006992, 0.0014151825, 0.43189725]",0.99784267
sadness,I wish there was a forever where I live ( . . . or that I had a Visa. ,sadness,"[0.9766052, 0.8670283, 0.8467145, 0.0009832812, 0.9898633, 0.82954055]",0.9898633
joy,and working the rest of the week. . . ,fear,"[0.54301494, 0.64857215, 0.79164016, 0.14676762, 0.7834438, 0.76862586]",0.79164016
fear,i love how i type quotchquot and the first thing that comes up is quotchupacabraquot lol (i really do believe in him) ) ,joy,"[0.004373256, 0.00046853593, 0.0022195976, 0.9439315, 0.0014002168, 0.76031464]",0.9439315
sadness,"He think he so in luv, he in luv wit a slut. ",joy,"[0.7060054, 0.53145045, 0.017546583, 0.9803429, 0.032284822, 0.6351252]",0.9803429
sadness,I guess I should be thankful I even have a job but not being able to eat with my family doesn't make me thankful for anything / ,sadness,"[0.89221156, 0.7266409, 0.83158237, 0.0010754567, 0.93926924, 0.6450311]",0.93926924
sadness,EATING A KG TUB OF STRAWBERRY YOGHURT BUT MY STRAWBERRIES ALL SUNK TO THE BOTTOM DAMNYOUGRAVITY ,disgust,"[0.98953015, 0.9930757, 0.9798783, 0.096614026, 0.9825968, 0.9649071]",0.9930757
surprise, hahah mabey we both buy and place under the tree. kriskringle ,joy,"[0.4558128, 0.0459, 0.17655036, 0.9743721, 0.09077899, 0.96581084]",0.9743721
anger,"is short, is rare, is bad, DumpIt. Fear is awful, FaceIt. Memories are sweet, CherishIt ",sadness,"[0.3306636, 0.6510566, 0.35311556, 0.13311869, 0.79569966, 0.27277264]",0.79569966
fear,"is short, is rare, is bad, is awful, FaceIt. Memories are sweet, CherishIt ",sadness,"[0.68824947, 0.91284376, 0.9036523, 0.03073734, 0.9171455, 0.32593918]",0.9171455
joy,I can't wait to be in awkward situation next period sarcasm ,anger,"[0.90299803, 0.55419976, 0.024226602, 0.0018978809, 0.022313986, 0.7852609]",0.90299803
disgust,Just saw the Jersey Shore season preview. Has Deena always looked this much like a troll? ,surprise,"[0.952131, 0.98005414, 0.8039516, 0.0006921712, 0.49966058, 0.98081803]",0.98081803
joy,I'm bored already and haven't even got out of bed yet ,sadness,"[0.2877665, 0.8808925, 0.005967152, 0.0001373274, 0.90200007, 0.028909555]",0.90200007
surprise, then im doin my job. Gotta somethin planned for you in the morning ,fear,"[0.5409813, 0.19254284, 0.5444664, 0.07909294, 0.3389207, 0.48648188]",0.5444664
sadness,"I feel like my hairs getting shorter , maybe its because i rash about short hair . ",fear,"[0.991248, 0.98409027, 0.99213386, 0.0015081096, 0.9621914, 0.90219235]",0.99213386
joy,mr. mayo makes my cream o casserole craving so satiated ,joy,"[0.013276805, 0.003359762, 0.010031284, 0.94821984, 0.008349043, 0.628318]",0.94821984
joy,Sleep deprived. . . . the cram to get everything done for finals next week starts now. . . . ,fear,"[0.37326512, 0.31228754, 0.87932163, 0.00053231657, 0.49066487, 0.71708846]",0.87932163
joy,R u weary or It is the of the grace of alone that can uplift your soul. Seek Him and find true and peace. ,surprise,"[0.007143757, 0.022711448, 0.08967888, 0.027014991, 0.45717716, 0.5709033]",0.5709033
sadness,I didn't grow up as I should you (heigh) the worse I know is all my fault ,sadness,"[0.9776578, 0.9293752, 0.924035, 0.00022779928, 0.9849759, 0.8530673]",0.9849759
fear,"Amen to this---gtRT  not afraid of tomorrow, for I have seen yesterday and I love today less ",joy,"[0.0073561682, 0.0012882027, 0.007071823, 0.9487776, 0.14637811, 0.2237726]",0.9487776
surprise,"Aye  ME AND KIKI HUNCHED ON YO DRESSER LAST NIGHT,I LEFT A LIL SUMTHIN IN THERE FOR U. LOL ",surprise,"[0.81197107, 0.5682343, 0.34265807, 0.9207476, 0.7056292, 0.96599424]",0.96599424
joy,Best thing on tv at the moment Lions losing to Green Bay at least some people I know will be quiet this weekend. ,surprise,"[0.83015645, 0.8597772, 0.58976, 0.031692974, 0.9163432, 0.92709625]",0.92709625
joy,is. . . Seeing the spark of a new idea in someone's eyes. Every new idea could be the trigger that makes something better. ,joy,"[0.12967359, 0.029125068, 0.19321218, 0.8764934, 0.17791398, 0.8168456]",0.8764934
joy,I wanna go back to bedd ) or atleast sleep in tomorrow . But I can't bc I have practice at I the morning ! ? ! ? ,anger,"[0.988636, 0.9781018, 0.97658634, 0.0008158389, 0.98699677, 0.9817023]",0.988636
sadness,Kinda ruins your day when you check twitter and you have one less follower ,sadness,"[0.9444023, 0.9568349, 0.7202726, 0.000172855, 0.97674745, 0.93256295]",0.97674745
sadness,Why don't we have more inspring people like John Keating? DeadPoetsSociety ,anger,"[0.9077418, 0.16661134, 0.34463766, 0.13998388, 0.8400399, 0.8973803]",0.9077418
joy,Wasn't it great when you found unplayed credits on your favorite arcade game? ! ,joy,"[0.5723117, 0.029485304, 0.0669243, 0.9582142, 0.27724758, 0.8438796]",0.9582142
joy,So tired. . Getting ready then off to grandmas house! I wish I had money to shop tonight ,sadness,"[0.8584177, 0.47283536, 0.53158045, 0.00076750823, 0.9639675, 0.5401076]",0.9639675
joy,"off to work I go. . . . . . . But hey, Its the weekend -) lt ",surprise,"[0.60855436, 0.20544821, 0.45149446, 0.19258904, 0.58453876, 0.66829956]",0.66829956
disgust,That moment of pure when you stick your hand under your desk amp you touched someone else’s old gum. ,surprise,"[0.8633166, 0.87124044, 0.064391516, 0.84610236, 0.19453068, 0.8967024]",0.8967024
joy,Ok done some homework. . . now of to the gym and im returning to homework and cleaning ,surprise,"[0.53053147, 0.4004459, 0.6213417, 0.04131636, 0.5092289, 0.84288526]",0.84288526
fear,Erase all and DOUBT in your mind. . if u want to reach SUCCESSxACGF ,anger,"[0.49487266, 0.36389205, 0.2907264, 0.02209417, 0.07180071, 0.4330375]",0.49487266
joy,"It's the first Sunday of Advent. As I do every year, I will be posting an task every day this month. ",joy,"[0.27623037, 0.40219545, 0.41580567, 0.65798813, 0.42253286, 0.5964936]",0.65798813
joy,Sitting in on my training session on the new aido platform. . ,surprise,"[0.20977174, 0.08491049, 0.26964605, 0.65564513, 0.09741867, 0.80305684]",0.80305684
sadness,I can't help but to think Tia's---gt(Melanie off the game) pregnancy is the only reason The Game's season won't begin in January. ,fear,"[0.9056634, 0.8583108, 0.95162416, 0.0034608915, 0.93525285, 0.94125146]",0.95162416
sadness,"welp, my fucking day started out great! -______- hopefully work will cheer me up. ",anger,"[0.9915428, 0.9191339, 0.47323474, 0.97640616, 0.5890127, 0.8693059]",0.9915428
surprise,Of course the boarder security guard speaks German ,fear,"[0.092300355, 0.02648699, 0.26196024, 0.027574603, 0.026905784, 0.087983936]",0.26196024
fear," yes! It also fills me with angst. Fear of leaving people out, fear of offending. Friday ",fear,"[0.93406653, 0.8447025, 0.98848665, 0.004432732, 0.95355856, 0.89367276]",0.98848665
fear,Just logged into a bogus google email account I have (for login purposes). Staggered at how much they know/have assimilated about me. ,surprise,"[0.99202126, 0.99147815, 0.9931765, 0.0005016018, 0.9639759, 0.99504757]",0.99504757
sadness,Everyday I see someone getting their acceptance letter and I die a little inside because I havent gotten mine yet ) ,sadness,"[0.9595996, 0.86958075, 0.9853748, 0.0009824636, 0.99408466, 0.75830585]",0.99408466
sadness,Driving a convertible in the rain is such a depressing thing. ,disgust,"[0.9455394, 0.99338394, 0.9811927, 0.00027992393, 0.9917053, 0.88162917]",0.99338394
joy,Off to the barbars match at twickers today! Means into lab at am to get shit sorted ,anger,"[0.9641493, 0.56654704, 0.49968097, 0.4716519, 0.19767469, 0.6623638]",0.9641493
surprise,Making a cake for my moms birthday tomorrow ,joy,"[0.27720612, 0.07120029, 0.1763685, 0.90858173, 0.3693113, 0.63658094]",0.90858173
joy,Mango face mask on. . . Let the pampering begin ,joy,"[0.0018797464, 0.0013028585, 0.016143221, 0.94650584, 0.014099508, 0.7720934]",0.94650584
surprise,Can  us all? Front row? Would be a huge shock for sure. . . ,surprise,"[0.9682666, 0.95945203, 0.9841393, 0.0051589576, 0.94643456, 0.9902866]",0.9902866
surprise,Nothing helps you grieve like a really good screw. Especially when it included new surprise toys amp a man in an elephant thong. ,sadness,"[0.02546679, 0.07952871, 0.18579532, 0.00036702614, 0.9051027, 0.72748595]",0.9051027
joy,Uh oh. Just found my long-lost Corey Blade Christmas album. cc   ,surprise,"[0.85116816, 0.6868998, 0.9829191, 0.121267885, 0.9379419, 0.9908405]",0.9908405
sadness, Shut your dirty mouth! ! ! This is one of those days when I need flowers! ,anger,"[0.9977858, 0.9954774, 0.814413, 0.0047079725, 0.96477306, 0.90446097]",0.9977858
surprise,"Services are robbing bastards. quotHave you got free WiFi? quot Costa guy, quotyeah, should just pick it up automatically. quot Doesn't work ",anger,"[0.99033254, 0.97630715, 0.9752984, 0.019924942, 0.9381123, 0.93612856]",0.99033254
surprise,So Jimmy Lose and Shayna are at my bus stop. . . Lul. Another ,surprise,"[0.77374846, 0.5961008, 0.8074199, 0.49290213, 0.8331563, 0.8402078]",0.8402078
