labels,text,expr_emo,prob_expr_emo,prob_max
sadness,the moment when you leap into bed and accidentallyy pull a muscle. ,surprise,"[0.21744269, 0.1761554, 0.91607064, 0.0048260037, 0.51802075, 0.96596956]",0.96596956
fear,That ain't how it works and that ain't how it goes and I'll be getting highs just to balance out the lows ,surprise,"[0.9378753, 0.91671604, 0.66043544, 0.08729724, 0.96268564, 0.99444133]",0.99444133
joy,Ohhhhhh! ! ! ! And i finally have normal radio stations!  ,surprise,"[0.2750705, 0.2438769, 0.55038035, 0.99558747, 0.43724197, 0.9982368]",0.9982368
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.58619034, 0.9062268, 0.006997129, 0.03354713, 0.6270922, 0.09347855]",0.9062268
sadness,I might not be able to watch James Bond tonight. . . ,fear,"[0.64380383, 0.36306965, 0.99038017, 0.0029440832, 0.9005979, 0.90439576]",0.99038017
joy,Getting a taste of  life tomorrow with meetings in Doncaster and then Leeds. . . Hoping to begin the avalanche at last! ,surprise,"[0.026033405, 0.0015690477, 0.008640292, 0.5644791, 0.0019821275, 0.6214695]",0.6214695
joy,So relieved I got that shitty seminar out of the way. Now all I have are tests this week and another presentation. ,joy,"[0.39425725, 0.9183209, 0.09115926, 0.94338554, 0.00194563, 0.7501861]",0.94338554
sadness,Almost every girl on my TL vex tonight. . . ,anger,"[0.98749334, 0.95176953, 0.5759278, 0.00083371555, 0.83923703, 0.19400871]",0.98749334
fear,"Bye bye direction la salle squat, hack squat, ischio etc heavy ",sadness,"[0.33873057, 0.25548849, 0.37595865, 0.0032078992, 0.9210441, 0.2542049]",0.9210441
joy,It is the supreme art of the teacher to awaken joy in creative expression and knowledge. Albert Einstein education ,joy,"[0.0005758215, 0.00032040392, 0.0007322238, 0.7714026, 0.00052547216, 0.24690774]",0.7714026
joy, provides me with great words of wisdom. . happythoughts ,joy,"[0.00033765932, 0.00022373121, 0.0003361558, 0.96055573, 0.0004889474, 0.0043948875]",0.96055573
surprise, if you're being studious maximus I'll get you a gift ,surprise,"[0.01309397, 0.0016968714, 0.013128287, 0.417352, 0.008310307, 0.6934271]",0.6934271
joy,"Can't sleep, tomorrow will be a long day ",fear,"[0.55843794, 0.36187196, 0.9852647, 0.005268781, 0.94765747, 0.46921295]",0.9852647
disgust,Omg eew. dont ever be fat. not cute. amp post a twitpic of u in a bra amp a granny thong that doesnt even match! Ughh what guy likes that? ,disgust,"[0.9029169, 0.99708587, 0.80920887, 0.0007278916, 0.67860115, 0.6681225]",0.99708587
sadness,"thanks for the coupon mom, just reminding me. . no zoo lights for me this year goodintentions ",surprise,"[0.0014444744, 0.0021650854, 0.00500739, 0.0030942338, 0.057218324, 0.35781282]",0.35781282
fear,"Many news interviews start, “Should we be worried about. . ? ” Yes, please tell us what we should WORRY ABOUT. kontrol ",fear,"[0.41011697, 0.14203872, 0.96408945, 0.0018787688, 0.24839656, 0.7790936]",0.96408945
joy,we have inexpresable joy even though we have trials because our faith is being tested and proven genuine. Peter - ,joy,"[0.0006542837, 0.00035433212, 0.00082678767, 0.989081, 0.0005576778, 0.025097935]",0.989081
fear,Languedoc elle a un smile de poupée en porcelaine. . ,joy,"[0.0024116165, 0.0050284998, 0.0025261608, 0.92376214, 0.00250991, 0.7894747]",0.92376214
joy,"no se si sea mi subconsciente y llevo tooda la mañana cantando que bonita época, dicese de esta Navidad ) ",joy,"[0.038148817, 0.014487388, 0.9149221, 0.94746214, 0.05413968, 0.9120194]",0.94746214
sadness, atleast I don't talk to people I've never even met ,surprise,"[0.324353, 0.17435567, 0.5585754, 0.07226494, 0.22374171, 0.66011584]",0.66011584
sadness,The moment when the couple you thought would never break up do. ,surprise,"[0.46533448, 0.32356656, 0.9581985, 0.0022778907, 0.9782956, 0.99208623]",0.99208623
joy,I cleaned the new house for hours today and moving tomorrow.  ,sadness,"[0.85605395, 0.7647656, 0.7224056, 0.56333774, 0.9795823, 0.71071815]",0.9795823
joy,at JAKARTA quotMAGICAL ELECTROquot DJ's  CHRISTWIST KHALID amp MAGICIAN MASTER DANIEL GL DANES  ,surprise,"[0.115351945, 0.008586525, 0.020575002, 0.30623737, 0.0029625332, 0.5746005]",0.5746005
joy,"Biology 'Mock Mock' in minutes, ",fear,"[0.1646469, 0.05625604, 0.7704148, 0.037921067, 0.027295273, 0.5800253]",0.7704148
joy,Ice cream is homework's best friend. ,joy,"[0.041873652, 0.0046417005, 0.026655024, 0.43838182, 0.009997291, 0.39367893]",0.43838182
disgust,when you watch a guy scratch his nuts with the look of on your face ewk ,disgust,"[0.9526953, 0.9956216, 0.963978, 0.0019214774, 0.96723014, 0.9910686]",0.9956216
anger,Bout I'm pissed I wasn't there to buss a couple Bixches ass ,anger,"[0.9985526, 0.9892329, 0.0041897893, 0.00067251915, 0.0025111912, 0.16730466]",0.9985526
joy,Finals about to come up less than two weeks left of this semester ,fear,"[0.39174455, 0.17191823, 0.7935426, 0.0080196755, 0.6433383, 0.65609634]",0.7935426
disgust,"It is permissible for ONE man to allow young boys on his lap, and he’s got a sleigh and flying reindeer! ",surprise,"[0.54299563, 0.32041785, 0.7005575, 0.038965177, 0.05612419, 0.77310467]",0.77310467
surprise,My mommy doesn't know yet I'm comin home today instead of tomorrow ,surprise,"[0.6534308, 0.081312805, 0.7032727, 0.45136935, 0.4571517, 0.99291235]",0.99291235
sadness,its a lonely world this that we live in ,sadness,"[0.52043533, 0.43735847, 0.6375053, 0.0005836233, 0.99700624, 0.5527413]",0.99700624
sadness,my computer no longer functions without freezing every time I click on something ,anger,"[0.79271865, 0.7402185, 0.70603883, 0.00320231, 0.7760891, 0.54811114]",0.79271865
joy,With outlook my work has also stalled. . . . out comes th kindle. . . ,sadness,"[0.23547871, 0.09634624, 0.22513068, 0.0039837663, 0.47480246, 0.29960546]",0.47480246
disgust,Facebook me. I hate how whatever u say or do there u get judged by ppl who r suppose to be ur quotFriendsquot thats y I stick with Twitter ,disgust,"[0.8122758, 0.97018147, 0.38936687, 0.022637133, 0.17447221, 0.24273482]",0.97018147
joy,"At the eye doctor, my eyes got worse. ",surprise,"[0.665733, 0.8723189, 0.84099346, 0.0014149192, 0.93119025, 0.96765643]",0.96765643
fear,Against the assault of laughter nothing can stand. ~ Mark Twain emotionalcourage ,joy,"[0.0034020953, 0.0023057875, 0.0036064035, 0.78497463, 0.0020402973, 0.12762672]",0.78497463
sadness,No one in Modesto goes Black Friday shopping cause all the big name stores are minutes away. shopaholic dontjudgeme ,anger,"[0.3009073, 0.069697514, 0.01185191, 0.051430814, 0.008001761, 0.2155993]",0.3009073
joy,"The only positive to this week- finding out about ncsu. Besides that, exams, games, and cheer camps. ",surprise,"[0.027278133, 0.009250988, 0.020108832, 0.12668113, 0.011936777, 0.9580203]",0.9580203
sadness," yah it got knocked down, so my duty days are officially over ",sadness,"[0.92159486, 0.74673516, 0.7635607, 0.2929219, 0.9228409, 0.80717814]",0.9228409
surprise,organizing. . . organizing. . . . . . interesting news are coming up. . . party music ,joy,"[0.0008317343, 0.00032677548, 0.00055983657, 0.8764381, 0.00035129287, 0.33040217]",0.8764381
joy,am in the morning. Time to study! SenseTheSarcasm . . ,disgust,"[0.0361204, 0.07452163, 0.0045431047, 0.00084514427, 0.0021640696, 0.013635142]",0.07452163
joy,zion is awake . and i have yet to finish all that i need to ,fear,"[0.83813834, 0.5500294, 0.95587415, 0.022151632, 0.95285547, 0.9431829]",0.95587415
sadness,the olivia couture wedding dress i thought might be the one isn't available for purchase anymore. ,surprise,"[0.34660935, 0.13707769, 0.24827793, 0.014100581, 0.82511836, 0.96228415]",0.96228415
joy,"np throwback Kirk Franklin, quotBrighter Dayquot Eden going all the way in too!  ",joy,"[0.1771697, 0.024557272, 0.03188685, 0.95171, 0.003649394, 0.86820596]",0.95171
surprise,Mon ème tweet pour  ♥ ,joy,"[0.0015401461, 0.00072727446, 0.00095157145, 0.99673426, 0.0019476978, 0.404092]",0.99673426
joy,School and work are back in my life as of o'clock tomorrow morning. ,surprise,"[0.4374502, 0.35131794, 0.5840666, 0.03336621, 0.60600823, 0.88675195]",0.88675195
sadness,Mensen pingen met een BB wat niet van hun is whahahah ,surprise,"[0.38340998, 0.7550481, 0.060273845, 0.9017473, 0.0028963357, 0.9621468]",0.9621468
joy,Im loving the feeling of Christmas spirit! ! This month is going to be a blast. ,joy,"[0.0005478958, 0.00025849466, 0.0005048472, 0.9972493, 0.0003858914, 0.30073684]",0.9972493
sadness,this is the first year im not watching the macy's thanskgiving day parade since i was like . ,surprise,"[0.4048379, 0.8476537, 0.350391, 0.028259588, 0.8154355, 0.96483254]",0.96483254
surprise,"BUT, I will be back in Cali for on the rd! Aaaand there might be a drop-in visit to AR somewhere in there. . . ) ",surprise,"[0.31254917, 0.046008132, 0.14557129, 0.43981272, 0.13397299, 0.82023096]",0.82023096
joy,got a nice heavy bag today ,surprise,"[0.4454754, 0.019367969, 0.24127586, 0.5646523, 0.015081103, 0.69444376]",0.69444376
sadness,I wish my  and twitter friends were in my real life ( ,sadness,"[0.031388648, 0.0014493184, 0.008099455, 0.0019381071, 0.9909162, 0.13219175]",0.9909162
surprise, dude like a thief in the night thing. . . . he just pops up and goes then comes back then goes. . . lol ,surprise,"[0.15997949, 0.011384006, 0.15521936, 0.17258908, 0.013628941, 0.96494216]",0.96494216
surprise," gezellig quotpaps en mamsquot gaan een uitwerken. Denk goed aan de kinders , niet aan Zwarte Piet(en) uitdelen. watching ",surprise,"[0.37471285, 0.33673653, 0.4294516, 0.6888428, 0.41690257, 0.8082272]",0.8082272
sadness,"  Yeah, but people buy the same crap here the only difference is fewer locations and limited hours. ",disgust,"[0.6768728, 0.880419, 0.21981911, 0.020717094, 0.43133384, 0.8284042]",0.880419
joy,Not even close to tired and im waking up at a. m ,surprise,"[0.26811424, 0.18842313, 0.19324319, 0.1270376, 0.32472926, 0.9682044]",0.9682044
surprise,Husband sucks at gift purchasing. I make a list with things on it. He asks me questions about one item on the list. not ,disgust,"[0.25185072, 0.38642395, 0.1343112, 0.005078562, 0.2514802, 0.3841763]",0.38642395
joy,The RWU coach would make a surprise appearance when I play like poop. ,disgust,"[0.9311671, 0.9902291, 0.9479071, 0.002753877, 0.8448542, 0.98677766]",0.9902291
sadness,  True. . . no more open wheel series should race on Las Vegas oval anytime. . . ,disgust,"[0.60756195, 0.9221076, 0.73840547, 0.0042910306, 0.44474643, 0.3592414]",0.9221076
fear, tells us that we've sacrificed more than others. tells us it's time worry about the future. xAxALuke ,fear,"[0.0654371, 0.0074239615, 0.94769406, 0.0008271289, 0.24706991, 0.09080952]",0.94769406
disgust,this girl i work with feet smeel like corn chips when we change at the end of the night ,disgust,"[0.5915179, 0.9836909, 0.1736954, 0.0055936184, 0.2666474, 0.64252317]",0.9836909
joy,"just realized that tomorow, i have to go to school. . with annoying people that i can't stand. ",surprise,"[0.9727544, 0.9907347, 0.8796866, 0.00049392646, 0.97672254, 0.9947582]",0.9947582
joy,Nows that time of the night when the entire family is drunk ,anger,"[0.088018276, 0.06225856, 0.026796326, 0.014501801, 0.051847998, 0.078289725]",0.088018276
surprise,"Salut à tous quoi de prévue pour aujourd'hui ? Pour moi sa sera nouveau shooting en studio, nouveau style je vous en dit pas plus. ",surprise,"[0.2472695, 0.63965565, 0.120910086, 0.22135031, 0.24220872, 0.93235296]",0.93235296
anger,"When you text someone and you know they read it, but they still don't text back. thatslife ",sadness,"[0.44199565, 0.1653944, 0.2286705, 0.0055732043, 0.7125765, 0.4030632]",0.7125765
joy,Loved being woken up at in the morn by my best friends drunken ex girlfriend ,joy,"[0.023646362, 0.00050900417, 0.0026942806, 0.99322623, 0.0009920265, 0.9355836]",0.99322623
disgust,"So the other day I found out that my cousins friend is bi, and she has a crush on me. . . . . . ",surprise,"[0.6964646, 0.20624194, 0.79671323, 0.033413757, 0.65638846, 0.9747695]",0.9747695
surprise,"Just made dinner reservations for tomorrow night anniversary, somewhere in Memphis ",joy,"[0.043938436, 0.004218584, 0.024333049, 0.8867825, 0.0063193957, 0.14905871]",0.8867825
joy,Far to tired to go and sit about in a doctos waiting room all afternoon ,disgust,"[0.3447213, 0.69471747, 0.15314853, 0.0093160225, 0.35093787, 0.45382062]",0.69471747
fear,A cell-phone commercial just used the term quotself-awarequot. ,surprise,"[0.024598232, 0.026306141, 0.02461888, 0.029529013, 0.02928889, 0.47492835]",0.47492835
surprise,My sister found out about my candy as. cortney would say lol ) ,surprise,"[0.064241566, 0.014596378, 0.013843571, 0.09543641, 0.007908414, 0.95067275]",0.95067275
anger,"Heard a catchy tune on the radio earlier, forgot to shazam it and now cant remember for the life of me what it went like ",surprise,"[0.27721813, 0.0051821903, 0.3024946, 0.090449184, 0.49277952, 0.9584353]",0.9584353
sadness,when you find an adorable dress and you can't fit it because it's too big and they don't make a bigger size. ,sadness,"[0.259035, 0.0026594338, 0.41085336, 0.00719759, 0.986529, 0.9302376]",0.986529
joy,Wonderful christmassy evening with friends seeing Kate Rusby at the Barbican. AND she did 'underneath the stars' in the encore! ,joy,"[0.0016388491, 0.0005754747, 0.023429336, 0.9869848, 0.00096383935, 0.94104916]",0.9869848
fear,Fear. Anyone can win their fears. Fear is there to bully you around. Don't let it! Darkness can't ever devour light. mind brain ,fear,"[0.04192307, 0.03824461, 0.5458053, 0.012523703, 0.037789784, 0.14069434]",0.5458053
disgust,Some ppl makes ma mood turn into pure by just the sight of em. ,joy,"[0.6604732, 0.5609391, 0.25815105, 0.9394721, 0.14809397, 0.74612266]",0.9394721
joy,Earliest I've gone to sleep this week ,surprise,"[0.3524354, 0.27365482, 0.40978625, 0.038092438, 0.34476057, 0.9200191]",0.9200191
fear,My greatest is leaving this earth and my Family (bros and sis's included) not skr financially ,fear,"[0.45075887, 0.022770368, 0.99457765, 0.013161988, 0.9662122, 0.74231917]",0.99457765
sadness,Wish I could have seen  live in concert for days ( ,sadness,"[0.0074690133, 0.0004380738, 0.0023700949, 0.52399105, 0.96800405, 0.3926058]",0.96800405
fear,"not, the end of the world isn't until next week. ",surprise,"[0.43866053, 0.32054338, 0.5963489, 0.0025808255, 0.522666, 0.9337086]",0.9337086
sadness,Almost time to leave Florida and go back to cold Michigan! ( ,surprise,"[0.5659373, 0.48896533, 0.7584809, 0.8239315, 0.8378084, 0.8688813]",0.8688813
disgust,Lol i swear dis bitch face juss me ,anger,"[0.9907686, 0.98702013, 0.010838163, 0.9870837, 0.0039673583, 0.98144907]",0.9907686
surprise,My nephew thinks he has a doctors appt today which is all a ploy as to why he's out of school early to pick me up. kindafeelbad ,sadness,"[0.7798687, 0.7096135, 0.941643, 0.0006367669, 0.9932352, 0.81799763]",0.9932352
anger,I HATE it when I try and help someone and they just mess with their phone while I fix it for them. ,disgust,"[0.99768436, 0.99795216, 0.21109818, 0.0006980603, 0.27498978, 0.2910807]",0.99795216
sadness, era meglio quella dove c'ero io. ,surprise,"[0.30406383, 0.027586635, 0.09952956, 0.45473614, 0.5025883, 0.8088025]",0.8088025
sadness, Why your creations are only for very thin people? ? I'm in deep here. ( ,surprise,"[0.96578526, 0.93543, 0.8701753, 0.014309712, 0.6989513, 0.9918424]",0.9918424
sadness,Somebody's year old son was killed this morning. ,sadness,"[0.77183384, 0.6591388, 0.9204791, 0.0005885053, 0.9896347, 0.7725415]",0.9896347
surprise,"Away from my desk for minutes, and there are now critical Adobe updates to install ",surprise,"[0.9281036, 0.9183648, 0.9291849, 0.0024570301, 0.9194349, 0.9794867]",0.9794867
surprise, Merci Marie. J'ai juste hâte de voir la réaction de ma fille ) ,fear,"[0.07374765, 0.00812728, 0.9845541, 0.9746197, 0.39051238, 0.9614368]",0.9845541
sadness,When I think I'm feeling better I start to feel worse ,surprise,"[0.53826684, 0.62872547, 0.9297622, 0.0027604743, 0.9815579, 0.9847084]",0.9847084
joy,Yay for another shitty day today ,joy,"[0.8884902, 0.83144134, 0.1713395, 0.90355617, 0.8147898, 0.09916766]",0.90355617
fear,He runs from falls into the pit! ,fear,"[0.8936279, 0.83995694, 0.9964863, 0.005609528, 0.887232, 0.9877659]",0.9964863
sadness, I guess that means no date. ( ,surprise,"[0.22934766, 0.10021609, 0.276839, 0.002374486, 0.67864454, 0.92122644]",0.92122644
fear, not true I brake up with my hoes every week just let them no this shit could be over lmao Jp ,anger,"[0.97017705, 0.9450187, 0.45856655, 0.0782318, 0.10741557, 0.9229519]",0.97017705
