labels,text,emotion,prob_emotion,prob_max
disgust,"Once again, my life partner came back home drunk at midnight. ",sadness,"[0.82271194, 0.83416307, 0.6874317, 0.75138044, 0.0071026064, 0.9430691, 0.80353016]",0.9430691
shame,"My love and me rented a room in a hotel one evening. We stayed there a few hours and when leaving the hotel, I felt ashamed. ",shame,"[0.69873595, 0.9214241, 0.83162946, 0.89587307, 0.00056360196, 0.97989136, 0.98719853]",0.98719853
guilt,"[ I had, by being silent, disapproved my love and made him unhappy. He had not been able to keep his promise. I thus was thinking about my own conduct towards another person. ] ",sadness,"[0.9015523, 0.926274, 0.8514406, 0.88821226, 0.004708862, 0.9809753, 0.88534075]",0.9809753
joy,I had just moved to the town where I study and I got a postcard from a good friend (from my home town). ,fear,"[0.41360465, 0.42705157, 0.679119, 0.604474, 0.54919213, 0.64238936, 0.34150362]",0.679119
fear,"My boyfriend hinted over the phone about wanting to ""be free"". He thus did not say it point blank, silence followed. ",sadness,"[0.36969393, 0.45650384, 0.39628556, 0.32900494, 0.020487724, 0.6759166, 0.38452888]",0.6759166
anger,They had returned much less of my taxes than I had expected. ,sadness,"[0.7137273, 0.6961203, 0.5779665, 0.5983955, 0.3869232, 0.79193044, 0.6300775]",0.79193044
sadness,After my boyfriend and I had separated. ,sadness,"[0.6367098, 0.62253547, 0.739959, 0.68659014, 0.20462254, 0.92861325, 0.62070173]",0.92861325
disgust,"In the morning, the cat of my landlady had vomited on the floor, near the staircase I take to go to the bathroom. ",disgust,"[0.682401, 0.8238469, 0.70049006, 0.6174316, 0.037442338, 0.7394113, 0.70409155]",0.8238469
shame,"My boyfriend's mother, whom I had not met earlier, made an unexpected visit. I was lying lazily on the bed, reading a newspaper and my boyfriend was studying. ",fear,"[0.56645584, 0.55119455, 0.6365048, 0.5583571, 0.1153542, 0.5359981, 0.36728933]",0.6365048
guilt,The cat of my landlady escaped through the window which I had left open. ,fear,"[0.69194543, 0.7189471, 0.82091194, 0.67145383, 0.14275007, 0.8208679, 0.67553335]",0.82091194
joy,"I got a letter from my best friend, whom I had not heard from for a long time (a good letter). ",joy,"[0.21224223, 0.11812207, 0.32441714, 0.51101184, 0.71149606, 0.2389557, 0.1421886]",0.71149606
fear,Someone knocked on the door when I was alone at home (though there was a door bell). I looked through the peep hole but it had been covered. I called my sister but she could not help me as she was hundreds of kilometres away. ,sadness,"[0.7293002, 0.7079361, 0.8574212, 0.614022, 0.1943746, 0.87558943, 0.6140146]",0.87558943
anger,"My parents put pressure on me to buy clothes, when I would not have liked to do so. ",anger,"[0.7858993, 0.7237319, 0.56506073, 0.72788525, 0.005422189, 0.60905695, 0.7121483]",0.7858993
sadness,"When my grandfather died, I saw my grandmother crying against my aunt's shoulder (I had never seen my grandmother cry before). ",sadness,"[0.014522553, 0.20652425, 0.54275185, 0.51808846, 0.011292376, 0.98228884, 0.39566782]",0.98228884
disgust,"At school, I detested the spinach gruel which had lumps of flour in it. ",disgust,"[0.48965034, 0.96656257, 0.7519349, 0.51246953, 0.0037003765, 0.6049063, 0.70646447]",0.96656257
shame,I told some acquaintances of mine something that I regretted later. ,sadness,"[0.8321619, 0.8133924, 0.77218467, 0.8114586, 0.0011672971, 0.94156194, 0.85496503]",0.94156194
guilt,[ I speak harshly to my parents though they only mean my own good. ] ,anger,"[0.8086696, 0.58351684, 0.6067925, 0.5541639, 0.0035499001, 0.37347722, 0.59992355]",0.8086696
joy,When I got a letter from home. ,sadness,"[0.33767474, 0.39357653, 0.43666613, 0.3838415, 0.5945729, 0.6429488, 0.31243545]",0.6429488
fear,"While cycling in the country a dog started running beside me, growling and barking, and trying to bite my foot. ",fear,"[0.6578748, 0.6431251, 0.7880202, 0.43167296, 0.00020075902, 0.08457941, 0.5180043]",0.7880202
anger,"Disagreements with mother. When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",sadness,"[0.76292, 0.667288, 0.5982331, 0.6235056, 0.0030877362, 0.8929725, 0.5600618]",0.8929725
sadness,"When I had to move away from home to study, and I knew that I would not be coming back home for a long time. ",sadness,"[0.74955094, 0.6791681, 0.86689436, 0.67157304, 0.07633678, 0.9542959, 0.58294207]",0.9542959
disgust,When I noticed two spiders running on the floor in different directions. ,fear,"[0.5086091, 0.8098343, 0.8675989, 0.5103428, 0.05105978, 0.3862951, 0.6797674]",0.8675989
shame,"When I realized that I had been wrong about a person close to me, because of pre-set ideas and prejudices. ",sadness,"[0.6886566, 0.59385043, 0.6851367, 0.73992735, 0.027670823, 0.85093755, 0.78140837]",0.85093755
guilt,When I reproached my friend because I was myself low-spirited and disappointed. ,sadness,"[0.6350844, 0.9484279, 0.6929078, 0.6455862, 0.00028500528, 0.9927435, 0.8876886]",0.9927435
joy,I found myself a place after looking for one for a long time. ,joy,"[0.48161918, 0.48927492, 0.41939336, 0.46525088, 0.6473969, 0.34877825, 0.36577675]",0.6473969
fear,[ In an aeroplane. ] ,fear,"[0.5735551, 0.6765279, 0.67810506, 0.4656067, 0.46745887, 0.35881197, 0.5769353]",0.67810506
anger,I was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals. ,anger,"[0.98834735, 0.58198774, 0.029033765, 0.17301632, 0.00020256256, 0.003583296, 0.04070444]",0.98834735
sadness,"The breaking up of a relationship. We decided that the relationship could not carry on, so it was no surprise to me. And anyhow, I had known it would happen sooner or later. ",sadness,"[0.8659146, 0.7605949, 0.8622097, 0.6793576, 0.0528613, 0.97925687, 0.566784]",0.97925687
disgust,The disgust I feel towards a certain person. ,disgust,"[0.8749033, 0.9984413, 0.014374558, 0.05894274, 0.0005584299, 0.0015106709, 0.76716816]",0.9984413
shame,After an event in which I felt that I had acted unfairly. ,sadness,"[0.9228106, 0.75782555, 0.73674226, 0.89819896, 0.0005004403, 0.96025753, 0.9076643]",0.96025753
guilt,"At my job, I got disproportionately angry with a child. My reaction was not as it should have been. ",anger,"[0.95692515, 0.17251733, 0.025933227, 0.123982266, 0.00044778065, 0.00017138057, 0.13479121]",0.95692515
joy,I went to see the entrance examination results at university. I rejoyced at my success. ,joy,"[0.0007322581, 0.00042656736, 0.0006357291, 0.0012687964, 0.98433334, 0.000425408, 0.0007416235]",0.98433334
fear,"I borrowed a car which was supposed to be used for a long journey a few hours later, and one of the tyres burst in the middle of the town and I did not know what to do. ",sadness,"[0.7970166, 0.7977707, 0.87194735, 0.7245335, 0.014541345, 0.9041262, 0.76481557]",0.9041262
anger,"An utterance, which I had intended to be a joke, was taken as an offence. In my opinion, this was stupid, and I got angry. ",anger,"[0.99153125, 0.48676118, 0.19664077, 0.30256805, 0.00065080595, 0.024219371, 0.2918113]",0.99153125
sadness,My best friend had a relatively severe illness. I was sad because she was suffering. ,sadness,"[0.010570295, 0.24498987, 0.78690004, 0.7801992, 0.0003706985, 0.999215, 0.608316]",0.999215
disgust,"A man tried to have sexual intercourse with me, though I had communicated my unwillingness. Later on, I felt disgust at that person as well as myself because I had partly submitted. ",disgust,"[0.7956532, 0.9947653, 0.5831461, 0.71335727, 0.00016509865, 0.7084014, 0.9222863]",0.9947653
shame,"I told my friend about how I had calculated my salary by cheating a little. When my friend remarked about it, I understood that it was wrong to do so, and I felt ashamed. ",shame,"[0.57753474, 0.88634896, 0.7859283, 0.9334525, 0.0003391231, 0.9650815, 0.98700714]",0.98700714
guilt,"I am going steady with a boy, but I had sexual intercourse with another one, and I felt guilty about it afterwards. ",guilt,"[0.119863555, 0.26481903, 0.39951193, 0.97462666, 0.00047782267, 0.6260622, 0.8719144]",0.97462666
joy,A good report card (a scholarship) in primary school. ,joy,"[0.0094240755, 0.0022977085, 0.027887952, 0.09301363, 0.563228, 0.0058592744, 0.010922302]",0.563228
fear,I was walking home with a friend at night along a quiet street. Something started rustling in the bush it was an exhibitionist. ,fear,"[0.47531125, 0.45435724, 0.6771758, 0.19691998, 0.07584833, 0.10844613, 0.28680834]",0.6771758
anger,I got angry at a friend of mine whom I caught reading my notebook (almanach). ,anger,"[0.99643135, 0.84483683, 0.25334063, 0.62124944, 0.00030654544, 0.0016095341, 0.38116586]",0.99643135
sadness,When my grandmother died of cancer. ,sadness,"[0.5005213, 0.57002276, 0.68496627, 0.5411526, 0.020243665, 0.98492324, 0.47455782]",0.98492324
disgust,"In a lift a drunken, fat and untidy man tried to make advances at me. ",disgust,"[0.7347544, 0.77807796, 0.7210799, 0.53007567, 0.0027540345, 0.19708173, 0.7318206]",0.77807796
shame,[ Sometimes I have by accident said to another person something in which it is easy to read a negative attitude. ] ,disgust,"[0.64988077, 0.6934274, 0.5531861, 0.48569068, 0.00022675692, 0.411081, 0.57040244]",0.6934274
guilt,"For the sheer pleasure of it, I quarelled with my boyfriend who was trying to be especially kind to me. ",joy,"[0.30815095, 0.00072278123, 0.22099052, 0.03391538, 0.91387254, 0.0002431925, 0.011358045]",0.91387254
joy,When I made the acquaintance of a certain person. ,fear,"[0.47285804, 0.5380751, 0.61693496, 0.49983144, 0.4055611, 0.45494103, 0.54986626]",0.61693496
fear,"When abroad, while driving a car along a dark, winding road. ",fear,"[0.543546, 0.54557633, 0.7119992, 0.5157292, 0.18226041, 0.47409385, 0.4411993]",0.7119992
anger,When my sister took my things without having asked for my permission first. ,sadness,"[0.914174, 0.86556435, 0.830578, 0.81272954, 0.0215092, 0.97786486, 0.83353835]",0.97786486
sadness,When my grandfather died. ,sadness,"[0.58399844, 0.5526652, 0.70655745, 0.54690385, 0.08970655, 0.9764098, 0.49239084]",0.9764098
disgust,"When I was working, I got treated in a way which I felt was not democratic. ",anger,"[0.8609521, 0.8436526, 0.61388254, 0.5629099, 0.0015808097, 0.78926903, 0.7600646]",0.8609521
shame,"While working as a domestic helper, one day I had not cleaned up very well and they made a remark about it. ",shame,"[0.8282401, 0.82533044, 0.72262377, 0.7496376, 0.043724783, 0.72958964, 0.8703562]",0.8703562
guilt,"When I decided to move away from my parent's home, my mother told me that it was as if a part of her had been torn out of her. ",sadness,"[0.5095836, 0.4114879, 0.6372541, 0.5512696, 0.00045995283, 0.93794674, 0.47336528]",0.93794674
joy,"When I went to a job interview, I met a person who was very nice, and his attitude made me glad. ",joy,"[0.0020683913, 0.00038454056, 0.042127043, 0.08128977, 0.9565822, 0.00028159368, 0.0010507992]",0.9565822
fear,"My episode of fright happened when I came to study. I had to stand in front of my still unknown fellow students and talk about myself. My hands shook, I flushed and became tongue-tied. ",fear,"[0.035542622, 0.18271923, 0.9847127, 0.30535337, 0.0002477546, 0.011838129, 0.42800352]",0.9847127
guilt,"I felt guilty when I spent a night at my boyfriend's place, particularly because I had been harsh and spiteful when I had left home. The reason was that I feared a possible discussion on the subject and I wanted to leave defiantly. ",guilt,"[0.6069472, 0.28933433, 0.90048486, 0.98597705, 0.0006982729, 0.7328914, 0.6952744]",0.98597705
joy,"I was in a restaurant with my boyfriend when I saw my best female friend after not seeing her for two weeks. We rejoyced, hugged and had a long talk. ",joy,"[0.0059835995, 0.00031095717, 0.014224759, 0.081981376, 0.96456695, 0.0005446881, 0.008041085]",0.96456695
fear,"One evening, while going to meet a friend of mine, I had to cross a meadow by a dark road. There were bushes on the other side of the road. The weather was damp and a bit foggy. I heard steps behind me and kept speeding up my steps all the time. ",fear,"[0.52622724, 0.55792594, 0.90244555, 0.50851697, 0.12144708, 0.4562459, 0.38651472]",0.90244555
anger,"My brother told me that a person (whom I know) had insulted him. I am very fond of my brother, and as he himself can not get angry or hurt, my protectiveness was aroused and I got angry. ",anger,"[0.99228865, 0.030966, 0.032508705, 0.053730953, 0.00094338285, 0.0002415557, 0.020417187]",0.99228865
sadness,"My guinea-pig had been ill for a couple of days. One evening, when I came home I enquired as to how it was doing. My mother's expression told me that it had died. My knees refused to support me and I began to weep convulsively. ",sadness,"[0.050252087, 0.5130218, 0.694581, 0.6479879, 0.0007019928, 0.99160707, 0.60763425]",0.99160707
disgust,"I happened to see two boys fighting, one of them fell down and hurt his head. The other one used this to spank the head of the boy on the ground. ",anger,"[0.7156664, 0.5846802, 0.65049934, 0.5291414, 0.031035792, 0.6711643, 0.61696285]",0.7156664
shame,"I had been away all night without having told my parents about it. In the morning when I came home, my mother looked tired. She said that she had been awake all night because of me and that she was angry and disappointed. ",anger,"[0.970294, 0.7483553, 0.48127013, 0.5848007, 0.00017395931, 0.560124, 0.58311933]",0.970294
guilt,"I had not written to, or called my grandmother, who was lonely, for a long time. My mother asked me to call her on her behalf and when I did so, my grandmother was delighted and she told me that she had been waiting for some news from us. ",joy,"[0.050761882, 0.03460868, 0.05544244, 0.22177713, 0.9434868, 0.00076017965, 0.11725847]",0.9434868
joy,When I was sick my husband bought me a piece of cake. ,guilt,"[0.2074454, 0.18593965, 0.33469817, 0.39032674, 0.23578879, 0.35965276, 0.2734883]",0.39032674
