labels,text,emotion,prob_emotion,prob_max
anger,"A person walking his dog allowed it to defecate on the footpath outside my house. Although it had happened before, this was the first time I had witnessed it. All the skills I had learnt from PY were thrown out the window when his indifference to my protestation was obvious to me. ",disgust,"[0.9436168, 0.9573394, 0.7011723, 0.72011673, 0.005020578, 0.7609627, 0.72578686]",0.9573394
sadness,"While walking through an old mining area, I unwittingly disturbed a wallaby which, in its resultant flight, accidentally fell down a deep mine shaft. On investigation it seemed uninjured, but it was impossible for the wallaby to get out, and also for me to get it out of the shaft. To prevent its suffering a slow death, I shot it. ",guilt,"[0.8408187, 0.67265564, 0.90310156, 0.93999517, 0.06422075, 0.7945173, 0.7202159]",0.93999517
disgust,"A colleague and I were sitting on a bench next to an old man in a shopping centre. the old man coughed and spluttered somewhat, then with his fingers removed the resultant phlegm and mucous from his mouth, and transferred it onto the armrest of the bench. ",disgust,"[0.5201896, 0.7457, 0.4160682, 0.599122, 0.016014226, 0.4640269, 0.49458748]",0.7457
shame,"I had promised to contact a friend about a particular matter by a certain date, then thought no more about it until the friend reminded me after the date had passed. ",guilt,"[0.5639761, 0.42185542, 0.47085422, 0.9080299, 0.05748462, 0.87916875, 0.78091466]",0.9080299
guilt,A neighbour complained about smoke from my backyard incinerator entering his house after a change of wind direction. I lit the fire after originally checking that the wind would not blow the smoke in that direction. ,guilt,"[0.6800945, 0.6970154, 0.58184505, 0.9088088, 0.08403876, 0.48715037, 0.66780424]",0.9088088
joy,"On my birthday, when a very close friend sent me a huge bouquet of flowers. ",joy,"[0.026758384, 0.0043812427, 0.02192902, 0.05592217, 0.95680183, 0.047991686, 0.02152423]",0.95680183
fear,"When I heard that there had been some women raped at uni, just near where I usually park my car and walk by myself at night. Although I wasn't in danger it unnerved me for days and I was fearful whenever walking through the area. ",fear,"[0.105482385, 0.39239565, 0.99458015, 0.6031735, 0.0006582788, 0.08508488, 0.451825]",0.99458015
anger,"When the person I am going out with let me down in a situation that I was depending on them, and didn't show respect or care. ",sadness,"[0.85112345, 0.75386786, 0.6325252, 0.85670906, 0.00081417273, 0.8754928, 0.80539227]",0.8754928
sadness,When I found out that a person I went to school with had died in a car accident. ,sadness,"[0.6044474, 0.7237822, 0.83421123, 0.83347905, 0.0010905972, 0.97358537, 0.8269673]",0.97358537
disgust,"When I heard about the way a parent of a friend had mistreated him, and caused a great instability. ",sadness,"[0.8809655, 0.8838379, 0.8307055, 0.9097831, 0.002723919, 0.91439074, 0.80890334]",0.91439074
shame,"When I realised that I had become too emotionally involved with the person I'm going out with, and when I began to like someone else and questioned whether I really care about person I'm with. ",sadness,"[0.047710184, 0.0062061516, 0.18565334, 0.34604284, 0.010618402, 0.49897093, 0.20016444]",0.49897093
guilt,"When I came very late one night (or morning ! ) and my parents were waiting, not so much angrgy as disappointed. ",sadness,"[0.39136928, 0.1320133, 0.008225075, 0.18081118, 0.0015490177, 0.98829937, 0.7190497]",0.98829937
joy,One of my friends and I had breakfast in a restaurant. It was spontaneous and lots of fun. ,joy,"[0.014303303, 0.001061793, 0.0020854403, 0.010786805, 0.9695313, 0.001934983, 0.0064923805]",0.9695313
fear,I was walking home late at night from lectures and someone deliberately started following me. It was dark and I was scared. ,fear,"[0.0054207263, 0.00966519, 0.99842924, 0.3141266, 0.001369658, 0.006539339, 0.01787257]",0.99842924
anger,"At one of my close friends saying she didn't like the way I am nice to people I don't know, or who have been nasty to me. ",anger,"[0.9286715, 0.5989575, 0.30301967, 0.64762473, 0.007861741, 0.75769097, 0.5448307]",0.9286715
sadness,Leaving Melbourne to move interstate - leaving relatives and friends behind. ,sadness,"[0.6834448, 0.5085153, 0.75713736, 0.8771819, 0.0060904287, 0.95555556, 0.65964484]",0.95555556
disgust,Disgust at a girl I know for continually feeling sorry for herself and never acting positively to do something about her problems. ,disgust,"[0.8316064, 0.9989833, 0.0049156155, 0.025254406, 0.0007076106, 0.010332531, 0.9037153]",0.9989833
shame,I am ashamed of the horrible way I used to treat my little sister. ,shame,"[0.036823813, 0.95709103, 0.16882502, 0.9931178, 0.00085055555, 0.74413776, 0.99894756]",0.99894756
guilt,Often I forget to give my immediate family birthday presents. ,sadness,"[0.4106916, 0.31081235, 0.42431527, 0.72373873, 0.15258555, 0.83646226, 0.58179855]",0.83646226
joy,I noticed that Meryl Streep and I had similar cheekbones and jaw structure. ,sadness,"[0.3511887, 0.024449026, 0.22686286, 0.32034734, 0.25045636, 0.41631356, 0.1861124]",0.41631356
fear,I do not recall being scared in the near past. ,fear,"[0.12058525, 0.096557856, 0.9545317, 0.05723613, 0.067738645, 0.1441703, 0.062514976]",0.9545317
anger,As for disgust. ,disgust,"[0.0124056265, 0.9963297, 0.002396005, 0.003220864, 0.0005042518, 0.0013126419, 0.013523941]",0.9963297
sadness,Girl I was fond of did not initiate conversation as I expected in tutorial. ,sadness,"[0.5177708, 0.014622759, 0.24857467, 0.6175192, 0.14219804, 0.7825459, 0.5233865]",0.7825459
disgust,"I realised that someone was insidiously attempting to shit me off I was disgusted with him for doing so, because I afforded him with no excuse to do so. ",disgust,"[0.9862888, 0.9970799, 0.02259241, 0.84407514, 0.0007950179, 0.0030357058, 0.92085075]",0.9970799
shame,"I do not seem to feel emotion such as shame, guilt or fear - far out ! ",joy,"[0.009933469, 0.0011693509, 0.007658852, 0.0067112055, 0.013141317, 0.0009887607, 0.007017734]",0.013141317
guilt,I cannot recall feeling guilty in the near past. REMARK - SUBJECT MAY NOT HAVE TAKEN THE EXERCISE VERY SERIOUSLY. ,guilt,"[0.0116335135, 0.010332126, 0.02517096, 0.7668748, 0.02761501, 0.008440349, 0.059923854]",0.7668748
joy,"When I was complimented and called ""delightful"". ",joy,"[0.0025916696, 0.00046305338, 0.0008829289, 0.0063030208, 0.96007895, 0.00071370386, 0.0008252583]",0.96007895
fear,When my mother was angry with me over my friends and boyfriend. ,anger,"[0.99608874, 0.3665606, 0.43699607, 0.83328015, 0.0035157106, 0.040438965, 0.5948664]",0.99608874
anger,Anger towards my lover for being late. ,anger,"[0.99881506, 0.37563825, 0.0021612647, 0.022152752, 0.0006241285, 0.00077460083, 0.004242169]",0.99881506
sadness,The death of my twin sister - suicide. ,sadness,"[0.6893545, 0.613837, 0.65556794, 0.7916038, 0.0031901184, 0.9463218, 0.6437147]",0.9463218
disgust,Disgust with myself for consistently making foolish errors in communicating with others (asking for / Kg of nuts when I only wanted g). ,disgust,"[0.053466853, 0.99835974, 0.015667662, 0.43581876, 0.0010162159, 0.0072535346, 0.96564084]",0.99835974
shame,"I had been rude to my mother at a time when she needed comforting, not anger (death of my sister). ",guilt,"[0.61729825, 0.497977, 0.26039848, 0.94273204, 0.0022558612, 0.7298203, 0.88258326]",0.94273204
guilt,Guilt - because I had not written to my sister for months before she died. ,guilt,"[0.002481907, 0.0036892195, 0.009857863, 0.9989837, 0.0005996967, 0.010724534, 0.70646906]",0.9989837
joy,My current lover and I had been very busy with work and study and had not had time alone together for almost a month until one afternoon recently when we made love for hours and then showered and ate together. ,joy,"[0.02061089, 0.0016501113, 0.02256815, 0.27932867, 0.8213383, 0.0063315164, 0.07096625]",0.8213383
fear,A workmate and I had been antagonistic with each other for some weeks - he had reacted violently to my criticisms of his work standards. ,anger,"[0.96480525, 0.4221998, 0.6115109, 0.53495216, 0.009510588, 0.018253714, 0.194887]",0.96480525
anger,"I had been having a heated argument with a lover - whose intention was that we should marry in the near future - and was rejected by her when I started to cry. When I stopped crying for a moment she said ""There, have you got it all out now ? "". ",sadness,"[0.7486485, 0.6394312, 0.23765269, 0.36478248, 0.0008393119, 0.9213593, 0.6727791]",0.9213593
sadness,"I was alone in my parents' house, having made plans to spend the afternoon with a lover (plans which the lover cancelled), watching a movie and considering my life and circumstances - pressures of examinations in particular. ",sadness,"[0.39923128, 0.05500207, 0.528221, 0.6881242, 0.0027525, 0.8804059, 0.31223896]",0.8804059
disgust,I discovered some pornographic literature in a workmates drawers. The literature featured pictures of naked women defecating on one another. ,disgust,"[0.67082554, 0.8540352, 0.56165487, 0.7366789, 0.15467872, 0.037357237, 0.48768958]",0.8540352
shame,"Upon returning from a journey of about two weeks duration, I found that a collection of pornographic literature had been removed from my room I had previously thought that no one was aware of the existence of this material. ",sadness,"[0.8827398, 0.9183872, 0.8554941, 0.91092885, 0.017751541, 0.94013, 0.88883424]",0.94013
guilt,"My mother and father had forbidden me to ride my scooter on the road, and I had transgressed (together with the ""wild"" kids from across the street) by riding my scooter down a steep hill near our house. My mother sent the boy next door to collect me, and I was severely scolded. ",guilt,"[0.9716509, 0.96882844, 0.90242314, 0.9795625, 0.0074936952, 0.8723151, 0.9795411]",0.9795625
joy,Blank. ,sadness,"[0.004151453, 0.00936895, 0.0048483675, 0.0028383606, 0.002746423, 0.010608639, 0.0059816963]",0.010608639
fear,"After going through a glass door, I sustained a number of serious cuts which were gaping open. ",sadness,"[0.6857066, 0.7770496, 0.8292728, 0.7348538, 0.0015530792, 0.9137412, 0.7905777]",0.9137412
anger,The mother of a person with whom we had been sharing a housing accused me of trying to rip her off over payment of bills in the house. ,anger,"[0.97474176, 0.87404376, 0.88438964, 0.9684182, 0.013796935, 0.5239227, 0.8520302]",0.97474176
sadness,"Watching "" am"". They had a programme on the starving refugees. Their plight was a source of sadness for me. ",sadness,"[0.0011935619, 0.0011845925, 0.04298534, 0.3791341, 0.0017241505, 0.9987821, 0.15675065]",0.9987821
disgust,"A girl with whom I was staying having sex with a person for about nights running, and then with his brother the following night, and back again. ",guilt,"[0.7071347, 0.75111574, 0.3016883, 0.7931088, 0.14137056, 0.6993015, 0.6135796]",0.7931088
shame,During an argument an acquaintance accused me of having insulted her parents by having had sex in their house which they overheard. ,anger,"[0.9889789, 0.9182777, 0.5614305, 0.91668606, 0.0035865987, 0.02552745, 0.8799524]",0.9889789
guilt,A girl whom I hadn't seen for a period of time told me that she had been pregnant and had an abortion - I was the father. ,sadness,"[0.7189512, 0.7232405, 0.7857252, 0.90117186, 0.012839943, 0.9427463, 0.79293525]",0.9427463
joy,When my boyfriend last told me he loved me after I gave him an impulsive kiss. ,joy,"[0.0029938747, 0.0007169504, 0.0076529426, 0.39481378, 0.87421983, 0.12585878, 0.049067415]",0.87421983
fear,"When my boyfriend was leaving to go home one night, I had a very deep sense of uneasiness and an unwarranted fear that I wouldn't see him again. ",fear,"[0.0079761995, 0.0056131636, 0.9939644, 0.09288087, 0.0010060203, 0.026342697, 0.011279854]",0.9939644
anger,Anger with boyfriend's best friend for alienating me and blaming me for personality changes in my boyfriend and changes in my boyfriend's attitude to him and his obvious egoistical attitude himself in doing so. I also lost one of my best friends - his girlfriend. ,anger,"[0.9987191, 0.31126207, 0.0014043152, 0.0152007295, 0.0004762221, 0.0014698305, 0.006738715]",0.9987191
sadness,Death of paternal grandmother to whom I was very close - died of cancer. ,sadness,"[0.5020809, 0.016471667, 0.7084532, 0.6557729, 0.012308372, 0.9819373, 0.47484073]",0.9819373
disgust,Disgust with oneself after being intoxicated enough to go to bed with a stranger. ,disgust,"[0.04628142, 0.9983368, 0.0074735493, 0.87657034, 0.00055553264, 0.01768123, 0.9913051]",0.9983368
shame,"I feel shame every time I think of very dear friends of mine abroad who were family to me for a year, and now years later, I have attempted, but have not actually gone through with corresponding with them, to express my feelings and gratitude. ",shame,"[0.0014078765, 0.5596065, 0.013788981, 0.9914146, 0.0005981383, 0.61967736, 0.99885416]",0.99885416
guilt,"After being told that an ex-boyfriend had been hurt by my wearing something he had given me when I was with another guy. I was unaware of my actions really, as I had not considered the fact that he had given it to me, and might see me. I still respected his opinions of me. ",sadness,"[0.38413104, 0.29303408, 0.3377969, 0.7673308, 0.0056932387, 0.91223806, 0.70028645]",0.91223806
joy,When I thought that my high school love and I had a mutual emotion. ,joy,"[0.20202075, 0.07544704, 0.2673651, 0.2979938, 0.5092634, 0.31388247, 0.16602032]",0.5092634
fear,I was on my surf ski. Rather large waves to strong current separated me from my ski and we both began to drift slowly (actually rather quickly) away to sea. The direction I was drifting in was taking me straight over a reef on which rather large sharks were constantly being caught. (I was alone with no one to help me). ,fear,"[0.6333184, 0.7284391, 0.9265287, 0.63036674, 0.0036049886, 0.7738221, 0.59520143]",0.9265287
anger,I was enjoying the company of bird life while I was eating lunch in a park when a group of people began throwing sticks at some of the birds - for no reason other than the satisfaction of seeing them being scared away. ,fear,"[0.91683227, 0.7916251, 0.95201665, 0.79494333, 0.04110455, 0.73913705, 0.6905657]",0.95201665
sadness,"When I left my sister's house after staying there for a few days. She has two little boys, and they are very warm people (the family). At the time, I was in need of this sort of contact, and I grew very fond of children (no, I'm not a paedophiliac). ",joy,"[0.014568593, 0.00095067796, 0.010994391, 0.050650213, 0.6792238, 0.3378986, 0.012995714]",0.6792238
