labels,text,emotion,prob_emotion,emotion_word,prob_max
fear,I am a kindergarten teacher and I am thoroughly weary of my job. After having taken the university entrance exam I suffered from anxiety for weeks as I did not want to carry on with my work - studies were the only alternative. ,fear,"[0.05441933497786522, 0.9233417510986328, 0.9956138134002686, 0.23353329300880432, 0.15920747816562653, 0.36204004287719727, 0.06446901708841324]",anxiety,0.9956138134002686
anger,"My life-partner, who was drinking more and more, spoke about kicking the cat. He had never done anything of the kind, but I knew that he would do so one day, without thinking about it. ",fear,"[0.8656575679779053, 0.7532706260681152, 0.9252663254737854, 0.760868489742279, 0.2500702142715454, 0.8017566800117493, 0.5470914840698242]",scare,0.9252663254737854
sadness,"Estrangement from my best woman friend. We have been going different ways for quite some time now, but the break was total when she got married as her husband is unreasonably jealous of me. ",sadness,"[0.502986490726471, 0.5741008520126343, 0.6155659556388855, 0.2870856821537018, 0.030677910894155502, 0.8443541526794434, 0.143699049949646]",sadness,0.8443541526794434
disgust,"My life-partner is going through a crisis (way of life, old-fashioned values) and can only get out of it by talking bold decisions. I have noticed his cowardice and attempts to escape his problems by drinking. I detest his drinking and his being full of self-pity. ",disgust,"[0.8124774098396301, 0.9858156442642212, 0.6716265678405762, 0.15742874145507812, 0.02283405512571335, 0.7051234245300293, 0.5250900387763977]",disgust,0.9858156442642212
shame,"Again, a quarrel had come up in our difficult relationship. My life-partner threw all the books off the shelf. I am sure that it disturbed our neighbours since this happened late in the night. ",anger,"[0.9548442959785461, 0.9310289621353149, 0.8385860919952393, 0.4496215879917145, 0.19904370605945587, 0.220021590590477, 0.7408113479614258]",anger,0.9548442959785461
guilt,"A lonely, neurotic, shy girl lives nearby. She has expressed a wish to meet me, I have however avoided her (turned down an invitation) as the crisis my partner is going through uses up all my empathy. ",fear,"[0.0224126186221838, 0.04605291783809662, 0.9315217733383179, 0.363722026348114, 0.1847946047782898, 0.4452284276485443, 0.17873194813728333]",anxiety,0.9315217733383179
joy,"Begining the week-end with my girlfriend cozyness, beer and wine. ",joy,"[0.0035191033966839314, 0.001239293022081256, 0.0038869164418429136, 0.014582221396267414, 0.9750747680664062, 0.0018265167018398643, 0.008432642556726933]",happiness,0.9750747680664062
fear,"The fear about my future work, making ends meet and health. Coping. ",fear,"[0.0019969919230788946, 0.06860320270061493, 0.9984710812568665, 0.012353145517408848, 0.14269274473190308, 0.030831366777420044, 0.008438474498689175]",fear,0.9984710812568665
anger,"A friend of mine ridiculed me, telling me that I would never accomplish anything. I felt that he had interfered with my life. ",shame,"[0.9549254179000854, 0.9365741610527039, 0.813930094242096, 0.8560465574264526, 0.6808347105979919, 0.84562748670578, 0.9920807480812073]",humiliation,0.9920807480812073
sadness,I felt sad at having to leave my girlfriend after constant problems and failed attempts at reconciliation. My sadness was caused by the irreversibility of the decision. ,sadness,"[0.00554613396525383, 0.1699260026216507, 0.5761191248893738, 0.46767544746398926, 0.10145699977874756, 0.9958765506744385, 0.18907713890075684]",sadness,0.9958765506744385
disgust,A man spat on the wall of a house. ,disgust,"[0.9888019561767578, 0.9926978945732117, 0.577447772026062, 0.7889988422393799, 0.5023541450500488, 0.5140482783317566, 0.9188100695610046]",disgust,0.9926978945732117
shame,In an express bus I sat on a seat meant for senior citizens and invalids. ,shame,"[0.6689420342445374, 0.6261767148971558, 0.6879701018333435, 0.7500135898590088, 0.7176592946052551, 0.4927920997142792, 0.7794310450553894]",embarrassment,0.7794310450553894
guilt,When I did not succeed in finding a job after having finished a nonacademic degree. ,sadness,"[0.6817907691001892, 0.7907474040985107, 0.8327065706253052, 0.7609601020812988, 0.1678553968667984, 0.902209460735321, 0.815039336681366]",sadness,0.902209460735321
joy,"When after an overwhelming anxiety and enquiry, I understood something about why I exist and what my task in life is. ",fear,"[0.015537920407950878, 0.055939920246601105, 0.9964181184768677, 0.01350380014628172, 0.606846272945404, 0.008112160488963127, 0.005711112171411514]",anxiety,0.9964181184768677
fear,"At the railway station, while waiting for the last train at night I noticed that a drunk young man was appraching me in a purposeful mannner. ",fear,"[0.8084626793861389, 0.686867892742157, 0.8997817039489746, 0.7094057202339172, 0.39074134826660156, 0.25325915217399597, 0.8571847677230835]",scare,0.8997817039489746
anger,"While having a discussion with my mother, I realized that she does not for a moment doubt the justification of her making the decisions concerning my life. ",sadness,"[0.2631107270717621, 0.3049592971801758, 0.1153716892004013, 0.015392330475151539, 0.40840575098991394, 0.47702303528785706, 0.25565436482429504]",sadness,0.47702303528785706
sadness,When I think that I will probably never have a genuine contact with my parents. ,sadness,"[0.6584096550941467, 0.8003911375999451, 0.9073653221130371, 0.8247809410095215, 0.03140512853860855, 0.946700394153595, 0.8294260501861572]",sadness,0.946700394153595
disgust,"While reading Olli Jalonen's new book, the distant, cold and selfish relationships between people (in the book) made me feel disgusted. ",disgust,"[0.902773380279541, 0.9965997338294983, 0.684927225112915, 0.14404664933681488, 0.5290691256523132, 0.008585753850638866, 0.9438644051551819]",disgust,0.9965997338294983
shame,When I approached a person of the opposite sex and was rejected. ,sadness,"[0.6471544504165649, 0.7443475723266602, 0.7446296811103821, 0.6230170130729675, 0.07301889359951019, 0.8916921615600586, 0.8358137607574463]",sadness,0.8916921615600586
guilt,"When I noticed that my little sister was sulking, because I could not meet her because of a misunderstanding. ",sadness,"[0.07928790152072906, 0.7976325154304504, 0.1938377469778061, 0.8997843861579895, 0.5846167206764221, 0.9913699626922607, 0.7928565144538879]",sadness,0.9913699626922607
joy,"The day I got to know that I would get a shared dwelling with my boyfriend. My parents place was getting a little crowded with my growing bother wanting a room to himself. I first felt doubt, then joy, but also sadness. The feeling of joy was the strongest. ",joy,"[0.005362306255847216, 0.054559022188186646, 0.14162391424179077, 0.009891130961477757, 0.9770549535751343, 0.05457218363881111, 0.0029750012326985598]",happiness,0.9770549535751343
fear,My grandfather had lung-cancer and was being nursed at home. I felt fear when I was alone with him and he almost choked on mucus secretions. ,fear,"[0.002708330051973462, 0.2701469361782074, 0.9974672794342041, 0.06115102767944336, 0.1797519326210022, 0.0484282411634922, 0.004945023916661739]",fear,0.9974672794342041
anger,The outrageous conduct of a relative towards me and those close to me. (blaming us and lying) ,anger,"[0.9945394396781921, 0.9653849005699158, 0.8377450704574585, 0.8332064747810364, 0.04093150421977043, 0.3461627662181854, 0.922049880027771]",outrage,0.9945394396781921
sadness,We had to finish the life of our year-old dog. ,sadness,"[0.7224651575088501, 0.6239519715309143, 0.7229017615318298, 0.8127759695053101, 0.28185388445854187, 0.9669774770736694, 0.7055224180221558]",sadness,0.9669774770736694
disgust,A very drunk person. ,disgust,"[0.114427849650383, 0.6808668971061707, 0.23006848990917206, 0.12364561855792999, 0.25650906562805176, 0.04991207644343376, 0.3660196363925934]",disgust,0.6808668971061707
shame,"An argument that grew out of an ordinary conversation with a person very close to me, when we should have been having a good time together. ",anger,"[0.9562874436378479, 0.7565621733665466, 0.2126389890909195, 0.3607724606990814, 0.21290230751037598, 0.022768279537558556, 0.21242165565490723]",anger,0.9562874436378479
guilt,"While trying to get my little brother over a ditch, he fell on his head and started crying. I was scared of having caused him permanent injury. ",fear,"[0.502731442451477, 0.4742412567138672, 0.9963983297348022, 0.9749243855476379, 0.7839100360870361, 0.9900202751159668, 0.793744683265686]",fear,0.9963983297348022
joy,[ A chat on the telephone with a friend. ] ,joy,"[0.14488425850868225, 0.06159524992108345, 0.3448460102081299, 0.3074953854084015, 0.9148220419883728, 0.31802845001220703, 0.19156122207641602]",pleasure,0.9148220419883728
fear,"[ Meeting some new (unpleasant) people or some new, demanding situation. ] ",fear,"[0.6018880605697632, 0.8994123935699463, 0.9204724431037903, 0.3521205484867096, 0.05951220169663429, 0.6688459515571594, 0.5363290905952454]",anxiety,0.9204724431037903
anger,"[ For example, unfair pushing in a bus. ] ",anger,"[0.9269988536834717, 0.9152845740318298, 0.7598972916603088, 0.6546697616577148, 0.11802209168672562, 0.5341616272926331, 0.7500488758087158]",anger,0.9269988536834717
sadness,"[ When I am, in my opinion, not understood correctly. ] ",fear,"[0.7210912704467773, 0.7062450051307678, 0.7981307506561279, 0.6470293998718262, 0.24896372854709625, 0.597597062587738, 0.7447463274002075]",anxiety,0.7981307506561279
disgust,[ When some people act very important in any situation. ] ,joy,"[0.3327285349369049, 0.41316571831703186, 0.315155565738678, 0.22527532279491425, 0.5176957249641418, 0.04845799505710602, 0.1264834851026535]",the awesome,0.5176957249641418
shame,"[ Generally, when I am late in attending to matters (for example paying bills). ] ",guilt,"[0.6446710228919983, 0.657724142074585, 0.8551813364028931, 0.889892578125, 0.09209292382001877, 0.7339702248573303, 0.8335157036781311]",guilt,0.889892578125
guilt,"[ If one has planned to do something ""important"" and then, for some reason, fails to do it. ] ",sadness,"[0.7292541861534119, 0.7181714773178101, 0.8316131234169006, 0.8213636875152588, 0.10580683499574661, 0.8713776469230652, 0.8310410380363464]",sadness,0.8713776469230652
joy,"I was in a dancing-tavern and the atmosphere was one of waiting for the end of the world. Suddenly people began dancing wildly, inspired by the band. An unbelievable experience wonderful that even Finns sometimes flare up and forget to think ""what others are thinking of me"". It was delightful to dance to one's heart content. ",joy,"[0.08459890633821487, 0.013368550688028336, 0.8128300905227661, 0.18606358766555786, 0.9691054821014404, 0.6503148078918457, 0.20717911422252655]",pleasure,0.9691054821014404
fear,"I was travelling back home by boat with two friends of mine after a lovely holiday trip. The night and the sea were dark, and the wind was blowing. I feared that death was there on the boat, I somehow felt sure about it. I feared being left alone. ",fear,"[0.016379155218601227, 0.27799591422080994, 0.9674418568611145, 0.11267252266407013, 0.3262178301811218, 0.8924745321273804, 0.02229337953031063]",fear,0.9674418568611145
anger,"I was at home, filling my tax report. Nobody had time to help me. I would have liked to do it quickly so that I could go and meet a friend of mine who had just returned from hospital. I got angry as both my brother and my father refused to give me their calculator as I had not asked for it nicely. I could not leave as I had to wait for help and the tax report had to be done. ",anger,"[0.9981441497802734, 0.7395623326301575, 0.18639980256557465, 0.01981179788708687, 0.3804931938648224, 0.0025489209219813347, 0.028513630852103233]",anger,0.9981441497802734
sadness,"I tried to talk to my parents over the phone, as I wanted to go home for the week-end and I knew that I would not be able to bear it. I tried to reduce the gulf and the conflict between us by talking in order to unite our worlds. Result hysterical mess, blinding and blaming. ",guilt,"[0.9112957119941711, 0.8273002505302429, 0.9185786247253418, 0.9386869668960571, 0.07323747873306274, 0.5936163067817688, 0.2976720929145813]",guilt,0.9386869668960571
