labels,text,emotion,prob_emotion,emotion_word,prob_max
guilt,I had quarelled with a friend of mine and I later realized that it was also my fault. ,guilt,"[0.9617277979850769, 0.8961639404296875, 0.59144526720047, 0.9891130924224854, 0.27765336632728577, 0.8893699049949646, 0.8686356544494629]",culpability,0.9891130924224854
joy,I passed an exam which I was not sure at all to pass. I rejoyced at the result because the possibility of continuing my studies depended on it. ,joy,"[0.0005025338032282889, 0.008356675505638123, 0.050372082740068436, 0.9242909550666809, 0.9950522780418396, 0.0011000549420714378, 0.06752292811870575]",happiness,0.9950522780418396
fear,"In the traffic with a car, I nearly got crushed between a bus and a tram. The attention of other drivers saved me at the last moment. ",fear,"[0.8424735069274902, 0.828602135181427, 0.9668877720832825, 0.922947108745575, 0.7195051312446594, 0.7657604217529297, 0.7288535237312317]",scare,0.9668877720832825
anger,"I was disappointed and angry at the bad quality of a documentay program on TV. In my opinion, the topic was important and the program should have been made with seriousness and consideration. ",anger,"[0.9977877140045166, 0.9778603315353394, 0.33125486969947815, 0.883775532245636, 0.18368355929851532, 0.9948738217353821, 0.7291446924209595]",anger,0.9977877140045166
sadness,My father had a heart attack when I was not at home (I was still living with them). He recovered relatively well although he had to retire (which implied relief from the stress of a small scale enterprise). ,fear,"[0.5331407189369202, 0.18722666800022125, 0.93893963098526, 0.8843498229980469, 0.4120492935180664, 0.8516809940338135, 0.5587906241416931]",scare,0.93893963098526
disgust,"At my grandmother's detestable and selfish conduct towards my elder sister, although her behavior was due to senility and lack of understanding. ",disgust,"[0.9849421977996826, 0.994350016117096, 0.9596682786941528, 0.9387000203132629, 0.19631263613700867, 0.978950560092926, 0.9383054971694946]",repugnance,0.994350016117096
shame,"I arrived late at a seminar concerning my major subject at university, although I had been appointed to formally oppose the paper which was being presented. ",disgust,"[0.8937036395072937, 0.9494962692260742, 0.7878937125205994, 0.9080049395561218, 0.6523047089576721, 0.7631081342697144, 0.8270336985588074]",repugnance,0.9494962692260742
guilt,"I had asked the Salvation Army to take away a piece of furniture of mine, but I forgot to cancel the agreement (a friend of mine took it) and I thereby caused the Salvation Army people some unnecessary work. ",guilt,"[0.9622794985771179, 0.9231635332107544, 0.8140442371368408, 0.9832242727279663, 0.34549152851104736, 0.9254459738731384, 0.921161413192749]",culpability,0.9832242727279663
joy,"On the cliff by the sea, the silence and the sudden voice of a bird. (swans of the bay) ",joy,"[0.36286303400993347, 0.07196664810180664, 0.4013534486293793, 0.3994544446468353, 0.6743725538253784, 0.5294157862663269, 0.5797680616378784]",the awesome,0.6743725538253784
fear,A dark night when I had to go to the outdoor lavatory. ,anger,"[0.9147233963012695, 0.8858674764633179, 0.8387285470962524, 0.8767666816711426, 0.25784674286842346, 0.8497507572174072, 0.8187153935432434]",irritation,0.9147233963012695
anger,When I realized that I was far behind the others in the language course and I could no longer catch up with the others. ,guilt,"[0.918376624584198, 0.8765988945960999, 0.8949753046035767, 0.9339454174041748, 0.0357632152736187, 0.9301472306251526, 0.8907301425933838]",responsibility,0.9339454174041748
sadness,"The long lasting illness of my grand-mother, and the changes in family relationships caused by it. ",sadness,"[0.8166661262512207, 0.5808088779449463, 0.8052943348884583, 0.9092399477958679, 0.39511263370513916, 0.9705212116241455, 0.5136721730232239]",sadness,0.9705212116241455
disgust,"Spoilt, smashed and molded potatoes in the fridge, and having to clean up the dish later. ",sadness,"[0.9860216975212097, 0.9853361248970032, 0.9404497742652893, 0.970898449420929, 0.026327619329094887, 0.9874911308288574, 0.9376030564308167]",unhappiness,0.9874911308288574
shame,"A truth expressed unthinkingly at a coffee party. I realized later that I had been inconsiderate, at a wrong moment and the wrong place. ",guilt,"[0.6962078213691711, 0.5368191599845886, 0.48232513666152954, 0.9452000856399536, 0.17531168460845947, 0.4279661476612091, 0.8124880194664001]",culpability,0.9452000856399536
guilt,"I did not go to the exercises, without any adequate reason. ",guilt,"[0.7704583406448364, 0.5143347978591919, 0.5257285237312317, 0.8705288171768188, 0.10471173375844955, 0.6759658455848694, 0.6510230898857117]",culpability,0.8705288171768188
joy,"When I got home from my job, I found a letter from the university telling me that I had been admitted to begin my studies. ",joy,"[0.31728819012641907, 0.12938791513442993, 0.3583734631538391, 0.8286490440368652, 0.9789566397666931, 0.11680051684379578, 0.16956892609596252]",happiness,0.9789566397666931
fear,"While watching TV (a war movie), I felt a strong fear of death, threat and fear of loosing people close to me. ",fear,"[0.006628431845456362, 0.5365744233131409, 0.995165228843689, 0.6775401830673218, 0.19025638699531555, 0.13600683212280273, 0.41891366243362427]",fear,0.995165228843689
anger,I was angry with a friend of mine who behaved in an affected manner. ,anger,"[0.9985659718513489, 0.9081315994262695, 0.4428166449069977, 0.932296097278595, 0.5065324902534485, 0.3307376503944397, 0.7037115693092346]",anger,0.9985659718513489
sadness,I made a long-distance call to people rather close to me and I thought about the sad incident that had happened to them in the near past I knew that they were thinking about it too when I made the call. ,sadness,"[0.07301656901836395, 0.4164009392261505, 0.643695056438446, 0.8832504153251648, 0.3239002525806427, 0.9926307201385498, 0.7941465377807617]",sadness,0.9926307201385498
disgust,My parents inherited an appartment and this made them behave in a peculiar manner. ,guilt,"[0.5988562107086182, 0.30694469809532166, 0.4423825442790985, 0.8444879651069641, 0.17769141495227814, 0.15653392672538757, 0.37616318464279175]",responsibility,0.8444879651069641
shame,When my friend let my personal matters be publicaly known. ,guilt,"[0.9322432279586792, 0.9148205518722534, 0.7675644755363464, 0.9374224543571472, 0.2939748167991638, 0.920166552066803, 0.8788135051727295]",culpability,0.9374224543571472
guilt,"When I think about my family (parents, brothers, sisters) guilt is a part of my feelings. ",guilt,"[0.005981960333883762, 0.95255047082901, 0.03650553897023201, 0.9981655478477478, 0.03645546734333038, 0.7241619825363159, 0.6725859642028809]",guilt,0.9981655478477478
joy,I unexpectedly met a girl with whom I have always got along well. ( I had not seen her for several months. ) ,joy,"[0.12386905401945114, 0.004600163549184799, 0.39082521200180054, 0.7948375344276428, 0.8535214066505432, 0.1022467166185379, 0.48660165071487427]",happiness,0.8535214066505432
fear,When my father was very drunk and raging at home. ,anger,"[0.9950419664382935, 0.9489032030105591, 0.88188636302948, 0.9330774545669556, 0.4732131063938141, 0.9409005045890808, 0.7654427289962769]",rage,0.9950419664382935
anger,"When I did not find the rack used for beating up rugs, in the yard. ",guilt,"[0.9269810318946838, 0.9025059938430786, 0.8442670702934265, 0.9273229837417603, 0.5821533203125, 0.898525595664978, 0.7825713157653809]",regret,0.9273229837417603
sadness,When one of my cat died of a disease. ,sadness,"[0.7042458653450012, 0.8895897269248962, 0.8760272264480591, 0.9356964826583862, 0.49330389499664307, 0.9551443457603455, 0.8273725509643555]",unhappiness,0.9551443457603455
disgust,I felt disgusted at the environment while getting back to my student lodging. I did not see anything in the suburb which had been planned by taking people's comfort into account. ,disgust,"[0.9401493072509766, 0.9970448613166809, 0.9551153182983398, 0.8161422610282898, 0.025983551517128944, 0.9885063171386719, 0.9818498492240906]",disgust,0.9970448613166809
shame,My girlfriend was away visiting another city and I brought another girl home. Next morning when I started getting sober I felt quite ashamed of myself. ,shame,"[0.8483366370201111, 0.9952958226203918, 0.8557471632957458, 0.9898160696029663, 0.3668636381626129, 0.9803006052970886, 0.9971079230308533]",embarrassment,0.9971079230308533
guilt,I got FIM too much when I changed money at the bank. They soon called me at my job and the situation was embarrasing for me. ,shame,"[0.9603449106216431, 0.9651386737823486, 0.9003298282623291, 0.9454216361045837, 0.023948846384882927, 0.8892589211463928, 0.9974914789199829]",embarrassment,0.9974914789199829
fear,"In Sweden, a friend and I lived in an appartment owned by a Finn. One day, this man came back to the appartment heavily drunk (hashish and alcohol). He was quite dizzy and he broke down, and I could not foretell his reactions. However, nothing happened. ",fear,"[0.01678132638335228, 0.05780870094895363, 0.3596138656139374, 0.16559740900993347, 0.017767436802387238, 0.03188834339380264, 0.027786049991846085]",dread,0.3596138656139374
anger,"I had an appointment downtown, and the person in question was half an hour late. ",anger,"[0.968679666519165, 0.8896584510803223, 0.811864972114563, 0.9133777022361755, 0.3244054615497589, 0.867902934551239, 0.855451762676239]",irritation,0.968679666519165
sadness,The death of my grandmother. ,sadness,"[0.7275522351264954, 0.7730410099029541, 0.8410619497299194, 0.9293302893638611, 0.54099041223526, 0.9691420793533325, 0.783656656742096]",sadness,0.9691420793533325
disgust,"In the army, I had been in hospital for two weeks and as soon as I returned to the company, a sergeant ordered me to fetch a load on the tractor trailer. ",guilt,"[0.9371384978294373, 0.8311589360237122, 0.8649681210517883, 0.978812038898468, 0.5036202073097229, 0.8254591226577759, 0.8237850666046143]",responsibility,0.978812038898468
shame,"On the way back from a Summer spent in Sweden, I drunk with a man in the train. I had drunk so much that when I got home I fell asleep in the entrance hall. I have never drunk that much, neither before nor after that incident. I was ashamed because my mother and my sister had to see me in that state and my father had to carry me to bed. ",shame,"[0.5874991416931152, 0.9929028153419495, 0.8200854063034058, 0.986547589302063, 0.3397914469242096, 0.9771447777748108, 0.9963410496711731]",embarrassment,0.9963410496711731
guilt,"While at primary school, I did not let a friend ring a bell although he would have liked to do it. Afterwards I felt bad. ",guilt,"[0.4588957130908966, 0.9575936198234558, 0.7364032864570618, 0.9909893870353699, 0.5025516152381897, 0.9714394807815552, 0.9434137940406799]",regret,0.9909893870353699
joy,I got a fairly large amount of my taxes back. ,joy,"[0.3136870265007019, 0.12127283960580826, 0.19899557530879974, 0.7542030215263367, 0.9235557317733765, 0.09387597441673279, 0.09951885789632797]",happiness,0.9235557317733765
fear,"I was jogging in the forest, in the central park area, when I saw a man hiding behind a tree. I got frigthened, turned around and ran out of the forest. ",fear,"[0.8688670992851257, 0.9876266121864319, 0.9959756731987, 0.9242694973945618, 0.15803073346614838, 0.421978235244751, 0.5938256978988647]",fear,0.9959756731987
anger,"I was coming home in a taxi with a fellow worker of mine. He was criticizing my earlier conduct towards him, which to my mind was unfounded. When I reached home, I ran out of the taxi and slammed the door. ",anger,"[0.983027458190918, 0.9737628698348999, 0.8414038419723511, 0.9304594397544861, 0.7277410626411438, 0.9729264378547668, 0.8745352029800415]",irritation,0.983027458190918
sadness,I had had a farewell party at the place where I had been working for a year. That night I could not fall off to sleep. I was sad thinking that I would not see my nice fellow workers again. ,sadness,"[0.012016230262815952, 0.05205368250608444, 0.5118094086647034, 0.9894397854804993, 0.5385464429855347, 0.998174786567688, 0.7356531620025635]",sadness,0.998174786567688
disgust,"I was travelling in a local train when a drunkard, smelling terribly, entered the same carriage and started eating fish that was stinking. ",disgust,"[0.9738362431526184, 0.9827749133110046, 0.9304506182670593, 0.9569735527038574, 0.24284261465072632, 0.8620069622993469, 0.9364835023880005]",repugnance,0.9827749133110046
shame,"While quarelling with a fellow worker of mine, I was vehement and irritated and I told him what I thought of him in plain language. I was ashamed of myself when I met him the next day. ",anger,"[0.9956988096237183, 0.8496630191802979, 0.8643863797187805, 0.9897398948669434, 0.4740540683269501, 0.675104558467865, 0.9924070239067078]",irritation,0.9956988096237183
guilt,"I was working as a secretary. My boss was to go to give a lecture, and wanted me to give him the exact address of the place. ",guilt,"[0.7883667945861816, 0.4047987461090088, 0.6637970805168152, 0.9747219085693359, 0.4981352388858795, 0.28413304686546326, 0.38930514454841614]",responsibility,0.9747219085693359
joy,"A sunny Autumn day, after a long rainy period. ",joy,"[0.032933421432971954, 0.005943277385085821, 0.008697345852851868, 0.25292128324508667, 0.9596369862556458, 0.012913834303617477, 0.099825419485569]",pleasure,0.9596369862556458
fear,"Years ago, on my way to school by the forest path I came across an exhibitionist. ",disgust,"[0.7335986495018005, 0.7348941564559937, 0.6073431372642517, 0.6819300055503845, 0.5904871225357056, 0.13601037859916687, 0.44303497672080994]",repugnance,0.7348941564559937
anger,"A person close to me mistook my good intentions for bad, and therefore associated unpleasant traits to me. ",guilt,"[0.8879892230033875, 0.8548060059547424, 0.7762882709503174, 0.8995941877365112, 0.030374160036444664, 0.8592371940612793, 0.8790727257728577]",culpability,0.8995941877365112
sadness,[ A person close to me told me that his positive regard depended on my conduct. ] ,guilt,"[0.7886124849319458, 0.586053192615509, 0.7500091791152954, 0.9731305241584778, 0.5895386338233948, 0.6570833325386047, 0.7276148796081543]",responsibility,0.9731305241584778
