labels,text,expr_emo,prob_expr_emo,prob_max
shame,"An argument that grew out of an ordinary conversation with a person very close to me, when we should have been having a good time together. ",anger,"[0.9894141, 0.13680598, 0.083165005, 0.77146196, 0.0012044023, 0.026034676, 0.34170952]",0.9894141
guilt,"While trying to get my little brother over a ditch, he fell on his head and started crying. I was scared of having caused him permanent injury. ",fear,"[0.56688905, 0.2050431, 0.99853516, 0.9900423, 0.0009229225, 0.9932122, 0.96331084]",0.99853516
joy,[ A chat on the telephone with a friend. ] ,joy,"[0.046727847, 0.028447833, 0.07173265, 0.09100269, 0.54226303, 0.0957004, 0.06085122]",0.54226303
fear,"[ Meeting some new (unpleasant) people or some new, demanding situation. ] ",fear,"[0.56599045, 0.786231, 0.9067752, 0.31172436, 0.0006216185, 0.7672885, 0.23785028]",0.9067752
anger,"[ For example, unfair pushing in a bus. ] ",anger,"[0.9722296, 0.6773755, 0.369525, 0.61815876, 0.0021350505, 0.14605144, 0.25738618]",0.9722296
sadness,"[ When I am, in my opinion, not understood correctly. ] ",anger,"[0.685876, 0.10523216, 0.18027474, 0.37144074, 0.010869433, 0.46285713, 0.17710859]",0.685876
disgust,[ When some people act very important in any situation. ] ,anger,"[0.45088065, 0.43967792, 0.025584918, 0.2535542, 0.030744769, 0.046628013, 0.02117962]",0.45088065
shame,"[ Generally, when I am late in attending to matters (for example paying bills). ] ",guilt,"[0.6011933, 0.4749766, 0.5004256, 0.8700539, 0.005405377, 0.59713244, 0.6325711]",0.8700539
guilt,"[ If one has planned to do something ""important"" and then, for some reason, fails to do it. ] ",sadness,"[0.6920031, 0.6388645, 0.9088273, 0.8432613, 0.0026393672, 0.9200539, 0.81435126]",0.9200539
joy,"I was in a dancing-tavern and the atmosphere was one of waiting for the end of the world. Suddenly people began dancing wildly, inspired by the band. An unbelievable experience wonderful that even Finns sometimes flare up and forget to think ""what others are thinking of me"". It was delightful to dance to one's heart content. ",joy,"[0.03395114, 0.0009848422, 0.23301968, 0.17742789, 0.9884079, 0.11994117, 0.020050827]",0.9884079
fear,"I was travelling back home by boat with two friends of mine after a lovely holiday trip. The night and the sea were dark, and the wind was blowing. I feared that death was there on the boat, I somehow felt sure about it. I feared being left alone. ",fear,"[0.027947895, 0.042431317, 0.98446065, 0.25413954, 0.0010328582, 0.93733925, 0.08085146]",0.98446065
anger,"I was at home, filling my tax report. Nobody had time to help me. I would have liked to do it quickly so that I could go and meet a friend of mine who had just returned from hospital. I got angry as both my brother and my father refused to give me their calculator as I had not asked for it nicely. I could not leave as I had to wait for help and the tax report had to be done. ",anger,"[0.99889034, 0.8577913, 0.1566696, 0.17575134, 0.0015471485, 0.020653605, 0.010517954]",0.99889034
sadness,"I tried to talk to my parents over the phone, as I wanted to go home for the week-end and I knew that I would not be able to bear it. I tried to reduce the gulf and the conflict between us by talking in order to unite our worlds. Result hysterical mess, blinding and blaming. ",fear,"[0.91723305, 0.7058868, 0.94661224, 0.91220945, 0.0024735995, 0.534548, 0.5667108]",0.94661224
disgust,"My mother called me because she had read through the enveloppe a letter addressed to me. She denied having read it intentionally and said ""the words just popped out through the enveloppe as the sun was shining on it"". Hah Hah. ",guilt,"[0.26551285, 0.08956808, 0.23167145, 0.60219306, 0.18007554, 0.2858968, 0.19553876]",0.60219306
shame,"I feared that I would have to describe my sexual life to an older, strange woman. ",fear,"[0.09010332, 0.08813435, 0.99894994, 0.5024008, 0.00047613995, 0.3081399, 0.813956]",0.99894994
guilt,When I moved away from home. ,sadness,"[0.35316616, 0.16059539, 0.5485335, 0.67339313, 0.11515353, 0.89725834, 0.27041164]",0.89725834
joy,The inflammation of the ear of my child got cured and the doctor said that the ear was completely all right. ,joy,"[0.044151075, 0.014820937, 0.015573284, 0.14138171, 0.94747895, 0.08328142, 0.016698]",0.94747895
fear,My husband suddenly fell ill seriously and during the medical examinations we did not know what would follow. ,fear,"[0.28025162, 0.20555882, 0.9913885, 0.83625597, 0.0008540765, 0.98407805, 0.5545435]",0.9913885
anger,The housing council asked the city to cut linden trees so that the inhabitants of the lower floors would have a view to the sea. ,guilt,"[0.14494729, 0.045527298, 0.117830224, 0.18701494, 0.046968848, 0.088319555, 0.06678158]",0.18701494
sadness,"My child, unexpectedly started acting in a restless and disturbing way at school. In addition his performance at school weakened. ",fear,"[0.6839442, 0.81592786, 0.9658333, 0.8472488, 0.0015430202, 0.9594348, 0.75596243]",0.9658333
disgust,"On a trip abroad, a lady-like member of our group turned out to be an alcoholic. She spoilt many days of my holidays because of her behaviour and paranoia. ",sadness,"[0.9085506, 0.9207697, 0.9425165, 0.89829975, 0.0010312584, 0.9697418, 0.9325763]",0.9697418
shame,I failed an exam which I thought I would certainly pass. ,sadness,"[0.7848497, 0.70886576, 0.92513233, 0.90393686, 0.00058150775, 0.96615744, 0.9506107]",0.96615744
guilt,"I had been guilty of gossiping and blaming others, and one of my superiors at the workplace made a formal reprimand. ",guilt,"[0.76190567, 0.69623846, 0.3884604, 0.9943586, 0.0017511693, 0.57920396, 0.9578772]",0.9943586
joy,When a student of mine (at music) performed and played remarkably well. ,joy,"[0.020619158, 0.0008099581, 0.02815469, 0.13139282, 0.93267274, 0.009617987, 0.0029675653]",0.93267274
fear,When climbing up the stairs to the top of a ski-jumping hill. ,joy,"[0.10413087, 0.18925694, 0.7597221, 0.29117662, 0.76187295, 0.098369196, 0.047920443]",0.76187295
anger,My boy-friend came home late one night without having told me about it before. ,guilt,"[0.8192831, 0.4685874, 0.7059859, 0.90283436, 0.015741328, 0.70434874, 0.7593121]",0.90283436
sadness,The breaking up of a long lasting relationship. ,sadness,"[0.6440305, 0.22234115, 0.6553001, 0.43747193, 0.00094265555, 0.95002985, 0.28659308]",0.95002985
disgust,"While watching the movie called ""Deer hunter"" on TV, when it showed how prisoners were treated. ",fear,"[0.8044068, 0.8445645, 0.8524708, 0.6106456, 0.0052976743, 0.8314911, 0.6950754]",0.8524708
shame,When I noticed that a person I found attractive had seen me picking my nose. ,guilt,"[0.30127537, 0.05338981, 0.5636477, 0.9248416, 0.10306967, 0.10649569, 0.7521556]",0.9248416
guilt,When I think that I have been too stict or narrow minded towards my students. ,guilt,"[0.096831016, 0.17080086, 0.32018486, 0.98580927, 0.0069518555, 0.36885044, 0.93606853]",0.98580927
joy,When I made up with a girl-friend of mine after having been on unfriendly terms with her (my fault). I cried with joy that evening. ,joy,"[0.00065117446, 0.00032997588, 0.0005496044, 0.5265781, 0.99261993, 0.0011110257, 0.0015060167]",0.99261993
fear,"While cycling in the country, I came across a large herd of cows. ",fear,"[0.20527644, 0.26365834, 0.54448384, 0.20579144, 0.3371794, 0.1607861, 0.058895864]",0.54448384
anger,When I heard that my step-mother had treated my mother in a wrong manner. ,anger,"[0.9674124, 0.9390799, 0.86518395, 0.9635764, 0.009859613, 0.949006, 0.93992597]",0.9674124
sadness,When my friend did not pass the high school graduation examinations. ,sadness,"[0.7853575, 0.7575089, 0.8675496, 0.8729814, 0.00196175, 0.9787248, 0.87545407]",0.9787248
disgust,"When I heard about the advances an acquaintance of mine had made to my friends, who did not approve of them. ",guilt,"[0.83649576, 0.8109742, 0.6728593, 0.9224165, 0.009797523, 0.72554165, 0.79847467]",0.9224165
shame,"When after having had sexual intercourse with a friend, I thought that he had told about it to a friend of his. ",fear,"[0.6747615, 0.24728772, 0.9903363, 0.9654427, 0.022421334, 0.5785545, 0.8178899]",0.9903363
guilt,"When I promised a male friend of mine to visit him, and did not. ",guilt,"[0.7584767, 0.6594668, 0.53701717, 0.9808779, 0.0016452655, 0.9347764, 0.9222071]",0.9808779
joy,"During lectures, I sensed an unexpressed understanding with a boy I did not know. We exchange glances I think he likes me, and I like him too. Perhaps he has fallen in love with me . . . . . . . . . ",joy,"[0.0020912914, 0.00068720145, 0.010506011, 0.057804883, 0.31860334, 0.09238338, 0.008112299]",0.31860334
fear,"At night, I walk home past a forest. Once, somebody got stabbed in the forest. I imagine someone attacking me and I hurry up. ",fear,"[0.86592835, 0.67041105, 0.99607146, 0.78999996, 0.0016030502, 0.85990113, 0.5834308]",0.99607146
anger,"In a tram, the ticket seller was commanding, taking the role of a leader, trying to emphasize her non-existent authority with undue strictness towards a good-humoured drunk who could not find his ticket at once. ",anger,"[0.8375113, 0.5864533, 0.6256857, 0.37077323, 0.0061087296, 0.04483618, 0.03636627]",0.8375113
sadness,"A relationship in which I had put my trust, broke up. I was sad when I realized how easy it is to forget something that one had once regarded as great and significant. ",sadness,"[0.0013693946, 0.002794621, 0.12774992, 0.8201879, 0.0009567296, 0.9988477, 0.7589509]",0.9988477
disgust,"A nightmare. I was dreaming about bloodsuckers, which I tried to shake off from my body, they are everywhere, they get glued, they suck. And there are a lot of them. I panic. ",fear,"[0.95298237, 0.9893935, 0.9980804, 0.6829915, 0.001629529, 0.9296922, 0.7086886]",0.9980804
shame,"I told evil lies about a close friend of mine. I was evil in order to sound jolly, to charm a person whom I wanted to impress. I sold my friend, I was despicable. ",disgust,"[0.9243185, 0.9911596, 0.92276984, 0.98580253, 0.018499078, 0.3869293, 0.9794444]",0.9911596
guilt,"I met my ex boyfriend by chance. We separated a few months ago and I am now with a new boyfriend. My ex boyfriend looked depressed, and I know I am not to be blamed. ",sadness,"[0.0566068, 0.051620726, 0.25371736, 0.050984293, 0.0025073313, 0.96728146, 0.15133663]",0.96728146
joy,"[ During inter-rail-trip, after troubles, I met my little sister. ] ",joy,"[0.12110678, 0.0140988855, 0.16960602, 0.4231179, 0.73432213, 0.09005259, 0.03365067]",0.73432213
fear,Traveling as the only female in a railway carriage in the middle of the night in Italy. ,fear,"[0.31596866, 0.3324689, 0.8947127, 0.40746856, 0.01673082, 0.3823698, 0.20655064]",0.8947127
anger,"A male, Honduran acquaintance of mine despised my opinions. ",disgust,"[0.9543295, 0.99597615, 0.212587, 0.19592483, 0.0035763036, 0.3370291, 0.42534634]",0.99597615
sadness,When our dog died. ,sadness,"[0.7309291, 0.79270035, 0.83166736, 0.9034788, 0.002039773, 0.9910601, 0.7806892]",0.9910601
disgust,"While walking on the street with a good friend of mine, we met an acquaintance of hers. My friend started showing off and telling false stories about herself and praising herself. ",guilt,"[0.30210382, 0.2809174, 0.04481711, 0.45196885, 0.13710353, 0.0051844274, 0.012745753]",0.45196885
shame,I was dishonest to my boyfriend concerning something that is important to our relationship. ,guilt,"[0.65469444, 0.47729665, 0.4563244, 0.9429584, 0.0014746182, 0.46376827, 0.8573288]",0.9429584
guilt,A parking fine. ,guilt,"[0.5476935, 0.12446768, 0.06379549, 0.7058943, 0.0012068523, 0.1428631, 0.1323635]",0.7058943
joy,"After having at last finished my master's thesis, I felt great joy and relief. I had been haunted by the thesis during the whole of my studies. ",joy,"[0.00046972054, 0.0003293021, 0.0029457563, 0.0017403376, 0.994575, 0.00048941415, 0.00056244445]",0.994575
fear,"While preparing my master's thesis, I was scared that I would not accomplish anything as the subject was rather difficult. ",fear,"[0.23919933, 0.056203254, 0.99739957, 0.60757464, 0.00058449473, 0.7324408, 0.3550049]",0.99739957
anger,"During the Summer, at my workplace, a person kept interfering with my tasks and making unfounded remarks. I felt hatred for him but it stopped when I realized that he just longed for attention. ",disgust,"[0.97024006, 0.9724992, 0.013508268, 0.22914466, 0.0017859649, 0.008320617, 0.033565093]",0.9724992
sadness,"The last time I felt sad and disappointed was when I did not do as well as I had hoped in one of the final exams. As compared with the earlier exams, the questions, I think, were unjust. ",sadness,"[0.017762512, 0.19496289, 0.083647266, 0.23780148, 0.0005472719, 0.99077004, 0.7676762]",0.99077004
disgust,"After the first of May, I detested my fiance's friends, who had piled on to our party and spoilt it completely. ",disgust,"[0.99513006, 0.9973117, 0.26628038, 0.44545358, 0.0018512135, 0.48467928, 0.45469955]",0.9973117
shame,"After our sad first of May party, I felt ashamed because the friends who had been invited had to suffer. We, the organizers of the party, did not drive the intruders away. ",guilt,"[0.04717325, 0.86256087, 0.270219, 0.9959992, 0.0009884117, 0.9955112, 0.9959926]",0.9959992
guilt,"At my summer job, I was responsible for making various orders. It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order. ",guilt,"[0.37259114, 0.29429957, 0.43154812, 0.969999, 0.0075177145, 0.6652336, 0.7624472]",0.969999
