labels,text,expr_s,prob_expr_s,prob_max
shame,"The day my boyfriend saw and touched my breasts when I was without my shirt, only with my pants. ",guilt,"[0.6751916408538818, 0.3517631987730662, 0.6802863379319509, 0.7450604736804962, 0.10677616763859987, 0.50947611402565, 0.5239611559857925]",0.7450604736804962
guilt,"One day my boyfriend put my hand on his penis and I felt well, but after I felt a guilty conscience because I hadn't thought about the consequences that this could have brought if I had gone farther. ",guilt,"[0.05682010886569818, 0.08271499841551606, 0.2721845144405961, 0.960864394903183, 0.1596444055903703, 0.2508706129156053, 0.5785752783219019]",0.960864394903183
joy,When people remember us and shows interest about what we do. ,joy,"[0.0016339859964015584, 0.0022952015618405617, 0.005816737151083847, 0.10724681185092777, 0.9512623051802317, 0.004141882566424708, 0.0018106893403455615]",0.9512623051802317
fear,When I had to talk with an important person about a job. ,fear,"[0.3399900533258915, 0.13011112421130142, 0.6600672180453936, 0.3818567041307688, 0.11606287894149621, 0.13304905457577357, 0.1384336152113974]",0.6600672180453936
anger,"When my brother went out with my new shirt that I adored, and returned it dirty with grease. ",anger,"[0.9808172980944315, 0.7954362283150355, 0.9612858593463898, 0.9506726960341135, 0.012754009376900891, 0.8363788065810999, 0.9709222316741943]",0.9808172980944315
sadness,"I felt sadness when I notice that I'm not important for a determinate person. We do many things for a friend, and we see soon after, that he doesn't do anything for us, nor thinks of us. ",sadness,"[0.0012919465273929138, 0.02413430982657398, 0.009280625769558052, 0.3768935638169448, 0.0018788971453129004, 0.9868742525577545, 0.3304087407886982]",0.9868742525577545
disgust,When I needed another job and tought that a good and known person (my employer) could help me. He simply said that he couldn't help me. ,sadness,"[0.5972408403952917, 0.3295413541297118, 0.5396462082862854, 0.5055118550856909, 0.015563765657134354, 0.6769049068291982, 0.6005202829837799]",0.6769049068291982
shame,When I arrived late at the job and met the most troublesome boss. ,fear,"[0.957706073919932, 0.9448533256848654, 0.9627150694529215, 0.9054329494635264, 0.007699716535474484, 0.7585101071745157, 0.7533340305089951]",0.9627150694529215
guilt,One of my pupils escaped from school to the street. ,guilt,"[0.698676124215126, 0.4057986481736104, 0.7820897698402405, 0.8326784272988638, 0.031450502652054034, 0.5581324771046638, 0.4454425846536954]",0.8326784272988638
joy,"I felt glad to live again when I went to a meeting about the ""Knowledge"". There are techniques of meditation that connect you with the essence of the human being. ",joy,"[0.0016591110227939982, 0.0011753897512486826, 0.0025987343688029796, 0.06345213844906539, 0.8959214389324188, 0.004452630799884598, 0.0023918576965418956]",0.8959214389324188
fear,"I received a phone call from a high school friend whose younger sister studied with me at the University and gave me a lift every moning. She was going to get married to a guy whom I knew too and who had died when he fell from a building, I was afraid to lose somebody since I had already lost a brother in an accident. ",fear,"[0.2621832527220249, 0.3726978513101737, 0.9577537973721822, 0.5774465401967367, 0.01863436637601505, 0.9178772966066996, 0.26517539223035175]",0.9577537973721822
anger,"My grandmother is a highly authoritative person, who lives alone, is independent, but doesn't know to live without commanding the others. I hate this! ",anger,"[0.9811559518178304, 0.974323054154714, 0.8040830890337626, 0.6156344264745712, 0.008209775337794175, 0.568228634695212, 0.6401980568965276]",0.9811559518178304
sadness,"I am always sad when my boyfriend goes away. He lives and studies in an other city. We have gone steady for and / years and everything is going very well, but sometime this situation makes me feel bad and very lonely. ",sadness,"[0.022587491276984412, 0.17196495345948884, 0.33714675158262253, 0.5444514801104864, 0.006776474590878934, 0.9838210642337799, 0.2431505067894856]",0.9838210642337799
disgust,I felt disgust when I kissed a guy that I know. I was on the outs with my boyfriend and this person appeared but he has nothing to do with me. ,disgust,"[0.6997570414096117, 0.9849792420864105, 0.42246375636508066, 0.6914616730064154, 0.0005570512197058027, 0.17506599434030554, 0.9656691352526346]",0.9849792420864105
shame,"I felt ashamed of my body in spite of knowing that it is more or less beautiful and also knowing that my boyfriend considers me beautiful, but this was only in the beginning. ",shame,"[0.13918758494158587, 0.6032064159711202, 0.7491845240195593, 0.7046416203180949, 0.0703397452016361, 0.5756672409673532, 0.9689373075962067]",0.9689373075962067
guilt,I always feel guilty when I see my mother sad or fed up with life. I really dont know the reason. ,guilt,"[0.31041687820106745, 0.3365455238769452, 0.4205768307050069, 0.9356136421362559, 0.00954524000796179, 0.8254892726739248, 0.5917255878448486]",0.9356136421362559
joy,When I bought my car. ,joy,"[0.15822950998942056, 0.05381964698123435, 0.07215370610356331, 0.303807753448685, 0.8473466436068217, 0.02366345360254248, 0.02848895809923609]",0.8473466436068217
fear,"I was alone at home, a man forced the front door which was locked, forced and tried to open a window. ",fear,"[0.83440762758255, 0.6017510046561559, 0.946435421705246, 0.6827755495905876, 0.03486449507181533, 0.6777761429548264, 0.6296669443448385]",0.946435421705246
anger,When I had a serious argument with a dear person. ,anger,"[0.9241400162378947, 0.3707277725140254, 0.4094349953035514, 0.7028172214825948, 0.005394594850561892, 0.5670387626936039, 0.3684334730108579]",0.9241400162378947
sadness,"One night a very dear person said ""I hate you"". Of course it was an impulse and this person didn't feel that about me. The person expressed regret, and everything was settled, but I can't forget. ",disgust,"[0.7174417078495026, 0.874572237332662, 0.503551666935285, 0.7555991808573405, 0.002932302091115465, 0.7897932777802149, 0.7088667949040731]",0.874572237332662
disgust,When I met my boyfriend with another girl. ,anger,"[0.8918313185373942, 0.7772324085235596, 0.8768016199270884, 0.8257007996241251, 0.07499346633752187, 0.8915544946988424, 0.8171046674251556]",0.8918313185373942
shame,When I was still a child I was told off in face of other persons for having touched an object that didn't belong to me. ,guilt,"[0.7834824522336324, 0.6497257600227991, 0.7127755284309387, 0.9530318677425385, 0.03404700973381599, 0.5541536137461662, 0.9153948028882345]",0.9530318677425385
guilt,When I fought with my sister and said that she had provoked this. She was very seriously scolded. ,anger,"[0.9813355306784312, 0.7443019350369772, 0.4482204814751943, 0.8155382179344693, 0.06388565090795358, 0.22585661988705397, 0.7744010587533315]",0.9813355306784312
joy,The birth of my daughter. ,joy,"[0.02191570207166175, 0.018364373361691833, 0.20335644173125425, 0.19924761440294483, 0.778871993223826, 0.03280324690664808, 0.015736080162848037]",0.778871993223826
fear,I should have given a test lesson to get a job. I had no courage. I didn't make the test. ,fear,"[0.5287327816088995, 0.5806459536155065, 0.9723983208338419, 0.9196359316507975, 0.020992524533843, 0.7417397151390711, 0.9218618472417196]",0.9723983208338419
anger,Discussion with my mother about the way to educate my children. I felt anger against my mother. ,anger,"[0.9893917540709177, 0.913072427113851, 0.08458621489504974, 0.48887678088309866, 0.005064149736426771, 0.17127639866278818, 0.37635584990493953]",0.9893917540709177
sadness,When my grandmother died. ,sadness,"[0.4207499946157138, 0.5241580692430338, 0.8454440037409464, 0.54990121225516, 0.07729863520944491, 0.9769140680631002, 0.3274374231696129]",0.9769140680631002
disgust,"I was returning from the Universtity at night when I was accosted by a boy who molested me, passing his hands on my body. ",fear,"[0.8211448093255361, 0.877264400323232, 0.9608522355556488, 0.805395265420278, 0.0029124719537018486, 0.7194737079553306, 0.7997990846633911]",0.9608522355556488
shame,When a friend of mine visited me and my house was in a mess. ,guilt,"[0.5492024247845014, 0.5935240586598715, 0.6109714756409327, 0.7928013404210409, 0.03553999743113915, 0.5252428276774784, 0.671027734875679]",0.7928013404210409
guilt,"My daughter was a baby and was crying to be taken on my lap. I felt very nervous and moved her away and went out. As soon as the feeling of nervousness passed I was taken by an enormous feeling of guilt, for having rejected my daughter. ",guilt,"[0.11915534269064665, 0.28627052158117294, 0.782546748717626, 0.9738933742046356, 0.13617755199084058, 0.7690510898828506, 0.8322602113087972]",0.9738933742046356
joy,"I found a human ""treasure"" that I desired and got immediately. I didn't think about anything. When I touched him I imploded but I am whole. ",joy,"[0.0042457505672549205, 0.00282456674419033, 0.006983199700092276, 0.036138428025878966, 0.2261379032085339, 0.0012353787606116384, 0.008835535224837562]",0.2261379032085339
fear,"I was in the dark room, it's insecure and has holes covered with wooden sheets in the roof the establishment had already been assaulted and could be assaulted again. ",fear,"[0.5932700882355372, 0.5766093184550604, 0.9146397809187571, 0.6912381947040558, 0.030102604844917853, 0.6539704700311025, 0.47389231622219086]",0.9146397809187571
anger,"And she said absurd things, false things that filled my ears and inflated my head which seemed to be caught in a carcass where the heart wanted to explode and where the arm wanted to knock down the world. ",anger,"[0.9857815901438395, 0.8335206210613251, 0.9730287690957388, 0.6207925838728746, 0.09630767217216392, 0.508023609717687, 0.5456902782122294]",0.9857815901438395
sadness,One day I heard from a friend that the boy I loved had gone out with her and not with me. ,sadness,"[0.909599632024765, 0.6766591643293699, 0.9602339665095011, 0.8308846751848856, 0.038013569331572704, 0.9912288387616476, 0.9440679947535197]",0.9912288387616476
disgust,I saw a magazine with photographs of dead and maimed people whose limbs were separated from their body like a head on one side and the leg on the other. ,fear,"[0.7220940788586935, 0.9203376372655233, 0.9658647080262502, 0.5764535268147787, 0.07303060612563665, 0.8247027695178986, 0.6291041274865469]",0.9658647080262502
shame,In the classroom we discussed with the teacher. He told me things that affected directly in a negative way my job and my behavior in the classroom in front of the other pupils. ,guilt,"[0.6259865562121073, 0.5478080486257871, 0.7143310457468033, 0.7999013861020406, 0.006817238696385175, 0.3876408413052559, 0.7726187407970428]",0.7999013861020406
guilt,"The greatest guilt I felt and I didn't know if it was really justified is that when I was a child I had a brother very close to me. He became ill, and asked me to see him in the hospital. I didn't go, when his situation became worse in the U. I. T. (Unity of intensive therapy) I went and he died. ",guilt,"[0.08917476694720487, 0.46374079088370007, 0.6749143451452255, 0.9655589958031973, 0.0033263488633868596, 0.758390761911869, 0.8573933045069376]",0.9655589958031973
joy,One of the greatest joiy was when I succeded in acquiring a motorcycle through my own efforts. ,joy,"[0.001412021539484461, 0.0010343091562390327, 0.0012727402499876916, 0.1690162317439293, 0.9548677901426951, 0.0008053883114674439, 0.0010570019852214803]",0.9548677901426951
fear,"I'm afraid of driving on the special seat of a mororcycle, mainly with certain colleagues who by exces of self-confidence drive beyond limits or measure in the traffic and the main victim is always the person who sits behind the driver. ",fear,"[0.6027445495128632, 0.7654654582341512, 0.9906156659126282, 0.6534275362888972, 0.0034818671992979944, 0.35441919912894565, 0.517799993356069]",0.9906156659126282
