labels,text,feels_emo,prob_feels_emo,prob_max
guilt,"When I was driving my motorbike I went into a bend incautiously and fell down. I was slightly hurt, the motorbike was slightly damaged. ",sadness,"[0.8942198, 0.729717, 0.97249156, 0.9338355, 0.0060457396, 0.9755746, 0.84218085]",0.9755746
joy,Before Christmas I got to know a girl but our relationshop could not consolidate before the holiday. Therefore it was a big surprise to get a carefully hand-made present from her. - Our relationship grew closer. ,fear,"[0.034503408, 0.010707669, 0.6598656, 0.11922442, 0.4345184, 0.043305993, 0.031955197]",0.6598656
fear,"When I was a child, I fell into a cellar (when playing) and could be freed only with big difficulties. ",fear,"[0.8679568, 0.4886734, 0.9889398, 0.77770877, 0.039610986, 0.9605923, 0.6975653]",0.9889398
anger,I was angry about several drivers who showed an aggressive and dangerous driving habit. ,anger,"[0.99809176, 0.9044139, 0.54603267, 0.12217621, 0.0022597227, 0.0055685407, 0.12037976]",0.99809176
sadness,When my grandmother died. I had a very deep relation to her (I lived with her for several years). ,sadness,"[0.443163, 0.04966184, 0.9417963, 0.63580227, 0.05107717, 0.9862109, 0.13970591]",0.9862109
disgust,Some time ago a girl tried to make me up without any action of my part. She used all possible means. Although I behaved refusingly she did not give up for a longer time. ,fear,"[0.813316, 0.32258815, 0.8539687, 0.315238, 0.2016661, 0.83772075, 0.14112309]",0.8539687
shame,When I went to the sauna for the first time and there were men and women. ,fear,"[0.52088904, 0.3269199, 0.90481514, 0.4333158, 0.6991157, 0.4168109, 0.44702893]",0.90481514
guilt,When I was parking my car I was not cautious and bumped into another car. I caused considerable damage. The driver of the other car was very angry and I let him insult me because I felt guilty. ,guilt,"[0.9938764, 0.64496374, 0.93089163, 0.9979779, 0.0010205489, 0.8611977, 0.9910081]",0.9979779
joy,A person whom I had not seen for a long time called me and invited me for a party. ,joy,"[0.06710902, 0.003924508, 0.41049957, 0.29834273, 0.9349023, 0.0401598, 0.04097306]",0.9349023
fear,"When I was walking on the street, a group of drunk, bawling young people approached. ",sadness,"[0.94558257, 0.9058834, 0.9655756, 0.8220228, 0.009427464, 0.9698741, 0.84644246]",0.9698741
anger,"When I was house-hunting Another person got a flat that I would have liked, too, because he heaped a floot of words on the letter. ",fear,"[0.8889902, 0.5515907, 0.92364186, 0.1984953, 0.7134423, 0.8383295, 0.10332773]",0.92364186
sadness,When my grandmother died. ,sadness,"[0.76527953, 0.27502427, 0.98515004, 0.8880387, 0.00909083, 0.9932253, 0.51356256]",0.9932253
guilt,When I shoplifted a pair of earrings from Coles and my Mum caught me with them in my bag. ,guilt,"[0.95011014, 0.916431, 0.9675415, 0.989293, 0.02555146, 0.9582751, 0.97782886]",0.989293
joy,When my mother was tremendous on the phone and we talked for hours. She was in a good mood. ,joy,"[0.1521056, 0.020337576, 0.31217027, 0.5465848, 0.9950293, 0.036297973, 0.36550722]",0.9950293
fear,"When I saw a good male friend unexpectedly after a year, as I've just returned from overseas. I was feeling tired, looking a mess, and nervous. ",fear,"[0.11438818, 0.122500665, 0.9967218, 0.7218889, 0.0014650464, 0.37158704, 0.8637186]",0.9967218
anger,"When I wanted to talk to someone I liked and whom I have been told likes me (by his brother and even by himself) however he avoids any confrontation, and is vague. ",fear,"[0.43750328, 0.052857056, 0.957887, 0.6184095, 0.03606915, 0.43231422, 0.5480612]",0.957887
sadness,"After having left the company of someone who gave me a lot of support and made me laugh, found myself alone for days on end. ",sadness,"[0.6980232, 0.036285616, 0.9157545, 0.65708876, 0.0044854586, 0.93383414, 0.23542379]",0.93383414
disgust,When a boy had continued to use foul language and swearing in front of a group of my friends. ,anger,"[0.980449, 0.96849346, 0.7497684, 0.2030221, 0.0094223935, 0.74465096, 0.17221475]",0.980449
shame,When I was about seven or eight I was caught having stolen a doll's dress from my next-door neighbour. ,guilt,"[0.90882653, 0.8765736, 0.98577046, 0.98758394, 0.014685621, 0.9674827, 0.9812337]",0.98758394
guilt,"Feeling guilt after greed, buying chocolate and pigging out to the point of feeling sick, especially as I am fat. ",guilt,"[0.03468451, 0.95298105, 0.9568344, 0.99887687, 0.00085246837, 0.39297998, 0.98645246]",0.99887687
joy,When planning to marry. ,fear,"[0.1105303, 0.015186168, 0.97093046, 0.16046306, 0.7782826, 0.048535887, 0.057616957]",0.97093046
fear,No really strong such emotion. Just falling off to sleep when I caught sight of a cm diameter spider crawling onto the pillow beside me. ,fear,"[0.009259165, 0.010756026, 0.8757476, 0.01902164, 0.005798363, 0.017146548, 0.008255174]",0.8757476
anger,My feelings towards would-be in-laws for their participation in recent broken relationship. ,anger,"[0.9770308, 0.6857546, 0.9036031, 0.9368983, 0.0032387667, 0.82471436, 0.6537936]",0.9770308
sadness,"Recent break-up of seriors long-term relationship, helped along by would-be in-laws. ",fear,"[0.79913676, 0.48665434, 0.9336071, 0.47410965, 0.0040525496, 0.8826679, 0.32112876]",0.9336071
disgust,"No very strong such emotion. Treatment of my sister by her dancing instructor - he is a ""user"", i. e. , takes advantage of her good nature. ",fear,"[0.07362996, 0.05826578, 0.75700164, 0.18907003, 0.0059662135, 0.025313448, 0.14204744]",0.75700164
shame,"After failing a second attempt at Med , following a number of difficult personal circumstances. ",fear,"[0.65940833, 0.5651395, 0.9736554, 0.6139613, 0.0017565975, 0.91918075, 0.61226034]",0.9736554
guilt,Failure to complete medical course as a result of failing fourth year twice. ,fear,"[0.7026846, 0.60015666, 0.9721932, 0.67949975, 0.004812526, 0.79027724, 0.63853145]",0.9721932
joy,When Wayne and Sue (close friends) were announced our guardians at ther wedding. ,fear,"[0.1629739, 0.01303745, 0.9118083, 0.28327295, 0.8918863, 0.23352548, 0.051958915]",0.9118083
fear,Car accident nearly occurred between us and drunk driver coming in opposite direction it missed us by approx m and collided (after rolling twice midair) into nearby scrub. ,anger,"[0.80101067, 0.6307336, 0.5969685, 0.34366694, 0.01722912, 0.77322656, 0.33329782]",0.80101067
anger,When boyfriend lied to me. ,guilt,"[0.98637736, 0.9432693, 0.9578379, 0.9886708, 0.011903738, 0.9630571, 0.9629676]",0.9886708
sadness,When my boyfriend took me to his father's grave. ,sadness,"[0.7458513, 0.17974927, 0.982228, 0.88489366, 0.52030563, 0.9865258, 0.50698864]",0.9865258
disgust,On boat trip - saw mother giving young child (aprox - years) cigarettes. ,fear,"[0.7096565, 0.5666058, 0.8328635, 0.47259352, 0.22889979, 0.7286827, 0.2726236]",0.8328635
shame,When harassed by this boy - it was sexual (refer to GUILT). ,guilt,"[0.9221102, 0.8737871, 0.9952507, 0.996232, 0.0006032573, 0.39209318, 0.995059]",0.996232
guilt,"When in grade , late home from school every day for weeks because of harassment from a grade boy I lied to mother about why I was home late. ",fear,"[0.8592263, 0.21254544, 0.99359095, 0.88514215, 0.039073605, 0.8191069, 0.78586537]",0.99359095
joy,Getting a part-time job. ,fear,"[0.5085579, 0.037004746, 0.9698408, 0.31080273, 0.87387276, 0.086785614, 0.14284267]",0.9698408
fear,Small car accident. Black ice on the road - cars in front of us started zig-zagging and so did we. Car in front did a ? turn we followed and ended up in a gully. ,fear,"[0.5803014, 0.1978579, 0.85588765, 0.6319638, 0.06154026, 0.54396063, 0.26133314]",0.85588765
anger,People hunting animals. ,anger,"[0.78797096, 0.7776801, 0.43976542, 0.06389995, 0.09464767, 0.046623494, 0.12856048]",0.78797096
sadness,"When my grandfather was sick, and died I felt more sad, though, when he was sick. ",sadness,"[0.04074701, 0.01158595, 0.9127084, 0.7821095, 0.0032220338, 0.9980684, 0.16357811]",0.9980684
disgust,People spitting in railway stations. ,anger,"[0.96791583, 0.96137595, 0.9255241, 0.11899552, 0.010067241, 0.65394735, 0.49309078]",0.96791583
shame,Falling over. ,fear,"[0.537232, 0.24747051, 0.99591905, 0.58400357, 0.008437077, 0.7312336, 0.64627635]",0.99591905
guilt,Eating too much I felt guilty afterwards because I knew I shouldn't have overeaten as I'm putting on too much weight. ,guilt,"[0.18741319, 0.3877257, 0.9850211, 0.9978763, 0.0009334028, 0.9035531, 0.9796255]",0.9978763
joy,When my last year's second semester results came through - I was ecstatic. ,joy,"[0.008936692, 0.0013900619, 0.62872034, 0.025412334, 0.99850637, 0.002304996, 0.0011224048]",0.99850637
fear,I was sleeping in my room but woke in the middle of the night to think I could hear noises and see shadows moving. I felt that someone was in the house. ,fear,"[0.6411209, 0.29721305, 0.96825165, 0.670527, 0.35518506, 0.94371617, 0.52381426]",0.96825165
anger,"At school, a couple of years ago, a so-called acquaintance told lies about me to a teacher I was told about it by friends who overheard the conversation. ",anger,"[0.942054, 0.69500905, 0.86314905, 0.18442991, 0.010415266, 0.8940838, 0.17370035]",0.942054
sadness,"My grandfather died. He lived almost as a recluse not caring for himself as well as he should - Dad and we all helped as much as we could, but it didn't save him from himself. It was an unexpected death. His second de facto wife was lucky she wasn't jailed. ",sadness,"[0.7387563, 0.28123873, 0.8540035, 0.5965394, 0.029548453, 0.9878721, 0.25384042]",0.9878721
sadness,"In my penultimate job I was responsible of a sections with several employers, after several years of dedication I was dismissed by a new chef, saying that I was incompetent. ",anger,"[0.960809, 0.69201005, 0.8811344, 0.40403524, 0.0020572934, 0.9332664, 0.69047344]",0.960809
disgust,"I assisted to a scene where the police attacked a person that didn't have his documents. The savagery was too much, and the attacked person bleeded to much. ",fear,"[0.7929222, 0.80008495, 0.8591855, 0.57825994, 0.0007397968, 0.79384094, 0.6064482]",0.8591855
shame,In a party of friends I got completely drunk. ,fear,"[0.44927895, 0.2966193, 0.8385265, 0.6455464, 0.50966424, 0.16122966, 0.7776197]",0.8385265
guilt,"Once in my homes yard, I was plaing football with my cousin and in a certain quick the ball went on uncontrolled putting down a bird-cage, killing it. ",sadness,"[0.92836434, 0.8947101, 0.9288055, 0.9108192, 0.0063062618, 0.97026795, 0.8540668]",0.97026795
joy,"When I get something that seemed very hard like getting a job, a boyfriend, etc. A specific sutuations, was when I started to date a boy whom I liked for a long time. ",joy,"[0.15134801, 0.026059946, 0.806726, 0.17004852, 0.9348028, 0.011218963, 0.08829504]",0.9348028
fear,When I had to assume a position which I didn't expect. ,fear,"[0.76501024, 0.14755791, 0.9549587, 0.77924716, 0.025648013, 0.75532556, 0.44039473]",0.9549587
anger,"When I was dismissed unjustly from the firm where I worked, because there where persons that didn't have problems, and wouldn't miss in the jobs they occupied if they were dismissed. ",anger,"[0.9775204, 0.79215705, 0.88826174, 0.8735491, 0.0025165488, 0.9108691, 0.8180351]",0.9775204
sadness,"I felt very sad when I had to give up something that by right was mine and although I didn't get it, a kind of suvenir that people don't give you the right to have. ",sadness,"[0.0015715237, 0.00084547466, 0.8216679, 0.8024883, 0.00047252167, 0.9980494, 0.060817044]",0.9980494
disgust,"The acts of brutal violence in generally disgusts me. Fights, phisical aggrssion, etc. ",disgust,"[0.9461791, 0.9978248, 0.6813837, 0.71049786, 0.0012676283, 0.45542744, 0.95212126]",0.9978248
shame,I felt ashamed when in a certain occasion I had to read a text and didn't stop stuttering. ,shame,"[0.06784767, 0.95389867, 0.99243903, 0.99336714, 0.0007205248, 0.8732145, 0.99756646]",0.99756646
guilt,When I was reproved eighth grade of high school. ,fear,"[0.9182849, 0.464819, 0.97781247, 0.9577639, 0.06561239, 0.9188184, 0.89159775]",0.97781247
anger,"When I talked with a teacher yesterday who, to say the least, was rude and unwise and had irrelevant opinions about a friend. ",anger,"[0.94452524, 0.92229116, 0.739291, 0.062223323, 0.0051673288, 0.5957916, 0.10191008]",0.94452524
sadness,The loss of the woman who loved me most till today. ,sadness,"[0.61860234, 0.021780835, 0.97568876, 0.581154, 0.0010044144, 0.99793255, 0.0911471]",0.99793255
disgust,In a sexual experience with an unknown woman where after the sexual act I only could go away without looking backwards. ,fear,"[0.77876735, 0.8068738, 0.97448665, 0.80545294, 0.019997736, 0.79784214, 0.90920883]",0.97448665
shame,"When I wanted to kiss a friend and didn't succeed, I felt shame. ",shame,"[0.08781666, 0.95970976, 0.99587554, 0.9954326, 0.0006468379, 0.98226523, 0.9976548]",0.9976548
