labels,text,feels_emo,prob_feels_emo,prob_max
sadness,When my girlfriend left me. ,sadness,"[0.98100144, 0.9490769, 0.96704024, 0.98327637, 0.002387166, 0.9891936, 0.97571474]",0.9891936
disgust,I was dominated by a certain person and even though I knew it I could not change my own reactions. ,anger,"[0.682554, 0.2215625, 0.67056435, 0.0976853, 0.008804153, 0.21465392, 0.14211662]",0.682554
shame,When I was given detention at secondary school. ,fear,"[0.97315264, 0.8884212, 0.98514324, 0.97545415, 0.002606612, 0.93415934, 0.96512526]",0.98514324
guilt,When I splashed a child by not slowing down while driving through a puddle of water. ,anger,"[0.95039064, 0.8810641, 0.7973587, 0.9443213, 0.016804466, 0.72063196, 0.90352684]",0.95039064
joy,"Yesterday, when the final whistle blew at the final match between OIS and IFK and it was certain that OIS had won the Swedish title. ",fear,"[0.6162652, 0.31772518, 0.79851615, 0.7590416, 0.5699729, 0.7017631, 0.5808316]",0.79851615
fear,I was teaching someone to drive and when we were about to crash I was scared. ,fear,"[0.4807446, 0.61989236, 0.99873644, 0.91653645, 0.0015386892, 0.5708419, 0.89275414]",0.99873644
anger,A drummer who had borrowed my drums destroyed both the drumskin and the sticks. He did not repair them nor did he tell me about it. ,anger,"[0.8493934, 0.7372778, 0.68093526, 0.6663047, 0.018830795, 0.7629795, 0.7513335]",0.8493934
sadness,When my dad gives priority to my kid brother's band and his other activities. We both play in different bands and rehearse in my parents garage. ,guilt,"[0.8250928, 0.46869922, 0.7499803, 0.90526086, 0.35366112, 0.69359404, 0.80056375]",0.90526086
disgust,A friend unjustly put the blame on me to relieve his conscience and also spread lies for the same purpose. ,guilt,"[0.93624526, 0.6770756, 0.98093975, 0.9819919, 0.0048537883, 0.95664984, 0.95907205]",0.9819919
shame,"My behaviour at a recent party. I passed out early, luckily. ",fear,"[0.8700888, 0.8161348, 0.92285126, 0.8959972, 0.014662808, 0.37110695, 0.8890343]",0.92285126
guilt,When I was face to face with my deceived friend after sleeping with his wife. ,anger,"[0.9139858, 0.7457282, 0.740836, 0.9010477, 0.006037055, 0.8800345, 0.8516407]",0.9139858
joy,"When I dived among sharks and the brightly coloured fish on the outer reef of Tvavni, Fidgi. ",guilt,"[0.24842982, 0.09687994, 0.39005998, 0.8432579, 0.55007917, 0.1610243, 0.3805395]",0.8432579
fear,"When I missed crashing, by a hair's breadth, into a man who came out metres ahead of me when I was driving at km/h. ",fear,"[0.8215503, 0.5380562, 0.89111155, 0.8256811, 0.01953019, 0.84045804, 0.6872984]",0.89111155
anger,When I told off a computer teacher who did not want to teach me beacause of prejudice. ,fear,"[0.979714, 0.6926422, 0.9843762, 0.9137156, 0.012130748, 0.5311632, 0.7779367]",0.9843762
sadness,When I could not do anything because of a bad back. ,sadness,"[0.8741131, 0.75385475, 0.968591, 0.94779646, 0.00841083, 0.9698617, 0.96463245]",0.9698617
disgust,When I discovered that the house we had hired in Tonga was full of cockroaches. ,disgust,"[0.97844774, 0.9890609, 0.9764692, 0.9747072, 0.009881179, 0.94951296, 0.96834546]",0.9890609
shame,When I excreted on the mat instead of the potty. ,guilt,"[0.94622093, 0.92448, 0.8509681, 0.949251, 0.023445511, 0.77161247, 0.9460221]",0.949251
guilt,When I pulled a chair from under someone at kindergarten and he hit his head. ,fear,"[0.62458026, 0.45066893, 0.9272702, 0.55500287, 0.0031136568, 0.5358516, 0.5311471]",0.9272702
joy,When I passed the driving test three weeks ago and got my licence. ,joy,"[0.0467935, 0.014295513, 0.60433, 0.08710981, 0.75820386, 0.10035317, 0.02497981]",0.75820386
fear,When the car I was driving skidded on an icy road and landed in a ditch with one side against a rock. ,fear,"[0.91441834, 0.88644356, 0.9565447, 0.9287917, 0.010115504, 0.9185811, 0.88128954]",0.9565447
joy,When I met friends I had not seen for the last - years. ,guilt,"[0.371955, 0.14539471, 0.85209, 0.9005422, 0.1995482, 0.86234516, 0.85830194]",0.9005422
fear,When a guy chased me when I was out jogging. ,anger,"[0.9761303, 0.89687824, 0.9040482, 0.93126905, 0.0086004995, 0.8537137, 0.9504218]",0.9761303
anger,When the morning newspaper has not arrived. ,sadness,"[0.9494879, 0.87333167, 0.873143, 0.9498423, 0.012521809, 0.9598202, 0.88659674]",0.9598202
joy,"I feel unbelievably happy about the relationship between my boyfriend and me, it is a reoccurring feeling. ",joy,"[0.0006864485, 0.00042007797, 0.025845505, 0.003328826, 0.9983571, 0.00068855885, 0.0024276727]",0.9983571
fear,A reoccurring fear that something will happen to my relatives. ,fear,"[0.14115645, 0.30570668, 0.9985581, 0.9888869, 0.00036854958, 0.985837, 0.98574233]",0.9985581
anger,"When I argue with my boyfriend, I feel as though he feels superior to me. ",anger,"[0.9957769, 0.5291795, 0.9390799, 0.9203926, 0.0006574365, 0.6808186, 0.90506923]",0.9957769
sadness,When I failed an exam last Summer. I had worked very hard for it and I was very disappointed thinking that it was hopeless to continue at college. I did overreact. ,sadness,"[0.9909939, 0.9539137, 0.9465862, 0.9932382, 0.0007843176, 0.9949077, 0.99083406]",0.9949077
guilt,When I argue with my sister. It feels sometimes that I have the upper hand and I use it. I often argue better and this makes her terribly angry. ,anger,"[0.9883847, 0.7695477, 0.9431135, 0.93311036, 0.010668202, 0.19568072, 0.8265945]",0.9883847
joy,I was very happy when I got an attractive Summer job. ,joy,"[0.00092043774, 0.00027794245, 0.26484808, 0.0048744697, 0.9946032, 0.00040201395, 0.003026947]",0.9946032
joy,The birth of my child. ,guilt,"[0.20215644, 0.31887743, 0.5238845, 0.94202983, 0.8275385, 0.6977631, 0.70699066]",0.94202983
fear,"When I have to leave the baby in the carriage and go shopping, I fear that something will happen to the baby. ",fear,"[0.9150331, 0.9822955, 0.99894744, 0.9971629, 0.0009048019, 0.9936712, 0.9943697]",0.99894744
anger,When during Winter the water pipes froze and we did not have any water for two days. ,sadness,"[0.87318164, 0.8347581, 0.844148, 0.81599015, 0.018427087, 0.9204189, 0.8671689]",0.9204189
sadness,I did not quite succeed in breast feeding my baby. ,guilt,"[0.94867927, 0.8531617, 0.9311984, 0.9838951, 0.007775811, 0.9757701, 0.96812886]",0.9838951
disgust,The smell of garlic in rush-hour bus. ,disgust,"[0.5635105, 0.9379509, 0.79137975, 0.6555164, 0.05156563, 0.3619226, 0.61909944]",0.9379509
shame,"I fell on the ground while crossing the street. My cap covered my eyes and I felt quite ""difficult"". ",shame,"[0.9922684, 0.94383466, 0.994686, 0.9943627, 0.00033391517, 0.99214864, 0.9958592]",0.9958592
guilt,"I have a two-month old baby. When I came here, to the university, to attend lectures, I had to leave the baby with his father. I felt guilty. ",guilt,"[0.8016688, 0.8609822, 0.9693858, 0.9981323, 0.00049727625, 0.99665076, 0.99707377]",0.9981323
joy,"During the Christmas holidays, I met some of my old friends, after not having seen them for six months. ",fear,"[0.06244281, 0.031223983, 0.8326981, 0.5966834, 0.5593443, 0.37765497, 0.18786922]",0.8326981
fear,"We were driving a car of a friend of mine when we turned in the wrong direction towards an unknown district, and nearly drove down a precipice. ",fear,"[0.9078, 0.93398607, 0.9805024, 0.8776952, 0.030962523, 0.8443268, 0.86596096]",0.9805024
anger,When our religion teacher presented shocking sectarian thoughts and doom's day as official teaching. ,fear,"[0.93584037, 0.8419842, 0.9544027, 0.80020976, 0.0024185968, 0.84111685, 0.75916326]",0.9544027
sadness,"My grandfather died, when I was an exchange student in the USA. ",sadness,"[0.9356196, 0.89930075, 0.93545276, 0.97340196, 0.0088895075, 0.9883664, 0.97088563]",0.9883664
disgust,"I happened to see the video-tape movie ""This is America - Part one"" at my friend's place. ",fear,"[0.7502621, 0.5320613, 0.8689989, 0.8229716, 0.3589369, 0.74363613, 0.8359267]",0.8689989
shame,"I insulted a couple of good friends of mine and even tried to hit them when I was drunk. The next day, I was ashamed of course. ",shame,"[0.9885462, 0.9929045, 0.8236707, 0.99805045, 0.003869365, 0.98054504, 0.9983071]",0.9983071
guilt,I stole carrots and got caught. I had to apologize to the owner. ,guilt,"[0.9448984, 0.9301714, 0.9580258, 0.9977029, 0.0036239284, 0.9889415, 0.9945339]",0.9977029
joy,"In the underground's escalator, a youngish bum asked me for money. Although I did not give him anything, the fellow told me that I was really good-looking. A man who was in front of me also turned to look at me. ",guilt,"[0.3354851, 0.045866758, 0.41233188, 0.60537905, 0.017848646, 0.30008805, 0.48932552]",0.60537905
fear,I was afraid of moving away from home and moving to Helsinki for my studies. ,fear,"[0.64055514, 0.52274853, 0.9990736, 0.97627515, 0.0021562192, 0.93895555, 0.982203]",0.9990736
anger,"In the student kitchen that we share, somebody drank from my juice pot (one litre) so that I only got one glass out of the whole pot. ",anger,"[0.73873615, 0.582386, 0.34091648, 0.31807294, 0.0079399245, 0.37324688, 0.4692684]",0.73873615
sadness,My father gave money to my brother but not to me. ,shame,"[0.9501534, 0.87945974, 0.93879116, 0.9497972, 0.011434341, 0.9489678, 0.9604021]",0.9604021
disgust,"During the week-end at home, my mother fries greasy and unhealthy meat dishes which make me feel sick. ",disgust,"[0.6731298, 0.9991235, 0.93087924, 0.96254116, 0.00042484957, 0.46458286, 0.9866356]",0.9991235
shame,I was wearing slippery shoes and I tumbled down in a place where there were many people walking by. ,fear,"[0.9034407, 0.8488446, 0.99237305, 0.94218683, 0.00909455, 0.8744628, 0.9116767]",0.99237305
guilt,"I ate a Runeberg's cake, though I knew that I would immediately put on a kilo. ",shame,"[0.76031464, 0.88067406, 0.89360416, 0.96509403, 0.029154561, 0.7429155, 0.9703471]",0.9703471
fear,"At about nine p. m. , I went home by bike on a dark cycle-track because of lack of time I had to take the short-cut. ",guilt,"[0.86428505, 0.7038585, 0.8838745, 0.9075862, 0.12466938, 0.84842783, 0.8194328]",0.9075862
fear,Once I had to go home on foot at a. m. I had to pass through a forest and I was going alone. ,fear,"[0.89535636, 0.75563437, 0.9889498, 0.8957647, 0.0618973, 0.89494354, 0.9241903]",0.9889498
anger,I missed the train and had to wait for the next for two hours. For this reason I missed an appointment which had been very important for me. ,sadness,"[0.93478787, 0.8685332, 0.92009187, 0.899072, 0.016107906, 0.9701183, 0.92422724]",0.9701183
sadness,When my grandmother died. I had lived with her for ten years. ,sadness,"[0.90857345, 0.8037715, 0.91882205, 0.96943617, 0.012665916, 0.9849208, 0.94303197]",0.9849208
disgust,"When I went home by train from Sicilia, I was molested by a man. ",fear,"[0.9640101, 0.9632271, 0.979705, 0.9216304, 0.0043689855, 0.9592462, 0.97604805]",0.979705
shame,I lied to someone and some time later this person found out that I had not told him the truth. ,fear,"[0.53599614, 0.4907623, 0.7969308, 0.6350393, 0.0032258267, 0.49310052, 0.5992214]",0.7969308
guilt,I had to decline an appointment which had been very important for the other person. For this reason we even got into trouble. ,fear,"[0.69845414, 0.35875756, 0.93538475, 0.818725, 0.00585254, 0.748223, 0.67282844]",0.93538475
joy,"A person with whom I had been on bad terms, gave me a present. We became reconciled. ",guilt,"[0.02472251, 0.009702377, 0.34910813, 0.82194954, 0.28738585, 0.27888855, 0.17440149]",0.82194954
fear,"A friend's father had died, I was to come and see this friend although I did not know his family. ",sadness,"[0.578506, 0.2005949, 0.8710961, 0.88793725, 0.007512337, 0.94082475, 0.78095114]",0.94082475
anger,I was watching TV with a friend. After the first film I wanted to watch another film on the same channel. My friend switched over to the other cannel without asking me what I wanted. ,shame,"[0.88309836, 0.6032214, 0.588862, 0.8462417, 0.021837162, 0.67328227, 0.8984417]",0.8984417
sadness,My boy-friend an I seperated on his initiative. ,fear,"[0.9403166, 0.84155273, 0.97204393, 0.94954145, 0.009984705, 0.9355671, 0.9428289]",0.97204393
disgust,"A friend's boy-friend treated her very badly, let her serve him, provoked her and just utilized her. ",anger,"[0.98876965, 0.9619746, 0.7593545, 0.8326951, 0.0028421099, 0.9104773, 0.92337817]",0.98876965
shame,I had lied to a person because I had thought that I could not tell him the truth. When he found out he was not angry but understanding. We talked the whole thing over. ,fear,"[0.019953165, 0.010522879, 0.66875815, 0.10888328, 0.056079846, 0.02310508, 0.047957134]",0.66875815
guilt,I had told a person unpleasant things in a bad manner. He was very depressed and caused an accident. ,sadness,"[0.9290747, 0.9626817, 0.85038644, 0.69265634, 0.00025714908, 0.9974771, 0.9342434]",0.9974771
joy,After having considered it for hours I was able to overcome my scruples and to call a friend with whom I had fallen in love. I realized that my decision was right - and was very glad. ,joy,"[0.016776882, 0.017660117, 0.9566358, 0.0332802, 0.9913611, 0.014848846, 0.050556842]",0.9913611
fear,After having slept for a short time I woke up - I had the feeling of someone standing beside me and was very frightened. I had to turn on the light turn on the light for several minutes before I was able to get to sleep again. ,fear,"[0.09600815, 0.4862423, 0.9980862, 0.88946223, 0.00039171046, 0.35138425, 0.90513164]",0.9980862
anger,"I moved to a flat. A friend who had lived there before, had left the flat in a terrible mess. I was very angry about that sloppiness and impudence. ",anger,"[0.9980562, 0.99337244, 0.87960184, 0.96640646, 0.00073869707, 0.55618125, 0.971125]",0.9980562
sadness,"My father had a complicated operation. A long time before and also a long time after that, we did not know how he would get over it. During all that time I felt very sad. ",sadness,"[0.025331829, 0.18803822, 0.8587001, 0.9825911, 0.00023152433, 0.9970324, 0.9352164]",0.9970324
disgust,It was in a tramway-carriage A stranger insulted a girl just because she blew her nose. I detested his behaviour. ,anger,"[0.994926, 0.9945363, 0.57274514, 0.6806915, 0.0047562514, 0.8475692, 0.89142936]",0.994926
