labels,text,feels_emo,prob_feels_emo,prob_max
guilt,"After a terrible quarrel with my family, I withdrew in my room. I felt guilty because I had caused this scene by my aggressive behavior. ",guilt,"[0.9661794, 0.8144785, 0.9064, 0.9990163, 0.0013821765, 0.9459009, 0.988624]",0.9990163
joy,I had the unexpected possibility to see a friend I like very much. ,joy,"[0.013895811, 0.00054094684, 0.4272576, 0.14432004, 0.52424127, 0.19493748, 0.0028896166]",0.52424127
fear,I was afraid of a certain examination although I was relatively well prepared. ,fear,"[0.4073877, 0.20596139, 0.99844813, 0.56062835, 0.00041877912, 0.6094109, 0.54332227]",0.99844813
anger,"At the hairdresser's, I got two stains of dyestuff on my new trousers. These stains are not removable, so I cannot put on the trousers again. ",anger,"[0.93243754, 0.8844095, 0.8450518, 0.8784029, 0.0152697945, 0.8725824, 0.8963615]",0.93243754
sadness,"In , my grandfather, to whom I had a very close relationship, died. ",sadness,"[0.6605578, 0.5560138, 0.87839866, 0.60781455, 0.010430055, 0.97199786, 0.41747633]",0.97199786
disgust,A drunken man forced me to kiss him. ,anger,"[0.8105227, 0.58541507, 0.7677323, 0.69648033, 0.0020293766, 0.36552662, 0.50874335]",0.8105227
shame,A friend started to insult another person without reason and I felt ashamed of her behavior. ,shame,"[0.9017652, 0.9618022, 0.63067627, 0.98578787, 0.0001759446, 0.93069714, 0.9888775]",0.9888775
guilt,"I had to call somebody between and . As I had no possibility to call him at this time, I did not do it until p. m. ",fear,"[0.25268802, 0.1973512, 0.77703017, 0.35396844, 0.024404414, 0.31218946, 0.1955466]",0.77703017
joy,"After a one year's stay abroad, I returned home. I was even more glad to see how much my family was pleased to see me. ",joy,"[0.01303377, 0.0006096616, 0.6020659, 0.06166652, 0.969674, 0.012510342, 0.004647606]",0.969674
fear,"I went home all alone from a restaurant. It was dark, I went very fast. Behind me, there were some drunk men who shouted at me. By chance, I met some friends who accompanied me. ",fear,"[0.03558717, 0.0048571206, 0.32430914, 0.0064322674, 0.00022031165, 0.0066386787, 0.001958709]",0.32430914
anger,"A friend who shares the room with me, opened the window in the morning and left the room the whole day. When I came home in the evening, the room was so cold that I couldn't stay there. ",fear,"[0.6752369, 0.60300505, 0.9438059, 0.55985445, 0.007548409, 0.6648001, 0.4338178]",0.9438059
sadness,"When my aunt, whom I had loved very much, died. When I heard about her death, I was not as touched as at the funeral. I really became conscious of her death at that moment. ",sadness,"[0.03004811, 0.012840784, 0.49868247, 0.038452324, 0.013883324, 0.68831253, 0.010299892]",0.68831253
disgust,A friend told me how he managed to win the sympathy of as many people as possible. He said he first listened to what they said and then he tried to only say things they would like to hear. He would never express his own opinion. I felt really disgusted when he told that. ,disgust,"[0.9388443, 0.9968894, 0.7951034, 0.5842285, 0.0007874067, 0.5983626, 0.96848035]",0.9968894
shame,"In a restaurant, I made the acquaintance of a boy who always told the same things in a very loud voice. I laughed and said to him that he always repeated the same things. Some time later I heard that he had undergone a complicated brain operation. ",fear,"[0.6018382, 0.6019443, 0.79692924, 0.54440165, 0.23188269, 0.67009157, 0.46239173]",0.79692924
guilt,After closing the front door I realized that I had left the key inside the house. I felt even more guilty since it was not my own house but the house of people I hardly knew. ,guilt,"[0.88434374, 0.81424683, 0.9349309, 0.9952884, 0.0007076922, 0.9722045, 0.9818957]",0.9952884
joy,"On our way to France, my girlfriend and I went to Verona. By chance we met an Italian couple - they gave us two tickets for the dress-rehearsal of ""Aida"". It was a different world for us full of fascination. After the representation we ate a phantastic pizza in a restaurant near the ""Arena"". ",joy,"[0.16887079, 0.010517548, 0.4551041, 0.27824503, 0.70954883, 0.24983898, 0.06285017]",0.70954883
fear,"On a mountain tour, my girlfriend and I passed by an inn. Near the house there was a big dog which began to follow us. As my girlfriend is afraid of dogs, I had to draw his attention to me. He jumped towards my shoulders and wanted to play with me but I really did not like that. ",fear,"[0.73447245, 0.7185636, 0.9871343, 0.7342367, 0.12960197, 0.7775697, 0.6335399]",0.9871343
anger,I arrived in Vienna in the middle of the night. I asked for some silly information - as I realized myself afterwards - and the inquiry clerk reacted in a very arrogant manner. ,anger,"[0.9457067, 0.8044888, 0.7383904, 0.70226926, 0.006137228, 0.69859004, 0.5595436]",0.9457067
sadness,I had to leave my girlfriend for weeks because of my studies. This happens frequently. The last hours before my departure are always very depressing. ,sadness,"[0.5373995, 0.653651, 0.85104376, 0.69694173, 0.00025328094, 0.9758573, 0.65085864]",0.9758573
disgust,"When I stayed in the house of friends, I washed my face and wanted to dry it with a towel. This towel seemed to have been used over a long time already. It smelled indefinably awful. ",disgust,"[0.67022955, 0.9681138, 0.84611255, 0.6711385, 0.004827421, 0.78020304, 0.6541082]",0.9681138
shame,"A friend of mine has not very much money. Therefore, once I stayed with him and his girlfriend, I bought some meat, but nobody wanted to go and prepare it for dinner. My friend said ""I thought you wanted to invite us for dinner"". ""Of course"", I said, but I thought by myself that it must have been enough that I had bought it. ",fear,"[0.5820354, 0.38315618, 0.91691464, 0.7146837, 0.05279945, 0.80637497, 0.476208]",0.91691464
guilt,"It happened when I still went to school I got closer to a girl but I considered it only as an ""affair"". Only much later I realized how painful this must have been for the girl. ",fear,"[0.64637697, 0.58712584, 0.8710008, 0.86438614, 0.0045933323, 0.8626962, 0.66348916]",0.8710008
joy,When I was informed that a short story I had written had been accepted for publication. ,joy,"[0.49839914, 0.17617068, 0.731968, 0.28225622, 0.86640215, 0.63059324, 0.10332002]",0.86640215
fear,Some friends and I were crossing a street when one of my friends was seized by a car and thrown aside. I had seen the car coming in our direction but I did not have enough time to react and prevent the accident. ,sadness,"[0.8478468, 0.7491645, 0.72111565, 0.8709232, 0.03770932, 0.917186, 0.745874]",0.917186
anger,"I wanted to clear up a misunderstanding with a friend that I had caused. A third person meddled in our conversation, turned my efforts to ridicule so that I did not succeed in what I had intended. ",anger,"[0.82588685, 0.5753589, 0.665056, 0.6524387, 0.0021230015, 0.7540092, 0.6129683]",0.82588685
sadness,Death of my grandmother. ,sadness,"[0.8658051, 0.75132024, 0.9627503, 0.8265907, 0.0013129483, 0.988846, 0.60526997]",0.988846
disgust,"In school I had difficulties mith mathematics. When I had to work for an examination, I really felt disgusted. ",disgust,"[0.9642126, 0.9943298, 0.9373009, 0.8058964, 0.00085799134, 0.9068576, 0.9755204]",0.9943298
shame,"I played in a stage play. Suddenly, in front of people, I could not remember the words I had to say. ",fear,"[0.66795844, 0.5436199, 0.9361406, 0.64727193, 0.005838018, 0.7520743, 0.7329131]",0.9361406
guilt,One night I did not come home without telling my parents and I did not want to speak about it afterwards. My mother cried. I had a bad conscience and felt guilty. ,guilt,"[0.5876955, 0.55848217, 0.9662946, 0.99729985, 0.0009602902, 0.85623246, 0.96418387]",0.99729985
joy,After weeks I saw my girlfriend again. ,fear,"[0.24123047, 0.08686891, 0.80932784, 0.3831835, 0.46567675, 0.3475396, 0.08145619]",0.80932784
fear,"One evening, in the tramway, I was afraid of two drunk men molesting my girlfriend and me. ",fear,"[0.8989956, 0.88839215, 0.9983448, 0.8361018, 0.0005599967, 0.81553066, 0.71276927]",0.9983448
anger,"I went singing with a group of young people on January th (The three Magi), a local custom called ""star singing"". One of the girls, my girlfriend, broke the star. Being the accompanying person, I felt very angry thinking of the consequences. ",anger,"[0.9965184, 0.759819, 0.906335, 0.9637902, 0.0007910595, 0.22073741, 0.6677503]",0.9965184
sadness,"When the grandmother of my friend died in a hospital. My friend was crying and I was sad, too. ",sadness,"[0.24691163, 0.54609734, 0.8925637, 0.82592034, 0.00095410156, 0.9926922, 0.4565789]",0.9926922
disgust,I saw a physically handicapped young man whose spittle ran out of his mouth while speaking. ,fear,"[0.79129124, 0.7622663, 0.9186007, 0.30943903, 0.00012966098, 0.45281765, 0.42502177]",0.9186007
shame,"It was in a group situation suddenly it was my turn to say something, but I felt that I was not able to express myself very well - I felt ashamed and blushed. ",shame,"[0.5091787, 0.74661255, 0.98029685, 0.9856867, 0.00026106706, 0.9756649, 0.99719256]",0.99719256
guilt,My girlfriend's results in school had become worse because I prevented her from learning (we often went out etc. ). ,guilt,"[0.968423, 0.89391345, 0.8810659, 0.97745526, 0.0036391336, 0.94596666, 0.9225525]",0.97745526
joy,"I went shopping with my parents - my father payed everything for me, I was very glad. ",joy,"[0.024355758, 0.0010112826, 0.75520784, 0.024336673, 0.9860977, 0.051364265, 0.0029336668]",0.9860977
fear,"When I was a child, I heard the floor cracking and I thought there was a burglar in our house I hid under the blanket and trembled. ",fear,"[0.55583435, 0.38245037, 0.9972595, 0.6078192, 0.00021460824, 0.80817914, 0.5001977]",0.9972595
anger,"During a lecture, a colleague who did not know anything about the subject, got on my nerves asking silly questions. ",anger,"[0.9675481, 0.7606422, 0.84721595, 0.5568709, 0.0003138019, 0.38613826, 0.52947074]",0.9675481
sadness,When my grandfathers died and I realized how much I would miss them. ,sadness,"[0.14776832, 0.03148904, 0.8685966, 0.440034, 0.0026396788, 0.98464394, 0.10221454]",0.98464394
disgust,"During a football game, another player who was perspiring very strongly ran into me. ",fear,"[0.42737958, 0.4936519, 0.8061137, 0.6247608, 0.0014447792, 0.19300422, 0.38926905]",0.8061137
shame,"I tried to pass an examination particularly well, but I did it worse than ever. I felt ashamed. ",shame,"[0.9639435, 0.9877649, 0.92427725, 0.9922172, 0.0020955328, 0.98855597, 0.99687874]",0.99687874
guilt,"During the military service, I lost a part of an equipment I accused another person and he was rebuked and punished. ",sadness,"[0.6342117, 0.47437987, 0.7387507, 0.6217893, 0.0003077211, 0.80584437, 0.6858257]",0.80584437
joy,"At a choral concert I appeared as a solist. The concert was very good, I forgot all the hard work that had been done before. There remained only an undescribable joy and a feeling of warmth, security etc. ",joy,"[0.0030617602, 0.00073684513, 0.32442603, 0.0331854, 0.9808785, 0.006767674, 0.0012000782]",0.9808785
fear,"I am a ""cantor"" - I sing psalms in church. Several weeks ago I had to sing too, but the organist did not tell me in time. As I did not know the psalm, I was afraid and said that I could not sing. ",fear,"[0.44555104, 0.26075554, 0.991667, 0.45605662, 0.07890907, 0.45700178, 0.31836796]",0.991667
anger,"During the Christmas holdidays I wanted to invite my brother, his girlfriend and their child for dinner. When I said to my brother's girlfriend that I would like them to come at my place for dinner, she refused and never mentioned it again as if I had never asked her. ",fear,"[0.9448286, 0.855767, 0.9868283, 0.83366346, 0.054018073, 0.93305826, 0.79513174]",0.9868283
sadness,"Several years ago my brother died in an accident. When I heard about it, I was very sad. It took years until I resigned myself to it. ",sadness,"[0.6349805, 0.6049842, 0.8204042, 0.65410787, 0.0019012468, 0.9845723, 0.4414576]",0.9845723
disgust,"I read a book about the situation in South-Africa, about the terrible violations of human rights. I was disgusted with the white population. ",disgust,"[0.97416025, 0.98852533, 0.89371943, 0.63572216, 0.0020173823, 0.9208711, 0.8167907]",0.98852533
shame,"My P. T. instructor also works as a masseur. He wanted to massage me, therefore I had to undress. For the first few times this was not easy for me I got gradually used to it. ",fear,"[0.13350953, 0.080754, 0.7640654, 0.25910616, 0.14388166, 0.26691654, 0.10305015]",0.7640654
guilt,"Some time ago I took the driving test. I did answer the theoretical questions very well, but I failed the practical driving test. It was my fault because I had not enough practice. ",fear,"[0.5283006, 0.46907744, 0.82119, 0.74918514, 0.090820365, 0.67997366, 0.5073483]",0.82119
joy,When my brother came back home after staying in hospital. He had undergone an operation which had been a matter of life or death. When he came home I could see him smile for the first time after may weeks. ,joy,"[0.1579266, 0.10508757, 0.65850693, 0.37653401, 0.9202686, 0.67297447, 0.13589576]",0.9202686
fear,After a short stay in Marocco we missed the ferry-boat back to Spain and we had to look for an accomodation. By chance we met a man who offered to take us to a camping site. While I was sitting in his car I was terribly afraid because I had heard of people being robbed in Marocco. ,fear,"[0.5932472, 0.4531762, 0.9962142, 0.50756496, 0.000738354, 0.74751663, 0.5829991]",0.9962142
anger,"After an exhausting day I came home and wanted to take a bath to relax. My father wanted to take a bath first and when he had finished after an hour, there was no hot water left for me. ",anger,"[0.88762766, 0.7689676, 0.8199296, 0.7675683, 0.033273418, 0.84935945, 0.7081779]",0.88762766
