labels,text,feels_emo,prob_feels_emo,prob_max
sadness," Also, my thoughts on Will's feelings may be me projecting my own feelings. thegoodwife ",fear,"[0.1413449, 0.16597526, 0.85674393, 0.12929696, 0.6163969, 0.6356497]",0.85674393
joy,Today is so great. Got to see of my favorite kids amp got free starbucks. And it's not even . ,joy,"[0.0105939545, 0.0028688575, 0.1578051, 0.99729306, 0.0018519714, 0.9837225]",0.99729306
sadness,I cnt stand spending thanksgiving wit family I dnt even like. . . ,disgust,"[0.9974625, 0.9980963, 0.99070215, 0.0020216405, 0.9974039, 0.85181445]",0.9980963
joy,I quit. Going back to bed for more mins ) ,sadness,"[0.95936465, 0.9907962, 0.9895068, 0.010814204, 0.992293, 0.89356625]",0.992293
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",fear,"[0.05708934, 0.021737928, 0.9755485, 0.97518754, 0.10822628, 0.84425646]",0.9755485
joy,All I've got to show for today being at college is moving places in the world series ,anger,"[0.9040837, 0.8173446, 0.8300894, 0.010262697, 0.896316, 0.8309791]",0.9040837
surprise,"Pff, zal dit nog ooit een sterk pumt van me worden? ",surprise,"[0.99353397, 0.97880805, 0.9839099, 0.094755694, 0.6600937, 0.9951982]",0.9951982
disgust,treadmill stress test ,fear,"[0.86063045, 0.4746654, 0.98367137, 0.0029222686, 0.23081303, 0.41577423]",0.98367137
fear,Really afraid to be bipolar and have more problems of self harm than cutting … '( ,fear,"[0.1305454, 0.9675995, 0.99881124, 0.00077995483, 0.95985603, 0.32602635]",0.99881124
joy,"About to head out to my godson bday party then off to wrestle tonight, so geeked for this day joy -) ",joy,"[0.006869201, 0.0023410066, 0.18260203, 0.9980379, 0.001525665, 0.8919323]",0.9980379
anger,"Wotless, broke people filling up the websiteee! ",surprise,"[0.9812274, 0.9912873, 0.59832114, 0.0041561197, 0.97475046, 0.99381775]",0.99381775
sadness,I would much rather soup lunch be tomorrow than on Wednesday ,fear,"[0.93909556, 0.62180436, 0.9695116, 0.5078629, 0.8759359, 0.9608836]",0.9695116
sadness,Haven't left my room today/ ,fear,"[0.9737047, 0.96281695, 0.98789155, 0.04479681, 0.97845834, 0.96308607]",0.98789155
sadness,Awee .  ustreams when my computer speakers don't work amp my phone is being stupid ) Now iCan't watchh ! ,surprise,"[0.9925108, 0.9893552, 0.97468877, 0.1074121, 0.9941281, 0.9983491]",0.9983491
surprise,Can't wait to wake up in the morning and see what saint nick brought me ) goodies ,joy,"[0.011680799, 0.0036874781, 0.16049577, 0.9963362, 0.004839233, 0.9955344]",0.9963362
surprise,Soooo glad that my first day back from break we're learning about penises. . . . . welcomeback ,joy,"[0.012806525, 0.03536993, 0.42684808, 0.9968996, 0.004043545, 0.9487445]",0.9968996
fear,Just walked past a Asian girl and she grabs her BF's arm. Now I know all races even my own are afraid of me. boss scandalous ,fear,"[0.98795485, 0.991076, 0.9979128, 0.004239825, 0.8045598, 0.9878241]",0.9979128
joy,st basketball cheerleading practice this year lovecheerleading lt ,joy,"[0.027642326, 0.012782803, 0.37438896, 0.996225, 0.018166516, 0.8723351]",0.996225
fear,is the weapon of choice used by bullies amp cowards who feel powerless- control amp manipulate others their own means ,fear,"[0.9168161, 0.5565936, 0.9856959, 0.010864405, 0.21164814, 0.6343657]",0.9856959
joy,Emmet Otters Jug Band Christmas is on Netflix streaming. ,surprise,"[0.4708325, 0.28080943, 0.7916241, 0.5924974, 0.7341482, 0.8459746]",0.8459746
sadness,I freak out over and even offer  pie and/or cake and he still isn't my best friend? ,fear,"[0.9981021, 0.99116874, 0.99870634, 0.0015214947, 0.9892692, 0.9909733]",0.99870634
sadness,i hate social with the passion ,anger,"[0.99888676, 0.9975305, 0.9907514, 0.0049435715, 0.87492615, 0.8661174]",0.99888676
sadness,  want to convince her self that she has a beautiful voice )” ,fear,"[0.22445376, 0.018828023, 0.9818631, 0.1596941, 0.6231952, 0.69866365]",0.9818631
sadness,finished season of dexter ,sadness,"[0.58370936, 0.50016356, 0.83295876, 0.14151804, 0.8830307, 0.8159797]",0.8830307
sadness,I got iOffered a $k scholarship to study math in undergrad. . . and i turned it down. . . ,fear,"[0.91518104, 0.8449272, 0.96909505, 0.009903308, 0.9109624, 0.9400532]",0.96909505
joy,"After over a week at the Grandparents putting up Crimbo decs am exhausted, it's pissing it down and it's back to work tomorrow ",anger,"[0.9956399, 0.9914432, 0.92152905, 0.0037524784, 0.9893935, 0.8492741]",0.9956399
joy,and I'm still at work. . . back here in hours. ,anger,"[0.9456256, 0.8531993, 0.93109965, 0.008662815, 0.89883244, 0.9435579]",0.9456256
disgust,Its not anymore. Take care of your wiley body hair. You shouldn't have been doing that shit in the first place. ,anger,"[0.9861973, 0.9634935, 0.9757224, 0.010848755, 0.853187, 0.9535395]",0.9861973
joy,Baking and cooking with Missy Bee. ,surprise,"[0.1273769, 0.021377973, 0.6939822, 0.5999455, 0.5215396, 0.84864724]",0.84864724
surprise,"ja,  hoe is het met je? en heel veel beterschap lief ik wil je maandag wel bij sinterklaasfeest hebben he? ! ",surprise,"[0.9194699, 0.8628895, 0.9650768, 0.5089562, 0.9568397, 0.9947819]",0.9947819
surprise,Het idee is weer beter dan het product. Wel creatief maar gedicht moet de technische uitvoering compenseren. Kom er altijd mee weg ,surprise,"[0.25205377, 0.13172345, 0.34331185, 0.0749615, 0.16380736, 0.85790473]",0.85790473
joy,"LT , im talking bout black ass . ",anger,"[0.96790254, 0.92490673, 0.6211348, 0.1407361, 0.7790297, 0.9251252]",0.96790254
surprise,writing an essay on how rawlins is gay for john grady. mr brennans in for a ,anger,"[0.95481205, 0.6910735, 0.83835065, 0.19300239, 0.74591243, 0.88234013]",0.95481205
joy,I love hearing people laughhhh ,joy,"[0.0050487113, 0.0008135884, 0.059098683, 0.9963671, 0.0039817155, 0.9163343]",0.9963671
joy,"School is coming back up, guess I'll start preparing myself. ",fear,"[0.54981345, 0.21198325, 0.97271955, 0.026938409, 0.5584958, 0.84268034]",0.97271955
surprise,Omw to go sneak in the bed with my ol lady cause she didn't think I was gone make time for her ,fear,"[0.98370117, 0.22380874, 0.9903323, 0.49355644, 0.7780608, 0.9866008]",0.9903323
sadness,"Twitter, is it wrong to feel for special friends that I can never revive. tears etc. . . ",sadness,"[0.557287, 0.14709914, 0.9107808, 0.0013376985, 0.996407, 0.86484104]",0.996407
joy,"RReally fun break, now back to school tomorrow to get screamed at gottaloveetown ",anger,"[0.97979, 0.13446546, 0.91549534, 0.21558446, 0.03166855, 0.9071485]",0.97979
joy,my brain is fried. . . . and i haven't started my homework. . . . . . ,anger,"[0.99549854, 0.98691213, 0.9833866, 0.0021462515, 0.98832357, 0.917981]",0.99549854
joy,"~ As musicas que nois danço com os munitores todo dia lá na tao na minha cabeça até agora , eu até dancei uma aki , kkkk ♥ ",joy,"[0.31001222, 0.04354571, 0.54659647, 0.99081147, 0.3510836, 0.97252244]",0.99081147
fear,only thing holding me back. ,fear,"[0.98563, 0.9346203, 0.9977258, 0.0006454071, 0.98001385, 0.8494136]",0.9977258
anger,"although it destroys everything in front or urself, sometimes it is needed to put a limit. ",anger,"[0.96252453, 0.955792, 0.9575054, 0.0048518474, 0.62569773, 0.74738497]",0.96252453
fear,Gut wrenching pain. Please don't let it be true ,disgust,"[0.9959216, 0.9981742, 0.98807377, 0.00025975588, 0.997837, 0.4903119]",0.9981742
fear,for giving me high final project scores. Now to get A's on all my finals right. . . . ,surprise,"[0.10415184, 0.02553042, 0.5818123, 0.11411955, 0.17850685, 0.8960003]",0.8960003
joy,on top of finals week i don't feel good ,sadness,"[0.96796036, 0.9645301, 0.98161745, 0.00063395966, 0.99878734, 0.83627355]",0.99878734
fear,"Don't mixing cosmetic brands. If it works for you, goforit     XO ) ",surprise,"[0.46855977, 0.53197, 0.701961, 0.32442886, 0.568792, 0.81821823]",0.81821823
surprise,"Nog even op me gitaartjes spelen en zo en hoop fam hier, ",surprise,"[0.7182224, 0.77420706, 0.9074377, 0.77109027, 0.76043355, 0.95796156]",0.95796156
sadness,Its so windy! I feel sorry for ppl who don't have heat. . ,sadness,"[0.052334215, 0.76201, 0.98744863, 0.0012836942, 0.99882275, 0.98514104]",0.99882275
joy,[quotLes Sessions Melody Nelsonquot on constant repeat] ,fear,"[0.7948081, 0.59658676, 0.8384312, 0.6489288, 0.83252245, 0.72256476]",0.8384312
joy,Sitting in Starbucks with my Mac and managed to log onto an unsecured Wifi network! Result! ,surprise,"[0.9515536, 0.9713198, 0.24931613, 0.9641845, 0.10867718, 0.9932166]",0.9932166
joy," oh it's not just my back. In clean terms, I basically bought myself a one way ticket to hell today. ",anger,"[0.9927685, 0.9906378, 0.99050105, 0.0009809335, 0.98173815, 0.84970725]",0.9927685
joy,Watch Season's - (and online) of this week? ! Don't mind of I do! ) ,surprise,"[0.32880902, 0.04962183, 0.70455205, 0.9197416, 0.29553613, 0.9478242]",0.9478242
surprise,"Waarom kunnen een printer en ik nooit samen door een deur? Minder leuk avondje dan gepland, maar wel klaar voor morgen ",surprise,"[0.78527284, 0.8263416, 0.9310368, 0.12262069, 0.9231149, 0.9885062]",0.9885062
fear, tells us that we've sacrificed more than others. tells us it's time worry about the future. xAxALuke ,fear,"[0.80878717, 0.269328, 0.9434452, 0.0069055576, 0.7546151, 0.8254407]",0.9434452
surprise,Someone's in the empty room across the hall and I open the door and it's MY BROTHER! He's back from college for Thanksgiving. ,surprise,"[0.4629527, 0.24109507, 0.6249102, 0.09603704, 0.56640697, 0.94914854]",0.94914854
joy,"still awake, school starts in four hours. ",surprise,"[0.8074615, 0.581661, 0.92614394, 0.012485789, 0.626383, 0.9623133]",0.9623133
sadness,Sooo im hearing bad things for Duck fans tonight. . do i need to start yelling at the tv? ,anger,"[0.9985973, 0.9966286, 0.98404723, 0.0008020618, 0.9020435, 0.99035525]",0.9985973
sadness, ouch never thought a tweet could hurt so much! ( idontlikepenis lol ,disgust,"[0.99622357, 0.9962955, 0.88248837, 0.00065948855, 0.9884787, 0.9947389]",0.9962955
joy,My favorite words to hear on a weekend (other then bensafer of course) are quotTara benro elshalaihquot ,joy,"[0.17110744, 0.010598913, 0.6830247, 0.9635132, 0.40125555, 0.9320767]",0.9635132
surprise,Survived the dinner with the landlady. Actually turned into a political discussion . . . ,surprise,"[0.40382326, 0.19359656, 0.8189049, 0.014435236, 0.2652715, 0.93432933]",0.93432933
surprise,as of now i am not feeling bad about benching Wes Welker for this game patriots ,fear,"[0.008266405, 0.005023783, 0.8872476, 0.6818364, 0.0077148457, 0.3831735]",0.8872476
fear," fear comes when you project scenarios into the future, live here and abide in the unfolding present moment ",surprise,"[0.106811844, 0.06423432, 0.5181655, 0.08128843, 0.11874484, 0.5822902]",0.5822902
anger,Empathy and understanding are of the most powerful diffusion tools. hr conflict leadership management teams ,sadness,"[0.05250303, 0.16977295, 0.667821, 0.032872707, 0.7160618, 0.5610829]",0.7160618
anger,"My workstation is DOA. LinkedIn asked, quotMiss your old boss? quot and I smashed my computer screen. I really should work on that. fail ",anger,"[0.9878847, 0.96909404, 0.93012357, 0.0059395037, 0.920585, 0.6988277]",0.9878847
joy,in een slaaploos routine. . . een rondje lopen kan misschien helpen. . . ,sadness,"[0.20245835, 0.54533374, 0.5423512, 0.03133997, 0.8821028, 0.067101136]",0.8821028
anger,Experiencing all stages of grief this finals week bargaining depression acceptance ImGoingToFail ,sadness,"[0.35990795, 0.80585593, 0.99685067, 0.00035579898, 0.9984629, 0.24628021]",0.9984629
joy,I love sundays but absolutely hate mondays. ,anger,"[0.97968906, 0.59007907, 0.90414786, 0.25235146, 0.9526466, 0.9538551]",0.97968906
joy,papers to write today. ,fear,"[0.34354755, 0.30020806, 0.6977529, 0.12101533, 0.2917197, 0.6232584]",0.6977529
fear,"Going to have a hot chocolate at when I watch american horror story, will help me sleep after. ",fear,"[0.8211369, 0.9275314, 0.9919991, 0.008863226, 0.98056614, 0.8839802]",0.9919991
sadness, I know ( I'm quite sad '( I waved goodbye along with about others L they better fucking accept my friend request L ,sadness,"[0.27899748, 0.9758984, 0.9858072, 0.0010690896, 0.99818784, 0.88385975]",0.99818784
fear,Je ne sais pas comment j'ai RT un truc que je ne connais pas. Peur du piratage ,disgust,"[0.9348626, 0.9878258, 0.9830766, 0.01025843, 0.6429561, 0.9168304]",0.9878258
joy,"Algebra , Spanish project, and Us history studying still left to do stressed ",fear,"[0.8941868, 0.69140875, 0.9727677, 0.00049965904, 0.43095538, 0.46105292]",0.9727677
sadness,Few hours to go and my bbmax subscription will expire will go back on dec . . see y'all folks. . peace out! ,surprise,"[0.15570101, 0.6254012, 0.8481043, 0.3142022, 0.47474974, 0.89865476]",0.89865476
joy,Back to physical therapy I go. sarcasm ,anger,"[0.9920896, 0.93363637, 0.98801243, 0.017590063, 0.3377776, 0.8504035]",0.9920896
sadness, well. Bad things happen 's so u got one more. Lol but u liked a HOTTTT dumb valley girl. . . ? Right? Right! ) ,surprise,"[0.9222181, 0.6589114, 0.87831044, 0.024833715, 0.7251113, 0.9878655]",0.9878655
sadness, WELL. i went to this picture all happy amp smiling thinking it would be me amp you but NOOOOOOO. . . . ( ,surprise,"[0.060426377, 0.6491969, 0.87935734, 0.6126, 0.26611418, 0.9979017]",0.9979017
joy,The most powerful gift of life is love happiness spiritual women men wisdom empowerment quote life enlightenment peace ,joy,"[0.024265425, 0.010506716, 0.61348045, 0.88608694, 0.027993336, 0.7066808]",0.88608694
joy,Missed dance class today so we're decorating the house and tree today ,fear,"[0.4103568, 0.07434125, 0.8987486, 0.16331328, 0.5215908, 0.85855025]",0.8987486
anger,A Smart Statement quotNever Raise your Voice with Anger. . . Just Improve the Quality of your Argument with Smile. quot. . ) ,surprise,"[0.6351136, 0.09565291, 0.69064265, 0.5736943, 0.050954584, 0.75704855]",0.75704855
surprise, I'll post a picture when it's finished. No one knows yet. ,surprise,"[0.5881645, 0.60068905, 0.7552428, 0.103374496, 0.7593327, 0.9206938]",0.9206938
joy,"gave so many people happiness, love seeing people in dullest places like airport smiling and singing to themselves ",joy,"[0.0012095402, 0.0005195081, 0.101640545, 0.9798131, 0.0006537722, 0.82957727]",0.9798131
joy, Good Shout. Going to take a very long fag break. Then return to my word essays. Good luck to us. ,surprise,"[0.86060077, 0.83374816, 0.9313588, 0.5923236, 0.71200657, 0.986974]",0.986974
joy,Probably about to go freeze my ass off at soccer. . . tooexcited ,surprise,"[0.1657222, 0.02898294, 0.45467347, 0.85636264, 0.0032809614, 0.9722038]",0.9722038
anger, every person interprets pain differently. Prime example fibro. People w/fibro SHOULD know this anger anger ,anger,"[0.992969, 0.7384444, 0.29008314, 0.0011635959, 0.345003, 0.60812825]",0.992969
anger, every person interprets pain differently. Prime example fibro. People w/fibro SHOULD know this ,sadness,"[0.5362908, 0.40729332, 0.32635254, 0.003989325, 0.750708, 0.4560904]",0.750708
fear,sounds amazing as always. . I should really find a way to watch the product ,surprise,"[0.024813427, 0.00086836854, 0.18811204, 0.9940059, 0.003729999, 0.99669063]",0.99669063
joy,"Christ's never leave Him. It always stays with Him all the time, from His birth till His death amp resurrection. Take joy from Him today! ",joy,"[0.014249078, 0.0044192467, 0.20824763, 0.90120965, 0.003275734, 0.832961]",0.90120965
sadness,At Ledos. . . found out some friends are coming down Sunday. . . I can't see them. I ain't seen them in years. . . and it keeps going( ,sadness,"[0.9765277, 0.9258137, 0.95008284, 0.01303767, 0.9864383, 0.9299914]",0.9864383
joy,Esta sonando creo que en vez de ir a la voy a venir a la apple store de fiesta! O-o ,surprise,"[0.9925615, 0.83193827, 0.9323943, 0.992879, 0.15240385, 0.99724823]",0.99724823
joy," A relaxing, hot bubble bath complete with pamper session brings me ",joy,"[0.011021421, 0.0024091618, 0.4565804, 0.97168535, 0.03836245, 0.92160964]",0.97168535
disgust,i hate you with a burning passion. fml gtfo ,anger,"[0.9991435, 0.9982798, 0.97226816, 0.0005729304, 0.23237991, 0.48091987]",0.9991435
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",fear,"[0.24061613, 0.6764292, 0.988135, 0.03293846, 0.94889116, 0.78467387]",0.988135
joy,Break! A FedEx guy is knocking on your door. He has a box for you. Sign for it amp receive it! LJB ,surprise,"[0.8058178, 0.22221541, 0.8439385, 0.23888572, 0.5511453, 0.99123573]",0.99123573
