labels,text,emo_name,prob_emo_name,prob_max
anger,"In a tram, the ticket seller was commanding, taking the role of a leader, trying to emphasize her non-existent authority with undue strictness towards a good-humoured drunk who could not find his ticket at once. ",guilt,"[0.061484456, 0.12852667, 0.11164211, 0.52692693, 0.09395427, 0.08795144, 0.52622795]",0.52692693
sadness,"A relationship in which I had put my trust, broke up. I was sad when I realized how easy it is to forget something that one had once regarded as great and significant. ",sadness,"[0.38942382, 0.82871664, 0.7202271, 0.94849926, 0.0025857992, 0.9962238, 0.88927627]",0.9962238
disgust,"A nightmare. I was dreaming about bloodsuckers, which I tried to shake off from my body, they are everywhere, they get glued, they suck. And there are a lot of them. I panic. ",fear,"[0.7359245, 0.9683101, 0.975023, 0.8263224, 0.0024340916, 0.9299878, 0.8264419]",0.975023
shame,"I told evil lies about a close friend of mine. I was evil in order to sound jolly, to charm a person whom I wanted to impress. I sold my friend, I was despicable. ",disgust,"[0.8362006, 0.96532196, 0.6904807, 0.9588985, 0.15236974, 0.51924473, 0.9497645]",0.96532196
guilt,"I met my ex boyfriend by chance. We separated a few months ago and I am now with a new boyfriend. My ex boyfriend looked depressed, and I know I am not to be blamed. ",sadness,"[0.50504243, 0.44386968, 0.56397027, 0.27111244, 0.17224197, 0.9900523, 0.5390674]",0.9900523
joy,"[ During inter-rail-trip, after troubles, I met my little sister. ] ",guilt,"[0.3221163, 0.41285113, 0.44860372, 0.8103657, 0.02786893, 0.7505046, 0.5627168]",0.8103657
fear,Traveling as the only female in a railway carriage in the middle of the night in Italy. ,sadness,"[0.73365456, 0.6138248, 0.7104324, 0.86893815, 0.26269162, 0.8718783, 0.75692105]",0.8718783
anger,"A male, Honduran acquaintance of mine despised my opinions. ",disgust,"[0.989475, 0.9938513, 0.75867176, 0.62580144, 0.055311, 0.8035796, 0.88080937]",0.9938513
sadness,When our dog died. ,sadness,"[0.861097, 0.8589739, 0.8428251, 0.94347256, 0.024496278, 0.9844162, 0.8723608]",0.9844162
disgust,"While walking on the street with a good friend of mine, we met an acquaintance of hers. My friend started showing off and telling false stories about herself and praising herself. ",guilt,"[0.23063956, 0.3528502, 0.13754506, 0.7869656, 0.33594063, 0.091450304, 0.6111789]",0.7869656
shame,I was dishonest to my boyfriend concerning something that is important to our relationship. ,guilt,"[0.77111673, 0.88678944, 0.602934, 0.9879572, 0.11671662, 0.6827601, 0.9576791]",0.9879572
guilt,A parking fine. ,shame,"[0.018645963, 0.25309846, 0.022762142, 0.41867605, 0.022939267, 0.22283557, 0.4449471]",0.4449471
joy,"After having at last finished my master's thesis, I felt great joy and relief. I had been haunted by the thesis during the whole of my studies. ",joy,"[0.008829234, 0.0018272855, 0.121882044, 0.02324647, 0.9885018, 0.0014203895, 0.0069945557]",0.9885018
fear,"While preparing my master's thesis, I was scared that I would not accomplish anything as the subject was rather difficult. ",fear,"[0.5251338, 0.4848629, 0.9971751, 0.91044694, 0.06022285, 0.37644312, 0.59324646]",0.9971751
anger,"During the Summer, at my workplace, a person kept interfering with my tasks and making unfounded remarks. I felt hatred for him but it stopped when I realized that he just longed for attention. ",disgust,"[0.9718284, 0.9916027, 0.8631257, 0.8735923, 0.033401262, 0.7835636, 0.836526]",0.9916027
sadness,"The last time I felt sad and disappointed was when I did not do as well as I had hoped in one of the final exams. As compared with the earlier exams, the questions, I think, were unjust. ",sadness,"[0.27231106, 0.9664149, 0.6819716, 0.9704744, 0.0010604453, 0.9933049, 0.9593569]",0.9933049
disgust,"After the first of May, I detested my fiance's friends, who had piled on to our party and spoilt it completely. ",disgust,"[0.9857473, 0.99306846, 0.85313743, 0.9679863, 0.008246911, 0.9720757, 0.92568463]",0.99306846
shame,"After our sad first of May party, I felt ashamed because the friends who had been invited had to suffer. We, the organizers of the party, did not drive the intruders away. ",sadness,"[0.24229224, 0.9946148, 0.81032044, 0.9914029, 0.0015669299, 0.99667513, 0.9962645]",0.99667513
guilt,"At my summer job, I was responsible for making various orders. It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order. ",guilt,"[0.24692237, 0.59031546, 0.33935794, 0.98519135, 0.3043074, 0.67432714, 0.85675794]",0.98519135
joy,When I met a good friend of mine after a long time. ,guilt,"[0.070188634, 0.23065375, 0.31351718, 0.58615196, 0.56999195, 0.30696085, 0.29800358]",0.58615196
fear,I was camping with a friend of mine and we spent the night in the forest. I could not fall off to sleep and could clearly hear noises from outside (steps ? ) approaching our tent. ,fear,"[0.81763786, 0.6585469, 0.9585426, 0.8807048, 0.31240094, 0.89287776, 0.6138565]",0.9585426
anger,When I quarelled with my parents. ,anger,"[0.991285, 0.73831826, 0.5879651, 0.8811162, 0.033900198, 0.77784234, 0.8363485]",0.991285
sadness,"Being away from a very close friend, I was away from Finland for a year as an exchange student. ",sadness,"[0.39790845, 0.45305187, 0.51279527, 0.79006964, 0.27489513, 0.8500849, 0.5743739]",0.8500849
disgust,When I saw a spider. ,disgust,"[0.5782968, 0.7890845, 0.7722051, 0.7631898, 0.17081948, 0.6405718, 0.5251711]",0.7890845
shame,While playing I urinated on grandma's floor and did not go to the lavatory. My cousin told grandma and she came. ,anger,"[0.93820876, 0.9073733, 0.6309728, 0.93589956, 0.39009696, 0.562376, 0.87751997]",0.93820876
guilt,"While travelling in a bus with an invalid ticket, I got caught. ",shame,"[0.6943758, 0.75480753, 0.47423294, 0.87817097, 0.11604776, 0.8013185, 0.89090604]",0.89090604
joy,"While having a discussion with a colleague of mine, I realized that her conception of man and work were similar to mine. ",guilt,"[0.09136868, 0.14957789, 0.26569632, 0.4643414, 0.23885624, 0.18751675, 0.37416863]",0.4643414
fear,"While he was drunk, my life partner tried to hit me. I felt scared and fled to the bathroom. ",fear,"[0.98270965, 0.8392895, 0.997384, 0.8585087, 0.10458726, 0.87417865, 0.87662244]",0.997384
anger,"A ""higher status"" colleague of mine despised my attitude and organization of work. ",disgust,"[0.9799257, 0.992029, 0.6130349, 0.6930524, 0.04048013, 0.7712028, 0.84178525]",0.992029
sadness,"I could not meet my love, after having waited for a month, due to illness. ",sadness,"[0.41208056, 0.42954537, 0.49562636, 0.9134458, 0.2045892, 0.9706072, 0.82082057]",0.9706072
disgust,"Once again, my life partner came back home drunk at midnight. ",sadness,"[0.8673765, 0.8979417, 0.60666305, 0.9225922, 0.07519144, 0.947122, 0.8686371]",0.947122
shame,"My love and me rented a room in a hotel one evening. We stayed there a few hours and when leaving the hotel, I felt ashamed. ",shame,"[0.2025231, 0.9856813, 0.9317644, 0.99165946, 0.35683447, 0.9876155, 0.99574995]",0.99574995
guilt,"[ I had, by being silent, disapproved my love and made him unhappy. He had not been able to keep his promise. I thus was thinking about my own conduct towards another person. ] ",guilt,"[0.680483, 0.7912085, 0.88485193, 0.9507819, 0.15395127, 0.8462002, 0.9052131]",0.9507819
joy,I had just moved to the town where I study and I got a postcard from a good friend (from my home town). ,guilt,"[0.08838356, 0.28497183, 0.41965863, 0.6964695, 0.42859653, 0.22321671, 0.28105396]",0.6964695
fear,"My boyfriend hinted over the phone about wanting to ""be free"". He thus did not say it point blank, silence followed. ",sadness,"[0.36632174, 0.32222503, 0.3444821, 0.62600607, 0.18418019, 0.6910985, 0.38156888]",0.6910985
anger,They had returned much less of my taxes than I had expected. ,sadness,"[0.6290588, 0.83186376, 0.46927592, 0.7956007, 0.10211699, 0.9027551, 0.7223898]",0.9027551
sadness,After my boyfriend and I had separated. ,sadness,"[0.6903562, 0.48961145, 0.5422318, 0.8769634, 0.22427797, 0.92851055, 0.6650974]",0.92851055
disgust,"In the morning, the cat of my landlady had vomited on the floor, near the staircase I take to go to the bathroom. ",sadness,"[0.81457, 0.89397144, 0.7159721, 0.87708724, 0.1854021, 0.9512154, 0.839188]",0.9512154
shame,"My boyfriend's mother, whom I had not met earlier, made an unexpected visit. I was lying lazily on the bed, reading a newspaper and my boyfriend was studying. ",guilt,"[0.033043712, 0.31879368, 0.30836955, 0.70047784, 0.37898174, 0.46818, 0.49456808]",0.70047784
guilt,The cat of my landlady escaped through the window which I had left open. ,guilt,"[0.6647188, 0.700335, 0.7611298, 0.91894555, 0.34969616, 0.8895972, 0.7847363]",0.91894555
joy,"I got a letter from my best friend, whom I had not heard from for a long time (a good letter). ",joy,"[0.009138996, 0.005994554, 0.16721272, 0.13341402, 0.7743688, 0.0072118943, 0.0114900675]",0.7743688
fear,Someone knocked on the door when I was alone at home (though there was a door bell). I looked through the peep hole but it had been covered. I called my sister but she could not help me as she was hundreds of kilometres away. ,sadness,"[0.80711067, 0.76892716, 0.9130855, 0.90211385, 0.29606593, 0.9415726, 0.76739174]",0.9415726
anger,"My parents put pressure on me to buy clothes, when I would not have liked to do so. ",guilt,"[0.8178028, 0.67010665, 0.84623337, 0.9262325, 0.112979636, 0.7774477, 0.85400736]",0.9262325
sadness,"When my grandfather died, I saw my grandmother crying against my aunt's shoulder (I had never seen my grandmother cry before). ",sadness,"[0.5695226, 0.6140064, 0.8945225, 0.885027, 0.18593918, 0.99716645, 0.70502007]",0.99716645
disgust,"At school, I detested the spinach gruel which had lumps of flour in it. ",disgust,"[0.90701735, 0.9883008, 0.71726745, 0.77223855, 0.019193195, 0.9014481, 0.78073305]",0.9883008
shame,I told some acquaintances of mine something that I regretted later. ,sadness,"[0.8959518, 0.9515079, 0.8212278, 0.97237194, 0.040451378, 0.9799554, 0.9488804]",0.9799554
guilt,[ I speak harshly to my parents though they only mean my own good. ] ,anger,"[0.988857, 0.77108014, 0.5654711, 0.79313177, 0.037374515, 0.81898516, 0.5705604]",0.988857
joy,When I got a letter from home. ,guilt,"[0.22163317, 0.10270958, 0.23882787, 0.69717175, 0.39544377, 0.31320834, 0.1934895]",0.69717175
fear,"While cycling in the country a dog started running beside me, growling and barking, and trying to bite my foot. ",anger,"[0.99251306, 0.92452997, 0.9448385, 0.8182336, 0.06510392, 0.66099983, 0.75254995]",0.99251306
anger,"Disagreements with mother. When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",anger,"[0.941739, 0.89329374, 0.34404367, 0.85112613, 0.013042569, 0.803397, 0.8200686]",0.941739
sadness,"When I had to move away from home to study, and I knew that I would not be coming back home for a long time. ",sadness,"[0.7770494, 0.53479385, 0.93710816, 0.8926895, 0.12924406, 0.9430077, 0.8326402]",0.9430077
disgust,When I noticed two spiders running on the floor in different directions. ,disgust,"[0.39801243, 0.69035095, 0.6718397, 0.66994315, 0.20030816, 0.44869223, 0.5210191]",0.69035095
shame,"When I realized that I had been wrong about a person close to me, because of pre-set ideas and prejudices. ",guilt,"[0.32402945, 0.53583574, 0.6931088, 0.96029013, 0.050819695, 0.8402472, 0.87039614]",0.96029013
guilt,When I reproached my friend because I was myself low-spirited and disappointed. ,sadness,"[0.97489136, 0.99006456, 0.7394839, 0.98500973, 0.01114073, 0.99812883, 0.96781373]",0.99812883
joy,I found myself a place after looking for one for a long time. ,joy,"[0.13052216, 0.2240881, 0.16067006, 0.29466778, 0.32076073, 0.0425657, 0.19099252]",0.32076073
fear,[ In an aeroplane. ] ,guilt,"[0.15001653, 0.2618522, 0.1313339, 0.48879993, 0.33330005, 0.14578871, 0.30794868]",0.48879993
anger,I was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals. ,anger,"[0.9924621, 0.9459549, 0.32904658, 0.85977906, 0.000554249, 0.22156253, 0.8805257]",0.9924621
sadness,"The breaking up of a relationship. We decided that the relationship could not carry on, so it was no surprise to me. And anyhow, I had known it would happen sooner or later. ",sadness,"[0.6909425, 0.79945713, 0.7276978, 0.7137597, 0.041930486, 0.99066365, 0.8351153]",0.99066365
disgust,The disgust I feel towards a certain person. ,disgust,"[0.3130638, 0.99729544, 0.096403286, 0.90396726, 0.0012694238, 0.6519543, 0.96066153]",0.99729544
shame,After an event in which I felt that I had acted unfairly. ,anger,"[0.9534934, 0.77985555, 0.516818, 0.9341586, 0.040243335, 0.92845154, 0.89399207]",0.9534934
guilt,"At my job, I got disproportionately angry with a child. My reaction was not as it should have been. ",anger,"[0.9933975, 0.89139867, 0.38389254, 0.9312716, 0.057579022, 0.098666266, 0.9364703]",0.9933975
joy,I went to see the entrance examination results at university. I rejoyced at my success. ,joy,"[0.002302965, 0.0008294406, 0.003783924, 0.008674322, 0.9908853, 0.0003390179, 0.0009067766]",0.9908853
fear,"I borrowed a car which was supposed to be used for a long journey a few hours later, and one of the tyres burst in the middle of the town and I did not know what to do. ",sadness,"[0.8581842, 0.68935543, 0.79901516, 0.92198586, 0.22476283, 0.93513024, 0.8154216]",0.93513024
