labels,text,emo_name,prob_emo_name,prob_max
shame,"After a party I spent the night with a friend. We both were drunk, the morning was disillusioning. A friend was me leaving the room and I felt shabby and immoral. ",sadness,"[0.6206181, 0.9395439, 0.771359, 0.94784623, 0.0076183216, 0.9718745, 0.9545491]",0.9718745
guilt,I had to take care of a neighbour's child. I did not look after it all the time and the child fell down and was hurt. I felt guilty. ,guilt,"[0.43786904, 0.15393679, 0.7251678, 0.9910495, 0.05154644, 0.89721656, 0.8744671]",0.9910495
joy,"A very good friend of mine had been away for three months. When we met again, we ran up to each other and embraced. ",joy,"[0.005376035, 0.0023998704, 0.09173426, 0.12661928, 0.9097149, 0.011122837, 0.032173097]",0.9097149
fear,One evening my father told me to go into the cellar and get him a beer. I was terribly frightened at the idea of a man sitting in the cellar and assaulting me. For my defence I took an empty bottle with me. ,fear,"[0.3399831, 0.07037613, 0.9642843, 0.41157818, 0.015156018, 0.41896218, 0.1681295]",0.9642843
anger,I had stolen a bottle of rum from a person who knows me well. He threatened to call the police if I did not pay Shillings. ,fear,"[0.6332942, 0.10826402, 0.8520925, 0.6829684, 0.011489526, 0.17955737, 0.183107]",0.8520925
sadness,When my uncle died I saw a funeral for the first time. All people stood around the open grave and cried. ,sadness,"[0.020342473, 0.08149201, 0.28255555, 0.34799364, 0.0026712676, 0.96608835, 0.13231045]",0.96608835
disgust,"At a party I met a girl who drew me to her, told me some nonsense and always wanted to kiss me. ",guilt,"[0.077338845, 0.0786369, 0.16889428, 0.30246547, 0.026815396, 0.057901815, 0.07049344]",0.30246547
shame,I put my head into the pullover of a girl to see her breasts. The girl looked at me so that I felt ashamed. ,shame,"[0.18195128, 0.54325366, 0.76672566, 0.9620302, 0.0039153425, 0.5393545, 0.9733233]",0.9733233
guilt,"My uncle had promised to buy me a bicycle. As time went by and I had not received it yet, I asked my father to buy it for me. Later I heard that my uncle had wanted to offer me the bicycle on my birthday two weeks later. ",sadness,"[0.459818, 0.2589452, 0.3525734, 0.44903117, 0.26757568, 0.6051463, 0.14173011]",0.6051463
joy,"Several days after my final examination at school, I was sitting in an airplane on my way to Greece. I enjoyed that moment very much. ",joy,"[0.009607674, 0.0015751402, 0.062646896, 0.082605384, 0.9616409, 0.010247654, 0.012218753]",0.9616409
fear,One night I was lying in my bed awake but I had my eyes closed. I saw figures with terrible faces and black frocks bending over me and touching me. I opened my eyes but I could still see them. I had the feeling that somebody was in the room. It was terrible. Only when I turned on the light I was able to go to sleep. ,fear,"[0.38618568, 0.6922965, 0.8600097, 0.5006674, 0.07019229, 0.62167376, 0.2987349]",0.8600097
anger,I had arranged with a friend to go with him to Carinthia by car. We had arranged a place where to meet. I was a bit late and my friend had left already. I had no money to go by train. I nearly started to cry because I was so angry - it was very important for me to go to Carinthia. ,anger,"[0.98239475, 0.31175578, 0.23188677, 0.5952636, 0.0020459488, 0.74852705, 0.47174639]",0.98239475
sadness,Our dog had to be shot because he had killed a roe. I liked him very much and so I could not resign myself to that. I hated the hunter who shot him. ,anger,"[0.8964358, 0.35673553, 0.2723645, 0.8150921, 0.015400166, 0.87069887, 0.32484376]",0.8964358
disgust,I was sitting in a station-hall and watching a lavatory attendant. She was very dirty. She started to eat something out of a dirty cup - it must have been something like lard. Then she took some breadcrumbs out of the pockets of her apron and ate them. I had to leave - I felt like vomitting. ,disgust,"[0.25751063, 0.97213566, 0.6269329, 0.4191011, 0.016598968, 0.3719169, 0.40799475]",0.97213566
shame,"I had to go to the doctor's because of a veneral disease. I told the doctor that I must have been infected by my boy-friend. This was not true, but I was ashamed to tell the truth. ",shame,"[0.2535528, 0.75492746, 0.93256336, 0.96051395, 0.037157856, 0.78240466, 0.9676569]",0.9676569
guilt,"When we were playing, I hurt my little sister, but towards my mother I did not admit that it was my fault. ",guilt,"[0.46325916, 0.31745258, 0.6936171, 0.9195714, 0.017914316, 0.7775403, 0.75735706]",0.9195714
joy,My neighbour was not able to set his car in motion because it had snowed heavily. I helped him - he was thankful and invited me. ,joy,"[0.0042508715, 0.0018179336, 0.24144901, 0.09762747, 0.6126843, 0.11155633, 0.0040913303]",0.6126843
fear,"I was skiing with friends and they wanted to ski-jump. I did not want to be left behind, so I braced myself and followed them. ",fear,"[0.1516007, 0.010890647, 0.7529669, 0.29156873, 0.07208892, 0.056515567, 0.021875512]",0.7529669
anger,"At an examination I got a bad mark just because of a small mistake. When I went to the lector and wanted to talk about that, he did not listen to me but sent me away. ",sadness,"[0.75417304, 0.5355391, 0.62443715, 0.7051508, 0.0027480586, 0.8889731, 0.51086825]",0.8889731
sadness,My cut was run over by a car. After searching for a long time I found her lying in a kerb. I was rather shocked and angry with the driver. ,anger,"[0.9579787, 0.64292234, 0.56423676, 0.82448906, 0.038793143, 0.52863365, 0.549373]",0.9579787
disgust,"When I watched a report about El Salvador on TV, I saw people who had been murdered by terrible methods. ",sadness,"[0.6697925, 0.66721094, 0.79164106, 0.62234426, 0.0031618825, 0.9320812, 0.5393048]",0.9320812
shame,At a cross-country race I wanted to take a short-cut (which is not allowed). I was caught and disqualified. All my friends had observed that. ,sadness,"[0.34798285, 0.20762445, 0.44375718, 0.51492745, 0.008613373, 0.5780719, 0.25039384]",0.5780719
guilt,During a discussion I reacted very aggressively and so I made it impossible to continue discussing. ,anger,"[0.9228164, 0.5934811, 0.5924819, 0.75977904, 0.005912624, 0.19271901, 0.5333647]",0.9228164
joy,On my birthday I got a present that I had desired for a long time. ,joy,"[0.0203681, 0.0021045522, 0.050660502, 0.050468426, 0.9121219, 0.0007169378, 0.0015756352]",0.9121219
anger,"When I am discussing something with a person and I realize that the other person is thinking over her own argumentations instead of listening, I become angry. ",anger,"[0.941897, 0.556692, 0.40307263, 0.12784974, 0.015692022, 0.15139945, 0.09766543]",0.941897
sadness,When we were on holidays my girl-friend had to leave me after weeks and I had to stay in Turkey for some more weeks because I had a job there. ,sadness,"[0.56473, 0.2410116, 0.3614838, 0.4973416, 0.00637996, 0.8023306, 0.1908859]",0.8023306
disgust,I studied medicine for several semesters. I was always disgusted when we had the dissecting-course. I cannot understand why some persons like this course. ,disgust,"[0.5905103, 0.9630946, 0.4741485, 0.35957035, 0.018548459, 0.49002144, 0.42953318]",0.9630946
shame,"Some time ago we had a tournament in our tennis-club. For tactical reasons I was chosen to play against a much weaker player than I am. Although it would have been enough simply to win the game, I defeated him extremely. This would not have been necessary. ",fear,"[0.5009598, 0.47074574, 0.62005705, 0.54732496, 0.47536528, 0.5050966, 0.39229512]",0.62005705
guilt,I had a discussion with my girl-friend. After some time we started to quarrel and at least - to get the upper hand - I said that she was not as important to me as she might believe. Some time later I apologized for that. ,anger,"[0.9527574, 0.27841523, 0.7252013, 0.9265176, 0.048841428, 0.40576032, 0.48077008]",0.9527574
joy,On New Year's Eve I went in a disco with friends. I amused myself and got to know many other people. ,joy,"[0.11183564, 0.041481607, 0.19568346, 0.17825888, 0.9216049, 0.015542904, 0.01120917]",0.9216049
fear,"I had to go to the dentist's. When he touched my tooth with his drill, I was terribly aftaid of the pain I would feel any moment. ",fear,"[0.1400517, 0.06694441, 0.9765255, 0.2291284, 0.0014993307, 0.51984507, 0.08867256]",0.9765255
anger,I was very hungry and just wanted to start eating when a friend called me who usually talks for a long time. I was angry because I was prevented from eating. ,anger,"[0.97193855, 0.04661816, 0.08597368, 0.10502479, 0.0007633901, 0.04921644, 0.22290398]",0.97193855
sadness,"My sister, whom I like very much, asked me for a favour which I refused her for some flimsy reason. Some time later I felt sorry for that and something like sadness. ",guilt,"[0.040862363, 0.0037414285, 0.18230224, 0.9646765, 0.012435984, 0.9034933, 0.69175273]",0.9646765
disgust,On my way to a concert I went with a man who tried to molest me. At that moment I did not care much but now the impression fills me with disgust. ,guilt,"[0.7080523, 0.8700435, 0.7209788, 0.8729147, 0.0010660918, 0.5927955, 0.80855757]",0.8729147
shame,"I asked my friend to come with me to a disco because I wanted to be with a person I know well. But when I amused myself with others I let my friend sit alone, although I had asked her to come. ",guilt,"[0.3144945, 0.14200738, 0.1718323, 0.610284, 0.044900596, 0.54081035, 0.18071824]",0.610284
guilt,"I called my little sister to make her pick up her toy from the floor. When she still refused after I had asked her for the fourth time, we began to quarrel. At last the whole family was involved in this quarrel and trouble was brewing. ",anger,"[0.92153746, 0.44195768, 0.675657, 0.52958477, 0.009129157, 0.38658318, 0.2577271]",0.92153746
joy,"I had a singing-lesson, but I was not very good. The last exercise was singing scales. I did that very well and my teacher seemed satisfied. ",joy,"[0.001894119, 0.0020430565, 0.00711603, 0.005704955, 0.008255314, 0.0071652103, 0.0042770463]",0.008255314
fear,"A teacher wanted to instill a certain opinion and a certain behaviour into myself, what I refused. I was afraid when I saw him. ",fear,"[0.030316485, 0.0105367135, 0.942759, 0.1547793, 0.0017128167, 0.12868062, 0.079675466]",0.942759
anger,A friend had promised to call me at a certain time. I expected his call impatiently but in vain. ,sadness,"[0.7298529, 0.6976033, 0.6731047, 0.63384926, 0.006221676, 0.9414101, 0.63531095]",0.9414101
sadness,Years ago on Christmas Eve I felt very sad because I realized for the first time how I missed my father who had died at Christmas Years ago. ,sadness,"[0.015263793, 0.10488476, 0.3682936, 0.60784364, 0.0070614577, 0.9653162, 0.2371349]",0.9653162
disgust,"A man whom I like, was drunk and tried to molest me. ",sadness,"[0.58907104, 0.0035929638, 0.7304811, 0.6986252, 0.0069036293, 0.7326065, 0.31213117]",0.7326065
shame,It was the time when everybody spoke about and discussed Hainburg. I was also asked for my opinion. I was ashamed because I had no firm view of the whole thing and therefor was not able to join the conversation. ,shame,"[0.25255617, 0.71520376, 0.8552769, 0.97663194, 0.00089500134, 0.8596365, 0.9874213]",0.9874213
guilt,"I was on a concert-tour and therefor seperated from my boy-friend. But I needed warmth which was given by a male member of the orchestra. My feelings towards him were not very deep, but his feelings were. I felt guilty when he said ""I am not a radiator"". ",guilt,"[0.024559364, 0.008315252, 0.20950134, 0.9759939, 0.006414307, 0.47151613, 0.9115118]",0.9759939
joy,"On my th birthday I passed the driving-test. I was glad because I had had to study very much, because I had been lucky and because - as a proof that it was really difficult - not everybody had passed the test. ",joy,"[0.0019117802, 0.0011293842, 0.13433258, 0.04489535, 0.976029, 0.0014628307, 0.00035548824]",0.976029
fear,At about midnight I had to go by bike through Graz alone. On the whole it was a distance of several kilometers. A car followed me through the streets. Only when I went into a one-way street the car disappeared. The rest of my way home I was very afraid. ,fear,"[0.098606154, 0.14883932, 0.8445029, 0.49154198, 0.003332118, 0.5196846, 0.22092915]",0.8445029
anger,I had studied for almost one week for my physics-examination. With difficulty I passed the examn. I was angry about the teacher and also about myself because I had not remembered enough during the examn and because the time that I spent studying was wasted. ,anger,"[0.9795163, 0.72247034, 0.35589045, 0.9396237, 0.0022278046, 0.18831772, 0.74567133]",0.9795163
sadness,I had cared for a horse for years. One day it was sold and I cried for several days because I was so sad. ,sadness,"[0.018470347, 0.0242739, 0.37431344, 0.78339225, 0.0024554501, 0.9748112, 0.2152197]",0.9748112
disgust,"A friend of mine was telling jokes which I felt to be very disgusting, especially because I was eating. ",disgust,"[0.6395303, 0.8997354, 0.5752202, 0.8204357, 0.005180384, 0.13665597, 0.4444213]",0.8997354
shame,At a carneval-party I smooched with a man - some days later I was rather ashamed for that. ,guilt,"[0.35114306, 0.84694284, 0.7670694, 0.98145056, 0.0026263527, 0.7820378, 0.97097385]",0.98145056
guilt,"By fun I had a tussle with my sister. Suddenly I obviously hurt her unintentionally - and she ran out of the room, crying. ",sadness,"[0.60714686, 0.2295339, 0.6267639, 0.6519041, 0.08873975, 0.86042863, 0.28102228]",0.86042863
joy,"During my first week in Graz I met a girl who I had got to know in the train from Amsterdam to Graz. Although I had considered her very sympathetic, we had seperated without changing our adresses. ",sadness,"[0.21438658, 0.1275696, 0.431849, 0.48385862, 0.08050746, 0.4866014, 0.15423079]",0.4866014
