labels,text,emo_name,prob_emo_name,prob_max
guilt,"When I was , we spent our holidays at the seaside. My sister and her friend wanted to go to a bay on an undangerous way. I wanted to arrive before them and went on a shorter, but more dangerous way. When I arrived, I found nobody there. I waited for a long time, but nobody came. On my way back I met my mother who had been searching for me desperatly. She did not scold me, but I saw how much she had worried (herself). ",fear,"[0.77112734, 0.5851258, 0.85463506, 0.6969249, 0.099033535, 0.81562686, 0.78124046]",0.85463506
joy,"When I was , I had a mystic vision. I melted into a dazzling light, which omitted perfect love. The physical experience became unimportant, I heard or saw the words ""overcome egotism"". The feeling of joy remained for month after that experience. ",joy,"[0.000967527, 7.2811694e-05, 0.00037313998, 0.0025039227, 0.9403529, 0.00015352434, 0.00028596743]",0.9403529
fear,"When we had swimming instruction, we had to take a header from the springboard. I usually refused to do that, but at least I was forced to. ",shame,"[0.44615152, 0.58725315, 0.5725379, 0.50681347, 0.05449742, 0.49599656, 0.5933456]",0.5933456
anger,"When I played in a chess championship, I was disturbed by other people. I asked them to be quiet, but in vain. ",anger,"[0.937033, 0.9004264, 0.75161606, 0.63773084, 0.02466383, 0.8780887, 0.8657493]",0.937033
sadness,When my flute-teacher was replaced by a new one. ,sadness,"[0.38686702, 0.5817379, 0.5396485, 0.46256262, 0.29467174, 0.81462985, 0.46359265]",0.81462985
disgust,"When I was a child, I was sometimes forced to eat things that disgusted me. ",disgust,"[0.78633255, 0.9843395, 0.68167484, 0.7593551, 0.010113557, 0.7708597, 0.8835441]",0.9843395
shame,"When I was years old, some friends of our family had come to watch TV. I lay on the floor and moved my pelvis. When the other people had gone, my mother told me that it had looked as if I had wanted to make sex. ",shame,"[0.28943515, 0.7414703, 0.5768338, 0.7112815, 0.117749415, 0.6018277, 0.82791406]",0.82791406
guilt,When I shirked the gymnastic lesson I met the director of our school who asked me what I was doing. ,shame,"[0.45539787, 0.6283739, 0.55748016, 0.6370731, 0.07078115, 0.6738133, 0.87580836]",0.87580836
joy,"When I was in a situation which seemed hopeless for me, I moved back to my parents. For my father it went without saying anything (normally he ofter grumbles at me). ",sadness,"[0.18055521, 0.467992, 0.5285287, 0.33424723, 0.15127286, 0.63231766, 0.24761587]",0.63231766
fear,"I lived in a flat with a couple. The woman was so jealous of me, that she sometimes had crying fits. Eventually her husband could not stand that any more and wanted to kill me. ",fear,"[0.288164, 0.63510287, 0.7716474, 0.4171901, 0.104631364, 0.76412183, 0.55693376]",0.7716474
anger,I have a very big family. At my grandmother's funeral we all met and everybody pretended mourning. In reality it was like a fashion-show everybody wanted to show himself. ,fear,"[0.18165739, 0.0984878, 0.4460402, 0.32907748, 0.06211187, 0.4384651, 0.39519346]",0.4460402
sadness,Often a dog which is treated very badly by his owner comes to us. ,sadness,"[0.7355575, 0.841414, 0.4709921, 0.50518024, 0.29393998, 0.8657938, 0.860453]",0.8657938
disgust,"After a pleasant evening with friends in my flat, one of them did not want to leave, because he wanted to sleep with me. He said that he had fallen in love with me, that he felt alone and so on. ",guilt,"[0.0040734946, 0.0020427452, 0.025672691, 0.23742391, 0.104628496, 0.053086895, 0.20947224]",0.23742391
shame,"I look up to my Karate-teacher. When I came to a training lesson after I had not trained for one week, I was totally stiff. I was ashamed. ",shame,"[0.02495278, 0.5587899, 0.13346261, 0.16071115, 0.011197475, 0.40392295, 0.8626801]",0.8626801
guilt,My sisters asked me to fetch them at a discotheque which is km off. There was a thick fog and snowfall. There was not enough room in the car for all of them and they asked me to go there once again. When I did not do that they had a way to make me feel guilty. ,guilt,"[0.3808445, 0.57588196, 0.6812326, 0.9401219, 0.02216857, 0.73615545, 0.76198035]",0.9401219
joy,When I heard that I had passed my final examination at school (with success). ,joy,"[0.15561563, 0.12805045, 0.36702907, 0.22589913, 0.81731254, 0.22381951, 0.0016878607]",0.81731254
fear,Before my final examination. ,fear,"[0.47285855, 0.59499615, 0.6560344, 0.5391119, 0.123484, 0.5988512, 0.55231875]",0.6560344
anger,When my mother kept me in leading-strings. ,shame,"[0.42355332, 0.56216234, 0.56492776, 0.62552905, 0.21392903, 0.6166047, 0.7240829]",0.7240829
sadness,When my father died. ,sadness,"[0.41294977, 0.69497013, 0.59892446, 0.67910075, 0.11537902, 0.9202584, 0.65699345]",0.9202584
disgust,When I worked at the life-saving sevice and saw the first exitus. ,disgust,"[0.2031096, 0.7618721, 0.6236894, 0.6060381, 0.48517054, 0.75660807, 0.7590595]",0.7618721
shame,When I made a fool at an examination. ,shame,"[0.66534656, 0.84167, 0.56657207, 0.86885434, 0.012635153, 0.7391118, 0.95182514]",0.95182514
guilt,When I had wrongly explained someone an important exemple for an examination. ,shame,"[0.6030455, 0.763849, 0.52309585, 0.81659, 0.014752138, 0.6770789, 0.88158226]",0.88158226
joy,Last year I went to see friends in Yugoslavia - two girls with whom I get along very well. ,joy,"[0.03631776, 0.010678363, 0.25107026, 0.24854788, 0.6638811, 0.23393106, 0.07686641]",0.6638811
fear,"Before I went to the urologist's I was afraid for several reasons because it was for the first time, because the medical check-up might be painful, because of the uncertainty and because someone had informed me about it. ",fear,"[0.8604447, 0.6859193, 0.98949325, 0.6352672, 0.0014856657, 0.8139135, 0.51867384]",0.98949325
anger,My girl-friend did not understand me I was angry with myself because I had problems when we seperated - I could not resign myself to it. ,anger,"[0.9783, 0.66381985, 0.7972441, 0.7765934, 0.010947169, 0.94077474, 0.8421088]",0.9783
sadness,A friend who was years old died. ,sadness,"[0.59270567, 0.665576, 0.5507365, 0.5809303, 0.023670383, 0.9577657, 0.6787544]",0.9577657
disgust,"When I was in the army, we got a certain dish for dinner that I do not like at all. We were not obliged to eat, but I was very hungry. ",disgust,"[0.3701649, 0.7322949, 0.45930532, 0.3473309, 0.027057225, 0.38722467, 0.50666696]",0.7322949
shame,I had to pay a fine because of speeding. ,guilt,"[0.62054735, 0.76370656, 0.5564943, 0.8128408, 0.016706677, 0.7585048, 0.7358981]",0.8128408
guilt,"A friend who was years old, died of leukemia I had not known that he was so ill and therefore had not cared. ",guilt,"[0.5499301, 0.24063727, 0.045219492, 0.91299844, 0.017497847, 0.8359014, 0.8978576]",0.91299844
joy,When we got a young dog. ,joy,"[0.48838073, 0.37694383, 0.28191182, 0.409971, 0.559982, 0.33443692, 0.22701894]",0.559982
fear,I was afraid before I went to the doctor's. ,fear,"[0.91113245, 0.685472, 0.99543875, 0.794755, 0.0006993818, 0.8456948, 0.7753132]",0.99543875
anger,I had an accident with damage to the car body. ,anger,"[0.9457429, 0.8406809, 0.7220342, 0.79924196, 0.05675247, 0.8642603, 0.8772443]",0.9457429
sadness,My dog died of a cerebral tumor. ,sadness,"[0.6105277, 0.701331, 0.58736414, 0.73760206, 0.021713046, 0.9681709, 0.6950713]",0.9681709
disgust,When I worked at the life-saving service I was disgusted by a patient whose outward appearance was distasteful. ,disgust,"[0.80099666, 0.99524575, 0.6952535, 0.61375684, 0.001151677, 0.91784805, 0.94375324]",0.99524575
shame,"When I was a child, I had a medical check-up. I had to undress myself and was examined by several doctors. ",shame,"[0.29045364, 0.5547153, 0.43779233, 0.37162763, 0.20585757, 0.41508368, 0.63346946]",0.63346946
guilt,"When a classmate wanted to sit down, I pulled his chair away, so that he was slightly injured. ",shame,"[0.79233027, 0.7406432, 0.6338725, 0.76433, 0.05032661, 0.6576614, 0.84347314]",0.84347314
joy,"When I heard that a good friend, who had been abroad for a long time, would come and see me. ",joy,"[0.16190854, 0.36251473, 0.42308998, 0.4291733, 0.69404006, 0.58009136, 0.15798049]",0.69404006
fear,When I had my first oral examination after a long time especially one day before the examination when I had the feeling that I had not studied enough and had not enough time to make up for it. ,fear,"[0.500893, 0.6431795, 0.9086782, 0.82057583, 0.015806653, 0.80909085, 0.78796387]",0.9086782
anger,"I heard friends grumbling at me in an adjoining room, although they had behaved in a friendly way when I was present. ",shame,"[0.4664487, 0.85273767, 0.76907533, 0.7008203, 0.034950178, 0.7749578, 0.87265587]",0.87265587
sadness,When my brother died. ,sadness,"[0.51885045, 0.7436568, 0.63421154, 0.72759, 0.07205306, 0.9406859, 0.7539991]",0.9406859
disgust,I read about a murderer who brutalized his victims by cutting open their stomaches and taking out their bowels. ,shame,"[0.73722106, 0.84863806, 0.67244923, 0.7258603, 0.020686822, 0.69802064, 0.8760071]",0.8760071
shame,When I was a child I had told my mother a lie and she found it out. ,shame,"[0.6880601, 0.8177064, 0.6745021, 0.88310295, 0.042080436, 0.80230176, 0.90412974]",0.90412974
guilt,My father had been alone for a long time because my mother and sister were on holiday. I had not seen him for a long time and when I finally called him I realized that he had been very sad about that. ,sadness,"[0.44369113, 0.631309, 0.6549997, 0.55058336, 0.058625624, 0.96733797, 0.53906655]",0.96733797
joy,I unexpectedly got a present from my father. ,joy,"[0.5126787, 0.05117658, 0.21385072, 0.18262637, 0.7020599, 0.11627016, 0.014901897]",0.7020599
fear,When I had to go through lonely streets in the middle of the night. ,shame,"[0.7644648, 0.8289034, 0.8638581, 0.769937, 0.037909467, 0.8670961, 0.89182657]",0.89182657
anger,My boy-friend had promised me to come home at about p. m. He did not return until midnight and had consumed a lot of alcohol. ,sadness,"[0.36803886, 0.7255669, 0.65468353, 0.6160085, 0.095521756, 0.78311646, 0.67989385]",0.78311646
sadness,"A relative, whom I like very much, left for the United States. ",sadness,"[0.2441003, 0.13506192, 0.37403777, 0.56124246, 0.20147559, 0.893197, 0.5804111]",0.893197
disgust,"When I was walking on the street, I slipped on the dung of a dog. I did not fall down, but I felt disgusted by the bad smell on my sole. ",disgust,"[0.7420453, 0.9833425, 0.700702, 0.7537357, 0.011892296, 0.82246923, 0.95295376]",0.9833425
shame,"Some persons, who are important for me, came to see me and I had not washed the dishes. ",shame,"[0.7783968, 0.8302465, 0.5874759, 0.8748927, 0.2237953, 0.79999053, 0.9140538]",0.9140538
guilt,"I was looking after my cousin's little daughter she fell down, was slightly injured and cried vociferously. ",sadness,"[0.5732291, 0.6021748, 0.69012755, 0.8351101, 0.15068541, 0.8764029, 0.8027373]",0.8764029
joy,I met again a very good friend whom I had not seen for a long time. ,joy,"[0.32476753, 0.008586419, 0.22806011, 0.25448203, 0.7517698, 0.2321734, 0.017635623]",0.7517698
fear,I got lost in a foreign town. I did not know the language of that country and it took me hours to meet my friends again. ,shame,"[0.7603837, 0.73969036, 0.7904232, 0.75282496, 0.29488277, 0.7825933, 0.84995395]",0.84995395
anger,"A friend had promised to get me a book which was very important for my work, but she forgot it. ",sadness,"[0.65785307, 0.80332613, 0.6810881, 0.8139863, 0.11330863, 0.8992224, 0.8523073]",0.8992224
sadness,"My dog, whom I had had for eleven years, died. I watched his soporification. ",sadness,"[0.60004675, 0.8154645, 0.49039617, 0.6816675, 0.06719351, 0.96781075, 0.8558138]",0.96781075
disgust,A drunk man bumped into me and wanted to grip me. Fortunately I was able to break loose. ,fear,"[0.71714044, 0.72310615, 0.72364813, 0.5470138, 0.13652298, 0.6160388, 0.6393849]",0.72364813
shame,"When I stayed on a nudism beach, a man was watching me in a disagreeable way. I had the feeling that he was examining my body. ",disgust,"[0.88657224, 0.9763821, 0.85743684, 0.68486583, 0.023917722, 0.7967174, 0.87643707]",0.9763821
