labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
sadness,When my brother died. ,sadness,sadness,guilt,sadness,"[0.8750645, 0.84398973, 0.8603239, 0.96047574, 0.033246007, 0.98495704, 0.91522837]","[0.95704645, 0.8959211, 0.9605525, 0.98773175, 0.021430725, 0.9880607, 0.9693606]","[0.98149306, 0.960166, 0.9770294, 0.9927834, 0.010819372, 0.99230933, 0.9868073]","[0.58721507, 0.6167782, 0.49053392, 0.9253135, 0.008778752, 0.9625636, 0.69256073]",sadness
disgust,I read about a murderer who brutalized his victims by cutting open their stomaches and taking out their bowels. ,anger,anger,anger,disgust,"[0.95700794, 0.943143, 0.43915734, 0.90066516, 0.041092586, 0.90500176, 0.8950174]","[0.9544534, 0.9517495, 0.80666417, 0.9221889, 0.0038397065, 0.8436641, 0.8717983]","[0.9598877, 0.9393514, 0.3700033, 0.13277486, 0.0046989676, 0.67739975, 0.26568112]","[0.6293709, 0.6791522, 0.22754493, 0.5992168, 0.0031204638, 0.51650256, 0.53551036]",disgust
shame,When I was a child I had told my mother a lie and she found it out. ,guilt,shame,guilt,guilt,"[0.7413231, 0.67785907, 0.70712817, 0.9588838, 0.22731741, 0.8157092, 0.9009153]","[0.79181385, 0.624012, 0.73271817, 0.9017094, 0.17374916, 0.812357, 0.93674767]","[0.93457085, 0.8897121, 0.94559395, 0.96385896, 0.058949657, 0.93439275, 0.95328254]","[0.27320218, 0.37035647, 0.23641656, 0.87907284, 0.04934924, 0.7186711, 0.75493324]",guilt
guilt,My father had been alone for a long time because my mother and sister were on holiday. I had not seen him for a long time and when I finally called him I realized that he had been very sad about that. ,sadness,sadness,sadness,sadness,"[0.5659847, 0.51426184, 0.7197021, 0.88717246, 0.122669175, 0.9972312, 0.743102]","[0.31582785, 0.359977, 0.6991175, 0.7408018, 0.010473415, 0.9234102, 0.7188761]","[0.47488812, 0.5394704, 0.9269591, 0.9673024, 0.0054656784, 0.9936439, 0.92243487]","[0.055831276, 0.08947389, 0.2897166, 0.70257676, 0.0034521748, 0.99268335, 0.49041906]",sadness
joy,I unexpectedly got a present from my father. ,joy,joy,joy,joy,"[0.008076464, 0.008314135, 0.1114277, 0.1793083, 0.6536379, 0.011405681, 0.018101387]","[0.006988587, 0.006896565, 0.046704516, 0.13408962, 0.8717635, 0.057007737, 0.069593534]","[0.00920957, 0.009291213, 0.42667583, 0.18710852, 0.7954007, 0.07935516, 0.053300917]","[0.003690357, 0.007298779, 0.011076358, 0.091148384, 0.35752556, 0.04097752, 0.01316734]",joy
fear,When I had to go through lonely streets in the middle of the night. ,sadness,sadness,fear,sadness,"[0.90156347, 0.84493864, 0.94155, 0.93846446, 0.011821133, 0.9905077, 0.88124144]","[0.9400789, 0.85109484, 0.9601656, 0.9524882, 0.004836253, 0.9750328, 0.95984024]","[0.97135115, 0.93446666, 0.9952657, 0.98849434, 0.0013657256, 0.9895042, 0.98579353]","[0.5171276, 0.5103323, 0.5884316, 0.85720325, 0.0040948605, 0.96429837, 0.6264691]",sadness
anger,My boy-friend had promised me to come home at about p. m. He did not return until midnight and had consumed a lot of alcohol. ,sadness,sadness,sadness,sadness,"[0.7731205, 0.71756876, 0.7210913, 0.8892041, 0.44470927, 0.9159316, 0.748951]","[0.6982012, 0.57573676, 0.80036724, 0.77608377, 0.069974385, 0.8489815, 0.7422588]","[0.9694499, 0.9184081, 0.9469996, 0.94667816, 0.012517859, 0.972014, 0.9468429]","[0.45689142, 0.4174359, 0.23948842, 0.5965206, 0.01735878, 0.9045768, 0.3335399]",sadness
sadness,"A relative, whom I like very much, left for the United States. ",sadness,sadness,sadness,sadness,"[0.1775543, 0.03534796, 0.5414296, 0.8749429, 0.66072696, 0.9119006, 0.44769436]","[0.31685606, 0.016049037, 0.8043933, 0.9206938, 0.9383434, 0.9766128, 0.71001726]","[0.1372873, 0.011879327, 0.7173854, 0.7927129, 0.938286, 0.9516218, 0.26032445]","[0.016493505, 0.004793165, 0.04430486, 0.51256055, 0.7387358, 0.7454942, 0.09278751]",sadness
disgust,"When I was walking on the street, I slipped on the dung of a dog. I did not fall down, but I felt disgusted by the bad smell on my sole. ",disgust,disgust,disgust,disgust,"[0.7319427, 0.9949916, 0.7358542, 0.9844608, 0.23082995, 0.92894566, 0.96367544]","[0.8430231, 0.9791909, 0.8664096, 0.9652435, 0.04285404, 0.9380135, 0.9739178]","[0.9213332, 0.99797755, 0.97943485, 0.9958851, 0.00081924174, 0.9705756, 0.9965486]","[0.36028224, 0.9874956, 0.2599422, 0.9110726, 0.004793697, 0.8749669, 0.94349796]",disgust
shame,"Some persons, who are important for me, came to see me and I had not washed the dishes. ",guilt,sadness,sadness,guilt,"[0.9026057, 0.87963355, 0.80793995, 0.97436994, 0.2425051, 0.9627463, 0.90182716]","[0.93628365, 0.88395405, 0.8797832, 0.963056, 0.082523756, 0.9635755, 0.95142394]","[0.7520759, 0.57457566, 0.5949069, 0.8546976, 0.012604275, 0.8627356, 0.8511271]","[0.3888738, 0.46465915, 0.14143763, 0.7144403, 0.015092179, 0.70097846, 0.49396825]",guilt
guilt,"I was looking after my cousin's little daughter she fell down, was slightly injured and cried vociferously. ",sadness,sadness,sadness,sadness,"[0.8944817, 0.6663903, 0.97647256, 0.93706554, 0.05232608, 0.9930555, 0.758281]","[0.88982093, 0.74902016, 0.98185235, 0.9685006, 0.019990457, 0.99431616, 0.9421224]","[0.94719595, 0.84711576, 0.9928219, 0.9734474, 0.00434596, 0.99663216, 0.96365297]","[0.49566123, 0.55429906, 0.54014134, 0.73323184, 0.0054343143, 0.94540566, 0.61697507]",sadness
joy,I met again a very good friend whom I had not seen for a long time. ,joy,joy,joy,joy,"[0.032115865, 0.24959548, 0.3060802, 0.5344899, 0.54955465, 0.07042504, 0.066577375]","[0.1470491, 0.1501664, 0.48840663, 0.51389784, 0.7338061, 0.25701016, 0.33689362]","[0.013143246, 0.0074640024, 0.1686853, 0.2500272, 0.5093637, 0.30324712, 0.025409563]","[0.008604436, 0.0054029883, 0.01874442, 0.18687205, 0.34774545, 0.17956282, 0.012595531]",joy
fear,I got lost in a foreign town. I did not know the language of that country and it took me hours to meet my friends again. ,guilt,guilt,sadness,guilt,"[0.8762094, 0.6360945, 0.7527212, 0.8997121, 0.18780035, 0.8611269, 0.83302945]","[0.85609764, 0.6276311, 0.9337627, 0.935163, 0.018132268, 0.9235457, 0.8798521]","[0.950736, 0.8814458, 0.9419123, 0.96221626, 0.006200578, 0.96380734, 0.9627125]","[0.3758127, 0.35365823, 0.3958744, 0.84676504, 0.010146539, 0.81968164, 0.6487771]",guilt
anger,"A friend had promised to get me a book which was very important for my work, but she forgot it. ",sadness,sadness,sadness,sadness,"[0.72525936, 0.67187726, 0.4792493, 0.93472844, 0.13469136, 0.94336987, 0.8564941]","[0.77855617, 0.54029375, 0.7032021, 0.89173126, 0.06374325, 0.92479855, 0.8297973]","[0.8775554, 0.7266459, 0.9085335, 0.87088126, 0.010332862, 0.9272269, 0.83144885]","[0.29466778, 0.27782622, 0.10725186, 0.6488804, 0.012090032, 0.8620075, 0.3983522]",sadness
sadness,"My dog, whom I had had for eleven years, died. I watched his soporification. ",sadness,sadness,sadness,sadness,"[0.34914407, 0.9148924, 0.86734664, 0.9496243, 0.04186311, 0.99566203, 0.8733198]","[0.84408456, 0.9098156, 0.8998336, 0.9461329, 0.014603773, 0.99126804, 0.92001367]","[0.943131, 0.96510535, 0.9303522, 0.97995716, 0.0044574654, 0.99559987, 0.979838]","[0.38196307, 0.64745766, 0.48553482, 0.7553423, 0.005958509, 0.9861712, 0.5506982]",sadness
disgust,A drunk man bumped into me and wanted to grip me. Fortunately I was able to break loose. ,fear,fear,fear,fear,"[0.8986607, 0.6182701, 0.92648864, 0.5111655, 0.42028844, 0.16849345, 0.19847372]","[0.7227946, 0.68271357, 0.78776807, 0.52601826, 0.23895001, 0.6703583, 0.58579236]","[0.80683213, 0.47227377, 0.90452266, 0.6375987, 0.018586252, 0.52590394, 0.4886213]","[0.2268988, 0.17761256, 0.3906166, 0.31556356, 0.050600827, 0.10004402, 0.0881984]",fear
shame,"When I stayed on a nudism beach, a man was watching me in a disagreeable way. I had the feeling that he was examining my body. ",disgust,anger,anger,anger,"[0.9096645, 0.9490151, 0.64913005, 0.85477936, 0.11361267, 0.74565697, 0.71972084]","[0.8176161, 0.7308314, 0.75739646, 0.71325153, 0.042170145, 0.69133705, 0.69199127]","[0.9781754, 0.8844162, 0.8217941, 0.8010277, 0.0025029678, 0.79931074, 0.90278715]","[0.7499774, 0.6457871, 0.20313136, 0.4033581, 0.0043937424, 0.65481025, 0.40346074]",anger
guilt,"I had a quarrel with my father. He was depressed, because somebody had treated him injustly. As we had an argument, it was impossible for me to help him. ",sadness,sadness,sadness,sadness,"[0.9496231, 0.7943026, 0.84873086, 0.9569724, 0.05889395, 0.99678075, 0.8666385]","[0.9241078, 0.6651432, 0.7304839, 0.8693786, 0.007768684, 0.9574312, 0.88206655]","[0.97336936, 0.82244277, 0.92837745, 0.97097516, 0.0019555588, 0.99388206, 0.95948887]","[0.56064934, 0.3807006, 0.2465451, 0.6879323, 0.0038150519, 0.9912198, 0.7802055]",sadness
joy,My friend came to see me after she had stayed abroad. I waited at the station. ,guilt,guilt,fear,guilt,"[0.1658494, 0.20273744, 0.24995032, 0.7129151, 0.47649008, 0.38120988, 0.33614403]","[0.24956414, 0.12822978, 0.46085685, 0.51499194, 0.44538763, 0.5019204, 0.4586656]","[0.3285756, 0.09593223, 0.86314094, 0.8208603, 0.24625367, 0.704069, 0.5507725]","[0.04331126, 0.019923793, 0.053689282, 0.41154954, 0.25724953, 0.39300948, 0.078247584]",guilt
fear,After a motor accident (I was the frong-seat-passenger) I spit blood. ,anger,anger,anger,anger,"[0.98085266, 0.9371334, 0.7509451, 0.9524104, 0.037384503, 0.9000847, 0.8211963]","[0.9890919, 0.9021027, 0.8723679, 0.9803949, 0.025205389, 0.9577205, 0.9674297]","[0.9931632, 0.9526811, 0.9618293, 0.9726069, 0.0029195438, 0.92306185, 0.9496972]","[0.8164909, 0.62857395, 0.2445804, 0.7965627, 0.007775686, 0.7333294, 0.55848944]",anger
anger,At an office an application that I had made was turned down because of a scrupulous interpretation of the rules. ,sadness,sadness,anger,sadness,"[0.6164058, 0.60834527, 0.23267482, 0.6590104, 0.12265948, 0.78701353, 0.73093796]","[0.8093885, 0.62583077, 0.6010588, 0.73907906, 0.23232546, 0.86586374, 0.7540555]","[0.8398394, 0.67010826, 0.7581571, 0.8033713, 0.046173498, 0.7979099, 0.818092]","[0.23289041, 0.24007493, 0.10791601, 0.32358116, 0.039163474, 0.6314129, 0.33089978]",sadness
sadness,My uncle died - I felt sad at the funeral. ,sadness,sadness,sadness,sadness,"[0.014138555, 0.20242281, 0.6094791, 0.87352514, 0.00081185973, 0.99833965, 0.8109031]","[0.007277087, 0.18873121, 0.6247539, 0.9820062, 0.0010082349, 0.99164987, 0.88678485]","[0.0015070561, 0.0111375, 0.85756814, 0.9855252, 0.00022548018, 0.9981488, 0.97258973]","[0.0014749707, 0.011540943, 0.0470303, 0.6141139, 0.0003679908, 0.9984931, 0.587088]",sadness
disgust,I saw a drunk man tottering behind his wife and insulting her awfully. ,anger,anger,anger,anger,"[0.98629606, 0.96833736, 0.66555315, 0.91222537, 0.09066649, 0.9731733, 0.89508265]","[0.9898336, 0.98072964, 0.9158777, 0.917036, 0.031370413, 0.93955266, 0.94621634]","[0.9875115, 0.84945047, 0.70017344, 0.6502846, 0.0031274583, 0.7444232, 0.61630505]","[0.9412535, 0.8702199, 0.257633, 0.6973375, 0.003528949, 0.7415333, 0.6073799]",anger
shame,"After an oral examination I shook the professor's hand, but he had only stretched it out for my ball-point-pen. ",guilt,sadness,shame,sadness,"[0.27542415, 0.6376334, 0.24037525, 0.77342546, 0.118251935, 0.7646284, 0.71937317]","[0.465728, 0.49131328, 0.664658, 0.72714084, 0.20296662, 0.8012296, 0.7723503]","[0.64347094, 0.75836396, 0.9324885, 0.9369355, 0.04109977, 0.8040183, 0.9411785]","[0.066421516, 0.13345076, 0.09280698, 0.34757423, 0.034756724, 0.423637, 0.27981552]",sadness
guilt,I spread abroad an intimate secret. ,guilt,guilt,fear,guilt,"[0.35559225, 0.23713724, 0.21037702, 0.9068448, 0.36279425, 0.25415763, 0.523587]","[0.6208854, 0.28865454, 0.35355473, 0.96066046, 0.08160652, 0.440012, 0.7351898]","[0.71303916, 0.20042415, 0.96269727, 0.91271186, 0.0718346, 0.5047827, 0.5984486]","[0.1327888, 0.08106541, 0.09682904, 0.57447857, 0.031428438, 0.16830403, 0.33409134]",guilt
joy,I bought a Christmas present for my girl-friend. On my way home I was really glad about having found such a suitable thing. ,joy,joy,joy,joy,"[0.024230069, 0.021331072, 0.076331146, 0.037757743, 0.98608464, 0.0009206903, 0.008692859]","[0.008208272, 0.00513702, 0.09471326, 0.014519032, 0.9931292, 0.0025040312, 0.042627014]","[0.003349817, 0.00077421556, 0.28854284, 0.026295707, 0.9980508, 0.0010936748, 0.012119393]","[0.0047202236, 0.0057268217, 0.011615008, 0.048442565, 0.98975813, 0.0017752649, 0.008996688]",joy
fear,"My fear appeared in the form of jealousy. I was afraid that my girl-friend had fallen in love with another man, I was afraid to lose her. ",fear,fear,fear,fear,"[0.074811965, 0.089316, 0.9888904, 0.49550095, 0.0018155954, 0.33866823, 0.18803045]","[0.05692144, 0.18294613, 0.98537457, 0.95060647, 0.0006209624, 0.8820447, 0.7211762]","[0.45675573, 0.57729435, 0.99860173, 0.98996943, 0.00024822037, 0.95634776, 0.9653336]","[0.02571681, 0.02121369, 0.9882131, 0.12433086, 0.000282843, 0.32098204, 0.039552182]",fear
anger,I was angry when I watched a ski-race. All the Austrian skiers dropped out. ,anger,anger,anger,anger,"[0.99495846, 0.99023813, 0.34795672, 0.90468466, 0.0010728207, 0.3783406, 0.9045359]","[0.9950021, 0.994987, 0.4503467, 0.96361834, 0.0010879864, 0.3804792, 0.9117069]","[0.9979235, 0.9946497, 0.9466892, 0.9630379, 0.00034063452, 0.24629743, 0.95786124]","[0.9964232, 0.96955264, 0.052908335, 0.5432958, 0.00032387124, 0.11303206, 0.6693607]",anger
sadness,"During my holiday I met again a friend who had tried to commit suicide. She had just left hospital, her lips were trembling, she looked miserable. ",sadness,sadness,sadness,sadness,"[0.9598074, 0.99458176, 0.9674758, 0.9706763, 0.021407213, 0.99747247, 0.92135507]","[0.6770324, 0.72260475, 0.9341049, 0.8224238, 0.0026419177, 0.97605443, 0.9059637]","[0.95502996, 0.9638511, 0.9808564, 0.96172196, 0.0002730112, 0.9983198, 0.9932268]","[0.5654922, 0.70310724, 0.76426727, 0.850646, 0.0027688884, 0.9902028, 0.8110908]",sadness
disgust,"On my way home in the middle of the night I saw a drunk man and a woman who were quarreling, beating each other, shouting and so on. I felt disgusted especially because they treated each other in such a degrading way. ",disgust,anger,disgust,disgust,"[0.9917503, 0.99704057, 0.7294761, 0.96793014, 0.028198112, 0.953982, 0.9735112]","[0.9823909, 0.97574025, 0.79005706, 0.9380112, 0.010948103, 0.9648901, 0.9780608]","[0.98763406, 0.9984067, 0.73825485, 0.983959, 0.0004308274, 0.91662616, 0.9930937]","[0.79882395, 0.9939958, 0.073335156, 0.6697854, 0.0021868579, 0.80584127, 0.8886484]",disgust
shame,My girl-friend and I live in one flat with another couple. We get along very well and usually we share everything. Once we two were sitting in our room and eating a cake when the others came in. ,joy,joy,joy,joy,"[0.013743129, 0.008497272, 0.047152825, 0.3613023, 0.6224549, 0.023898726, 0.07362115]","[0.020207914, 0.011754056, 0.18217929, 0.50717354, 0.60623425, 0.2455288, 0.17685002]","[0.012237367, 0.0075434493, 0.27640006, 0.3671191, 0.82373875, 0.056760754, 0.054942638]","[0.0042891465, 0.003313758, 0.006173894, 0.10298975, 0.3303033, 0.010769748, 0.009721275]",joy
guilt,"I was on a visit to friends who have a baby. The baby was crying in another room, but soon it became quieter and it seemed that it would fall asleep. I went into the room where the baby was lying - and it started crying again. ",sadness,sadness,sadness,sadness,"[0.21953747, 0.44085553, 0.80108935, 0.6917056, 0.117743164, 0.8960663, 0.42162332]","[0.27467102, 0.521671, 0.92898273, 0.88742167, 0.086070254, 0.9381118, 0.733095]","[0.43205693, 0.5523564, 0.9144468, 0.81026053, 0.012262939, 0.9194195, 0.85808796]","[0.04027057, 0.12711623, 0.13702178, 0.25672856, 0.010325886, 0.54538417, 0.12807092]",sadness
joy,"I went to fetch my girl-friend at the station. When the train arrived and I saw her descending and running up to me, I felt glad. ",joy,joy,joy,joy,"[0.0058691963, 0.0035892772, 0.0142716, 0.013258677, 0.9922023, 0.00065520377, 0.001054251]","[0.01282989, 0.02149003, 0.030015344, 0.02227933, 0.9650033, 0.0037797617, 0.0643144]","[0.0018915758, 0.0010418717, 0.59949535, 0.020162495, 0.9962494, 0.00081662793, 0.009848988]","[0.0012409425, 0.0016137888, 0.002707497, 0.013497991, 0.9963715, 0.00081951974, 0.003759655]",joy
fear,"When I wanted to go into a house, there was suddenly a big dog standing beside me. It was hardly moving, but I did not know how it would react later on. ",fear,fear,fear,sadness,"[0.8520931, 0.6362071, 0.8706119, 0.8256156, 0.3323103, 0.64749455, 0.61710143]","[0.69091946, 0.5190354, 0.9345958, 0.7666107, 0.059571188, 0.74880594, 0.7600243]","[0.87079203, 0.8034909, 0.99059594, 0.9359119, 0.0074845892, 0.87097955, 0.93008626]","[0.18773568, 0.14662243, 0.39976543, 0.5065417, 0.010460713, 0.69603795, 0.266969]",fear
anger,"My father had bought too many goods for his shop, there was not enough space to store them. ",guilt,sadness,guilt,sadness,"[0.5688801, 0.8138552, 0.4197536, 0.91590446, 0.30854, 0.8985223, 0.83642423]","[0.88830906, 0.8867925, 0.9104772, 0.94441015, 0.3442385, 0.9610549, 0.9100759]","[0.9473354, 0.9033732, 0.8176227, 0.9703855, 0.077623054, 0.9647101, 0.9572854]","[0.32194573, 0.5209053, 0.35100225, 0.81599104, 0.03216408, 0.87685174, 0.61785024]",sadness
sadness,A friend died of cancer when he was years old. ,sadness,sadness,sadness,sadness,"[0.6975717, 0.8391345, 0.60228205, 0.8521015, 0.10211424, 0.971788, 0.84374005]","[0.8141116, 0.773718, 0.7918543, 0.7796143, 0.022597963, 0.9620278, 0.82609785]","[0.8323443, 0.82389104, 0.8987977, 0.80619127, 0.0065007242, 0.95990855, 0.65893936]","[0.31762046, 0.47287753, 0.38265714, 0.60076964, 0.008940279, 0.9325307, 0.46049634]",sadness
disgust,At a party I saw two persons having a fight. The aggressions and the hate between these persons produced an unpleasant impression on me. ,anger,disgust,anger,anger,"[0.9896131, 0.98908126, 0.8591042, 0.69417053, 0.01523332, 0.8248973, 0.8634857]","[0.9778593, 0.98002875, 0.893013, 0.51771146, 0.0061460766, 0.94374543, 0.8335351]","[0.99257666, 0.98870975, 0.45729458, 0.3144796, 0.00029332223, 0.9170707, 0.8122678]","[0.953295, 0.9195234, 0.18104059, 0.14988236, 0.00071801204, 0.858827, 0.42358512]",anger
shame,During a discussion I said something rather stupid and unnecessary. ,shame,shame,shame,shame,"[0.74022585, 0.8985314, 0.2250018, 0.8792695, 0.09009925, 0.4673444, 0.9214828]","[0.89383084, 0.93613076, 0.61964566, 0.94007134, 0.1041367, 0.54734385, 0.97559625]","[0.78249377, 0.76119167, 0.33660844, 0.8453309, 0.014958268, 0.34051824, 0.8544981]","[0.12539373, 0.5718177, 0.14152892, 0.21494694, 0.016484996, 0.067412846, 0.72120655]",shame
guilt,"When I was driving my car, I wanted to pick something from the floor of the car and drove into the guide-rail. I thought that I should not have done that and felt guilty. ",guilt,shame,guilt,guilt,"[0.96631217, 0.8022193, 0.9257992, 0.9931264, 0.1839996, 0.9228537, 0.97253066]","[0.9433095, 0.7721035, 0.9202769, 0.95516396, 0.052862417, 0.9595495, 0.98371786]","[0.71256906, 0.93763334, 0.90621537, 0.99829525, 0.00039344918, 0.9854402, 0.99812883]","[0.46966955, 0.3685638, 0.32265323, 0.99217016, 0.0049677957, 0.9667987, 0.963772]",guilt
