labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
guilt,My girlfriend's results in school had become worse because I prevented her from learning (we often went out etc. ). ,guilt,guilt,guilt,guilt,"[0.6648593, 0.3834749, 0.50916475, 0.90502256, 0.03065364, 0.8088026, 0.53762096]","[0.83656883, 0.34493086, 0.562521, 0.98624575, 0.0054944986, 0.81667906, 0.81706876]","[0.94638306, 0.5616824, 0.8802824, 0.989654, 0.27962554, 0.9431757, 0.8273363]","[0.7858858, 0.47982162, 0.46921167, 0.97320163, 0.021925746, 0.9339957, 0.7780509]",guilt
joy,"I went shopping with my parents - my father payed everything for me, I was very glad. ",joy,joy,joy,joy,"[0.0033634861, 0.0018211796, 0.0663858, 0.07459007, 0.96214604, 0.001973471, 0.0007244825]","[0.0010672448, 0.00038920334, 0.006043135, 0.023888374, 0.9957569, 0.0005378822, 0.00081729627]","[0.0049098018, 0.0008008239, 0.90276474, 0.040991105, 0.9978157, 0.0018339464, 0.0069117765]","[0.0008288713, 0.0003636783, 0.0021512592, 0.0037481796, 0.9921185, 0.0005897493, 0.00060648075]",joy
fear,"When I was a child, I heard the floor cracking and I thought there was a burglar in our house I hid under the blanket and trembled. ",fear,fear,fear,fear,"[0.1747181, 0.16755114, 0.9698897, 0.5591543, 0.001966351, 0.4887189, 0.18889515]","[0.29270247, 0.16987653, 0.99827015, 0.7784834, 0.0009969476, 0.5805093, 0.7466857]","[0.80778855, 0.094712935, 0.9984357, 0.67655736, 0.0020905707, 0.8318066, 0.6930018]","[0.11822022, 0.062193267, 0.99439466, 0.28254676, 0.0014548372, 0.04862358, 0.21554512]",fear
anger,"During a lecture, a colleague who did not know anything about the subject, got on my nerves asking silly questions. ",anger,anger,anger,anger,"[0.7099409, 0.4354731, 0.37420574, 0.28446987, 0.006480298, 0.386234, 0.32409096]","[0.94044715, 0.91511196, 0.100301795, 0.29634714, 0.010477285, 0.15657444, 0.14102621]","[0.97781587, 0.16678959, 0.57741195, 0.09587204, 0.057987697, 0.5472761, 0.06738324]","[0.73268837, 0.19478384, 0.030686649, 0.21175282, 0.017015256, 0.14823043, 0.07496694]",anger
sadness,When my grandfathers died and I realized how much I would miss them. ,sadness,sadness,sadness,sadness,"[0.015814546, 0.0046838587, 0.32223806, 0.40938142, 0.0024935794, 0.95087665, 0.034207277]","[0.0039618337, 0.0012955113, 0.42162955, 0.3681838, 0.0011651525, 0.991454, 0.022286814]","[0.122693606, 0.010506135, 0.9685817, 0.58231735, 0.0023069945, 0.9954743, 0.20616424]","[0.0013319872, 0.00048733797, 0.019383578, 0.06536372, 0.0012619795, 0.9927012, 0.003232729]",sadness
disgust,"During a football game, another player who was perspiring very strongly ran into me. ",fear,fear,fear,anger,"[0.38362452, 0.21582042, 0.4787034, 0.39361954, 0.021484924, 0.2482283, 0.24177514]","[0.6168913, 0.34534213, 0.77110267, 0.6771025, 0.011706407, 0.42879817, 0.7582031]","[0.8060573, 0.33883607, 0.89189243, 0.2951614, 0.26019213, 0.6470044, 0.14833032]","[0.7990418, 0.6629529, 0.7548421, 0.7589583, 0.07545783, 0.2177163, 0.75208646]",fear
shame,"I tried to pass an examination particularly well, but I did it worse than ever. I felt ashamed. ",shame,shame,shame,shame,"[0.17262062, 0.74794483, 0.5096432, 0.94284946, 0.0013526839, 0.8837404, 0.96707]","[0.19840609, 0.95243233, 0.6400868, 0.99580514, 0.0006186275, 0.9886285, 0.9961355]","[0.24723572, 0.9764415, 0.9762363, 0.9949092, 0.00054594077, 0.99163556, 0.99818724]","[0.005820848, 0.842718, 0.061948042, 0.9654524, 0.00037021658, 0.8563128, 0.9969356]",shame
guilt,"During the military service, I lost a part of an equipment I accused another person and he was rebuked and punished. ",guilt,guilt,fear,guilt,"[0.8338962, 0.16161776, 0.41369793, 0.88494915, 0.05082355, 0.45791757, 0.23976733]","[0.95086825, 0.39879543, 0.49382243, 0.98762405, 0.008195922, 0.82306296, 0.8895719]","[0.7978833, 0.30110207, 0.9222645, 0.74796855, 0.03336372, 0.81509024, 0.55409175]","[0.9281089, 0.75053954, 0.6790244, 0.97357833, 0.08502729, 0.90833694, 0.89089966]",guilt
joy,"At a choral concert I appeared as a solist. The concert was very good, I forgot all the hard work that had been done before. There remained only an undescribable joy and a feeling of warmth, security etc. ",joy,joy,joy,joy,"[0.0019186237, 0.002256167, 0.019258328, 0.02092424, 0.9694816, 0.001874066, 0.01037783]","[0.0007901569, 0.00036058968, 0.0008073609, 0.002722466, 0.956643, 0.00062120036, 0.0007003502]","[0.02930857, 0.0023477026, 0.5701941, 0.018696338, 0.9963322, 0.0022134928, 0.0033739463]","[0.0011035678, 0.0007458832, 0.0013584696, 0.0012856923, 0.99221015, 0.0009492189, 0.00086542463]",joy
fear,"I am a ""cantor"" - I sing psalms in church. Several weeks ago I had to sing too, but the organist did not tell me in time. As I did not know the psalm, I was afraid and said that I could not sing. ",fear,fear,fear,fear,"[0.20076011, 0.09692098, 0.876224, 0.19145632, 0.0023364672, 0.5432882, 0.06874183]","[0.08404298, 0.052695543, 0.98653793, 0.6402963, 0.017925905, 0.40924278, 0.4885767]","[0.6456904, 0.099811375, 0.99874544, 0.60696393, 0.00093522895, 0.8561269, 0.46337298]","[0.013875361, 0.018915404, 0.9964946, 0.60719097, 0.00046401043, 0.21007961, 0.45112208]",fear
anger,"During the Christmas holdidays I wanted to invite my brother, his girlfriend and their child for dinner. When I said to my brother's girlfriend that I would like them to come at my place for dinner, she refused and never mentioned it again as if I had never asked her. ",sadness,sadness,sadness,sadness,"[0.61223054, 0.5291129, 0.69759244, 0.5370673, 0.007224537, 0.81583244, 0.3657175]","[0.8699087, 0.7867577, 0.71226966, 0.828138, 0.010416283, 0.93319577, 0.91331774]","[0.91812855, 0.7642685, 0.9226961, 0.34219182, 0.03923892, 0.9555813, 0.70475256]","[0.8444495, 0.7926059, 0.7929576, 0.7761064, 0.05203272, 0.93402714, 0.77697086]",sadness
sadness,"Several years ago my brother died in an accident. When I heard about it, I was very sad. It took years until I resigned myself to it. ",sadness,sadness,sadness,sadness,"[0.05272744, 0.048398137, 0.42910823, 0.42612517, 0.012502463, 0.86481714, 0.17719789]","[0.003513052, 0.008137635, 0.15574448, 0.36676863, 0.00080392964, 0.9912662, 0.13091366]","[0.029332519, 0.018289082, 0.80399096, 0.39906475, 0.0013951032, 0.9976701, 0.10052343]","[0.0008011227, 0.0011508662, 0.0127907, 0.10349759, 0.00042370154, 0.99916553, 0.00537478]",sadness
disgust,"I read a book about the situation in South-Africa, about the terrible violations of human rights. I was disgusted with the white population. ",anger,disgust,anger,disgust,"[0.8961336, 0.7384363, 0.24321944, 0.38041916, 0.0015027598, 0.28594956, 0.67674124]","[0.979901, 0.9811152, 0.45671755, 0.7893519, 0.0005051789, 0.81659216, 0.9732143]","[0.99611205, 0.99354595, 0.93320304, 0.7038703, 0.00083029625, 0.1454634, 0.9839733]","[0.9849717, 0.9952009, 0.16334909, 0.6771515, 0.0006544065, 0.005000538, 0.9332372]",anger
shame,"My P. T. instructor also works as a masseur. He wanted to massage me, therefore I had to undress. For the first few times this was not easy for me I got gradually used to it. ",fear,fear,fear,fear,"[0.3019633, 0.11651043, 0.89998305, 0.3468485, 0.064202435, 0.3547216, 0.17225738]","[0.20494811, 0.04807544, 0.8418236, 0.35603014, 0.08954691, 0.3496295, 0.29438865]","[0.5041208, 0.17603868, 0.99502194, 0.4134069, 0.14215705, 0.7066502, 0.9084605]","[0.17181695, 0.12084581, 0.7328808, 0.3069672, 0.030247388, 0.07988233, 0.51573485]",fear
guilt,"Some time ago I took the driving test. I did answer the theoretical questions very well, but I failed the practical driving test. It was my fault because I had not enough practice. ",guilt,guilt,guilt,guilt,"[0.3246876, 0.23761712, 0.3970012, 0.6383506, 0.14590447, 0.55538887, 0.29483256]","[0.45884427, 0.27747786, 0.40040147, 0.9302444, 0.03846942, 0.8264061, 0.83942866]","[0.65667456, 0.29670107, 0.88178355, 0.9071319, 0.052668583, 0.8802181, 0.5397686]","[0.54833573, 0.5330383, 0.52762055, 0.8308762, 0.0194378, 0.7698594, 0.7346097]",guilt
joy,When my brother came back home after staying in hospital. He had undergone an operation which had been a matter of life or death. When he came home I could see him smile for the first time after may weeks. ,joy,joy,joy,joy,"[0.028189246, 0.09027171, 0.42759803, 0.19926839, 0.9080677, 0.07765259, 0.09053222]","[0.0014850717, 0.0009055773, 0.029547231, 0.036909357, 0.97398823, 0.0016640432, 0.0015274865]","[0.055777695, 0.015427826, 0.83058953, 0.43779552, 0.98047477, 0.06945778, 0.13890994]","[0.0010680361, 0.001111502, 0.018628929, 0.011125963, 0.9638196, 0.0008703181, 0.0010402243]",joy
fear,After a short stay in Marocco we missed the ferry-boat back to Spain and we had to look for an accomodation. By chance we met a man who offered to take us to a camping site. While I was sitting in his car I was terribly afraid because I had heard of people being robbed in Marocco. ,fear,fear,fear,fear,"[0.058424912, 0.13666037, 0.899946, 0.32987794, 0.0027444074, 0.5219711, 0.22987096]","[0.2160746, 0.14523432, 0.99538225, 0.69284725, 0.0005295655, 0.8131149, 0.49173036]","[0.6125439, 0.38419914, 0.99814034, 0.7339396, 0.004039424, 0.70310307, 0.62491673]","[0.00611427, 0.0064568208, 0.9949065, 0.3767117, 0.0006266602, 0.0044603013, 0.024578895]",fear
anger,"After an exhausting day I came home and wanted to take a bath to relax. My father wanted to take a bath first and when he had finished after an hour, there was no hot water left for me. ",sadness,sadness,sadness,sadness,"[0.5952675, 0.38721034, 0.4038099, 0.5499291, 0.0043821577, 0.7514571, 0.28866622]","[0.716879, 0.75857735, 0.17764544, 0.90376633, 0.0026160257, 0.97202706, 0.8242565]","[0.95853233, 0.41932333, 0.8841657, 0.89933306, 0.043770794, 0.9769404, 0.65349275]","[0.84162146, 0.816905, 0.36905912, 0.8986511, 0.013637464, 0.95601976, 0.85823953]",sadness
sadness,I met some nice people during my holdidays. When they left I knew that I would never see them again. ,sadness,sadness,sadness,sadness,"[0.18606552, 0.058645826, 0.47852734, 0.5110153, 0.041387662, 0.8323343, 0.28895393]","[0.03315974, 0.0028211714, 0.91185695, 0.79573846, 0.028153276, 0.9741135, 0.4317709]","[0.49810657, 0.0068303146, 0.94583, 0.73332167, 0.18478115, 0.98562074, 0.13699116]","[0.29627585, 0.0064676097, 0.5853149, 0.66018564, 0.047599543, 0.93221104, 0.48478594]",sadness
disgust,"A drunk man attacked his wife and wanted to humiliate her by insulting her. Then he turned violent and started to beat her in front of her child. She left it happen without saying a word in order not to make things worse. I watched the scene and tried to calm the man, but without success. Just because he was stronger we had to comply. From that day I detested him. ",disgust,disgust,disgust,disgust,"[0.79913545, 0.88185465, 0.50477356, 0.33919305, 0.010625012, 0.49249828, 0.65888214]","[0.99084467, 0.9955883, 0.8658969, 0.8268728, 0.00084643834, 0.8189203, 0.9032979]","[0.98003125, 0.99448204, 0.9148425, 0.41180015, 0.020031517, 0.8450529, 0.7484773]","[0.98230237, 0.9875986, 0.7749624, 0.7768739, 0.0013306563, 0.09965518, 0.92740375]",disgust
shame,"For a medical check-up, we - boys and girls - had to take off our clothes with the exception of our underwear. Then we had to go into another classroom where older pupils were sitting and staring at us. ",sadness,fear,fear,fear,"[0.540931, 0.47098488, 0.6148767, 0.5310572, 0.01151593, 0.7287635, 0.47315064]","[0.53061473, 0.81984204, 0.9052011, 0.72485363, 0.02317063, 0.6209766, 0.8998428]","[0.8233544, 0.7592851, 0.9420419, 0.83086914, 0.13164037, 0.86414206, 0.89111567]","[0.6323288, 0.7288501, 0.89338833, 0.7234011, 0.027116796, 0.8407822, 0.8738011]",fear
guilt,"I allowed my little brother to clean the bathroom in his own way. My mother came and saw the floor overflowed with water, slapped my brother in the face and told him to go to bed immediately. ",anger,anger,anger,disgust,"[0.68173593, 0.46975225, 0.34087196, 0.5878262, 0.0032993944, 0.29160514, 0.2765691]","[0.9733425, 0.9529251, 0.70622116, 0.95491606, 0.002505562, 0.25088793, 0.84017044]","[0.9869871, 0.9306633, 0.9466004, 0.96917176, 0.026858255, 0.7178137, 0.8370681]","[0.9692416, 0.9702256, 0.7935583, 0.953611, 0.010139587, 0.6007048, 0.91576433]",anger
joy,One day I did not feel very well and I wanted to talk to somebody. A friend invited me for dinner and I was very glad. ,joy,joy,joy,joy,"[0.056164894, 0.086072505, 0.23637515, 0.15887134, 0.95217377, 0.37453854, 0.041840307]","[0.00861578, 0.0010953721, 0.02078515, 0.07474255, 0.9929011, 0.0022309527, 0.008897274]","[0.09167612, 0.0061040507, 0.8506193, 0.5128238, 0.97112906, 0.57683593, 0.21496923]","[0.0020454787, 0.00077351904, 0.025566919, 0.036243808, 0.9871033, 0.0024623838, 0.0023023775]",joy
fear,"I was driving my car and it was very misty. It was in the night and I was alone in my car. I felt totally insecure, nervous and overstrained. ",fear,fear,fear,fear,"[0.36666286, 0.53521377, 0.9590935, 0.62991285, 0.0015189651, 0.77963835, 0.37032878]","[0.19270091, 0.29890922, 0.99650854, 0.6381824, 0.0006550704, 0.7392193, 0.6585929]","[0.49770406, 0.44492346, 0.99858165, 0.7871804, 0.00057938724, 0.8057725, 0.8445424]","[0.01001421, 0.03384933, 0.9706966, 0.39242238, 0.00042894197, 0.050290063, 0.24623543]",fear
anger,My mother treated me unjustly as if I was a little child. I said mean things. I was unable to defend myself adequately. ,anger,anger,anger,anger,"[0.6640366, 0.3385883, 0.2450088, 0.56873405, 0.041669875, 0.4536282, 0.25152525]","[0.97906727, 0.78016675, 0.775676, 0.9080672, 0.0025840753, 0.46603802, 0.8058778]","[0.98998207, 0.69239616, 0.92661494, 0.8416878, 0.041698605, 0.70915914, 0.86789423]","[0.8454057, 0.5975799, 0.6622792, 0.7136046, 0.020775069, 0.6885569, 0.6647108]",anger
sadness,When my uncle died whom I had loved very much. I was very sad and I felt totally helpless. ,sadness,sadness,sadness,sadness,"[0.05622295, 0.018677797, 0.59613264, 0.7564513, 0.003124875, 0.9744033, 0.30354172]","[0.0025794068, 0.0020000192, 0.28900123, 0.8335486, 0.0006341554, 0.9969727, 0.39054]","[0.025310522, 0.007303099, 0.9719595, 0.93016875, 0.0013091274, 0.998871, 0.37918484]","[0.0024171497, 0.0014789453, 0.038837332, 0.7040963, 0.0007541739, 0.99893373, 0.10687027]",sadness
disgust,"I watched the news at the TV, it was a commentary about ""Hainburg"". I felt disgusted when I heard members of the union speak about the situation. ",disgust,disgust,disgust,disgust,"[0.93429285, 0.9736362, 0.5230156, 0.7300517, 0.000922544, 0.14587961, 0.9118966]","[0.9894748, 0.9965467, 0.76157415, 0.9014505, 0.0006963749, 0.3244289, 0.9894164]","[0.98783827, 0.9966413, 0.8863915, 0.62533915, 0.0010380162, 0.02154992, 0.9786766]","[0.96856534, 0.99760604, 0.05168669, 0.19495524, 0.0005472224, 0.0017985009, 0.95019686]",disgust
shame,I took the tram without paying. There were many people around me when I was caught by a controller. I felt ashamed but also angry. ,guilt,anger,shame,guilt,"[0.97260565, 0.7396823, 0.47647068, 0.9826271, 0.001695347, 0.34457344, 0.9559102]","[0.996902, 0.9314897, 0.07481515, 0.99649554, 0.0008157876, 0.024987206, 0.9959676]","[0.9939235, 0.9207207, 0.919205, 0.9977642, 0.00041100231, 0.20535195, 0.9980849]","[0.9767463, 0.6808492, 0.0064336997, 0.9836076, 0.00078259455, 0.00203534, 0.98253214]",guilt
guilt,"I behaved in a nasty manner towards a friend, I said things which I could have said in a more friendly way. After that I felt guilty. ",guilt,guilt,guilt,guilt,"[0.902791, 0.804725, 0.5949615, 0.9896417, 0.018911516, 0.8254494, 0.93182486]","[0.9778445, 0.9598457, 0.57989115, 0.99716586, 0.0027044036, 0.902159, 0.99358517]","[0.9091777, 0.69881314, 0.9176138, 0.9982255, 0.0032019585, 0.8167545, 0.98324746]","[0.7820776, 0.91619027, 0.120502606, 0.9976019, 0.006479331, 0.7033858, 0.9559508]",guilt
joy,A friend of mine often had difficulties with her parents. Once she had a child she had a better relationship with them. ,joy,fear,fear,joy,"[0.4626381, 0.15974861, 0.3715052, 0.27706516, 0.51836216, 0.15758899, 0.07648522]","[0.36214015, 0.18008943, 0.44574308, 0.4368269, 0.043960337, 0.14596039, 0.40743554]","[0.32697073, 0.032970794, 0.9380532, 0.064569674, 0.12637587, 0.05093531, 0.059239324]","[0.44681492, 0.04481621, 0.33786795, 0.27046716, 0.5154216, 0.23630343, 0.109977864]",fear
fear,"Once our school class went skiing. On a steep slope a boy standing behind me lost his balance, fell down and drew me with him. I slided down the whole slope. At about m distance from a tree I could stop. ",sadness,fear,fear,fear,"[0.3058406, 0.2218213, 0.3886442, 0.3116705, 0.03782062, 0.38962334, 0.262837]","[0.60355484, 0.53066, 0.8911005, 0.6643076, 0.036250427, 0.7868307, 0.70528406]","[0.85843986, 0.6029321, 0.90870774, 0.6926795, 0.21010084, 0.90830517, 0.63859636]","[0.7440713, 0.7143673, 0.8942219, 0.73994356, 0.110448286, 0.80105126, 0.7203563]",fear
anger,It happened in a tram some older people started to grumble about the young people just because I had not immediately left my seat to them. ,anger,disgust,fear,disgust,"[0.94861007, 0.71495384, 0.6445043, 0.5865723, 0.010261732, 0.53646976, 0.30039063]","[0.83566123, 0.8426912, 0.3192583, 0.6493056, 0.0035177728, 0.31965888, 0.36093834]","[0.87154996, 0.49688008, 0.8873323, 0.70116025, 0.0060510947, 0.68550223, 0.4672197]","[0.8101242, 0.88690853, 0.39372712, 0.7333002, 0.018286008, 0.09800588, 0.5659533]",anger
