labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
guilt,"When I decided to move away from my parent's home, my mother told me that it was as if a part of her had been torn out of her. ",sadness,sadness,sadness,sadness,"[0.54872346, 0.7497259, 0.7453707, 0.72384274, 0.16022542, 0.88049704, 0.74477226]","[0.89643735, 0.8093406, 0.9220569, 0.9142882, 0.0016734543, 0.97087294, 0.88725555]","[0.76548475, 0.56170845, 0.883637, 0.759167, 0.0009786969, 0.9477228, 0.58598036]","[0.5095836, 0.4114879, 0.6372541, 0.5512696, 0.00045995283, 0.93794674, 0.47336528]",sadness
joy,"When I went to a job interview, I met a person who was very nice, and his attitude made me glad. ",joy,joy,joy,joy,"[0.0011358064, 0.00015062858, 0.0007375277, 0.009383672, 0.9697122, 0.00018540067, 0.00016946034]","[0.0005266824, 0.00064177625, 0.005312769, 0.055601746, 0.9917749, 0.0016624857, 0.0047710002]","[0.0005376058, 0.000114895345, 0.03888316, 0.0029126548, 0.9956007, 0.00058667234, 0.00017642658]","[0.0020683913, 0.00038454056, 0.042127043, 0.08128977, 0.9565822, 0.00028159368, 0.0010507992]",joy
fear,"My episode of fright happened when I came to study. I had to stand in front of my still unknown fellow students and talk about myself. My hands shook, I flushed and became tongue-tied. ",fear,fear,fear,fear,"[0.422129, 0.77193326, 0.98084235, 0.59569097, 0.0009628242, 0.8041263, 0.8998162]","[0.73459876, 0.8869864, 0.98439276, 0.81113774, 0.0009350062, 0.8887728, 0.9593329]","[0.51991594, 0.5877092, 0.9962515, 0.5991838, 0.0008813025, 0.71068877, 0.8442651]","[0.035542622, 0.18271923, 0.9847127, 0.30535337, 0.0002477546, 0.011838129, 0.42800352]",fear
guilt,"I felt guilty when I spent a night at my boyfriend's place, particularly because I had been harsh and spiteful when I had left home. The reason was that I feared a possible discussion on the subject and I wanted to leave defiantly. ",guilt,guilt,guilt,guilt,"[0.313658, 0.5773295, 0.97885656, 0.98463386, 0.003627351, 0.69910645, 0.79921067]","[0.93376327, 0.8628279, 0.98364097, 0.99574846, 0.0033673726, 0.9311338, 0.9689024]","[0.8285813, 0.7140825, 0.99516463, 0.9977216, 0.0016247776, 0.94128543, 0.98304635]","[0.6069472, 0.28933433, 0.90048486, 0.98597705, 0.0006982729, 0.7328914, 0.6952744]",guilt
joy,"I was in a restaurant with my boyfriend when I saw my best female friend after not seeing her for two weeks. We rejoyced, hugged and had a long talk. ",joy,joy,joy,joy,"[0.05814622, 0.0017390108, 0.024620647, 0.09444218, 0.93719465, 0.0048153275, 0.007355012]","[0.00958199, 0.0126848975, 0.023441875, 0.073331386, 0.9518857, 0.0038534247, 0.102386765]","[0.07529725, 0.009826635, 0.65294147, 0.11951825, 0.95739776, 0.117015354, 0.010890318]","[0.0059835995, 0.00031095717, 0.014224759, 0.081981376, 0.96456695, 0.0005446881, 0.008041085]",joy
fear,"One evening, while going to meet a friend of mine, I had to cross a meadow by a dark road. There were bushes on the other side of the road. The weather was damp and a bit foggy. I heard steps behind me and kept speeding up my steps all the time. ",fear,fear,fear,fear,"[0.20521781, 0.64398587, 0.8894045, 0.5270577, 0.11808778, 0.6484259, 0.46156356]","[0.8596416, 0.8212332, 0.9793204, 0.8343509, 0.20071667, 0.89112276, 0.8116464]","[0.5994704, 0.45903027, 0.98384273, 0.64602554, 0.1003731, 0.70299727, 0.37029624]","[0.52622724, 0.55792594, 0.90244555, 0.50851697, 0.12144708, 0.4562459, 0.38651472]",fear
anger,"My brother told me that a person (whom I know) had insulted him. I am very fond of my brother, and as he himself can not get angry or hurt, my protectiveness was aroused and I got angry. ",anger,anger,anger,anger,"[0.99699545, 0.22639428, 0.19059454, 0.20863102, 0.049606267, 0.07925562, 0.59898937]","[0.9957196, 0.9308183, 0.79918146, 0.73770106, 0.0018955655, 0.31785458, 0.8001896]","[0.50968796, 0.24325308, 0.40490332, 0.13289261, 0.0005213572, 0.08773681, 0.35154858]","[0.99228865, 0.030966, 0.032508705, 0.053730953, 0.00094338285, 0.0002415557, 0.020417187]",anger
sadness,"My guinea-pig had been ill for a couple of days. One evening, when I came home I enquired as to how it was doing. My mother's expression told me that it had died. My knees refused to support me and I began to weep convulsively. ",sadness,sadness,sadness,sadness,"[0.48694828, 0.877886, 0.86291987, 0.73237956, 0.0131924255, 0.9624449, 0.88126236]","[0.69638354, 0.9538846, 0.9648961, 0.93376434, 0.004803592, 0.98646253, 0.9575471]","[0.8117286, 0.7296796, 0.9751813, 0.9078774, 0.0041769785, 0.9868938, 0.72384614]","[0.050252087, 0.5130218, 0.694581, 0.6479879, 0.0007019928, 0.99160707, 0.60763425]",sadness
disgust,"I happened to see two boys fighting, one of them fell down and hurt his head. The other one used this to spank the head of the boy on the ground. ",sadness,anger,fear,anger,"[0.63470286, 0.7011337, 0.5998872, 0.3648584, 0.068237536, 0.7594397, 0.6844026]","[0.9470982, 0.8965853, 0.901074, 0.8448052, 0.03083976, 0.9162218, 0.9369796]","[0.70173657, 0.59294605, 0.824227, 0.55006754, 0.010701317, 0.55250233, 0.29999313]","[0.7156664, 0.5846802, 0.65049934, 0.5291414, 0.031035792, 0.6711643, 0.61696285]",anger
shame,"I had been away all night without having told my parents about it. In the morning when I came home, my mother looked tired. She said that she had been awake all night because of me and that she was angry and disappointed. ",anger,anger,anger,anger,"[0.9691704, 0.93678164, 0.72094965, 0.6513574, 0.05276003, 0.8165863, 0.8667472]","[0.97359526, 0.97178113, 0.8908447, 0.94987917, 0.0077007394, 0.96533227, 0.9397205]","[0.97707236, 0.8225047, 0.89328957, 0.90546805, 0.0039354353, 0.898118, 0.78850883]","[0.970294, 0.7483553, 0.48127013, 0.5848007, 0.00017395931, 0.560124, 0.58311933]",anger
guilt,"I had not written to, or called my grandmother, who was lonely, for a long time. My mother asked me to call her on her behalf and when I did so, my grandmother was delighted and she told me that she had been waiting for some news from us. ",joy,joy,joy,joy,"[0.11347023, 0.020520618, 0.29057986, 0.46763808, 0.9047845, 0.1244917, 0.11166493]","[0.09755966, 0.06607153, 0.12058452, 0.25929406, 0.86165744, 0.0298039, 0.12975742]","[0.15785605, 0.08097179, 0.63180864, 0.5976553, 0.8944572, 0.72947246, 0.11184394]","[0.050761882, 0.03460868, 0.05544244, 0.22177713, 0.9434868, 0.00076017965, 0.11725847]",joy
joy,When I was sick my husband bought me a piece of cake. ,guilt,guilt,fear,guilt,"[0.09309828, 0.030232504, 0.31120953, 0.45080507, 0.39096496, 0.33729583, 0.16190581]","[0.34785157, 0.14371282, 0.20979625, 0.8482815, 0.7061677, 0.72395635, 0.5916707]","[0.20258601, 0.08794981, 0.75671774, 0.5732382, 0.1032893, 0.3816382, 0.09643401]","[0.2074454, 0.18593965, 0.33469817, 0.39032674, 0.23578879, 0.35965276, 0.2734883]",guilt
fear,I saw a man who had had a heart-attack and who was being treated for it. I feared that my own father could have been there. ,fear,fear,fear,sadness,"[0.6816831, 0.7608038, 0.9817516, 0.78057235, 0.058295302, 0.87384355, 0.817265]","[0.8805634, 0.92646945, 0.99329114, 0.9709646, 0.0018092154, 0.9821295, 0.9400675]","[0.67675936, 0.7492865, 0.9905434, 0.8246907, 0.0005016883, 0.91964346, 0.4596894]","[0.7203579, 0.7378543, 0.9707346, 0.7967314, 0.00033440356, 0.9730911, 0.6957713]",fear
anger,"When I saw a big man hit another one, and nobody did anything. ",shame,disgust,anger,sadness,"[0.80725485, 0.8893845, 0.79930997, 0.76721764, 0.0113147935, 0.8147607, 0.9171805]","[0.990961, 0.9927281, 0.9811224, 0.9451487, 0.0013006063, 0.9812335, 0.9844169]","[0.9855633, 0.9440186, 0.94160897, 0.70652753, 0.001271017, 0.9365082, 0.8930507]","[0.84653777, 0.84996766, 0.7868467, 0.6934878, 0.03634537, 0.91995776, 0.80227697]",disgust
sadness,"When my sister left to go home, in Sweden, after the Christmas Holidays. ",sadness,sadness,fear,sadness,"[0.37803933, 0.7150432, 0.6242991, 0.71342325, 0.37621367, 0.871891, 0.64417493]","[0.8393116, 0.8714611, 0.851476, 0.8210808, 0.4820003, 0.955802, 0.8500981]","[0.72841823, 0.6093785, 0.9051477, 0.60338885, 0.21078302, 0.89757985, 0.4482444]","[0.58485353, 0.56874603, 0.6724168, 0.6060194, 0.41925618, 0.94644177, 0.52881277]",sadness
disgust,"I once watched the series called ""Dynasty"" on TV, and I detested it. ",disgust,disgust,disgust,disgust,"[0.6688801, 0.98997796, 0.67729807, 0.61657935, 0.0029291972, 0.79050535, 0.78608155]","[0.97420484, 0.9945716, 0.9258357, 0.8799951, 0.0026921825, 0.9421585, 0.9508876]","[0.8216584, 0.99220407, 0.91030926, 0.47346044, 0.0017801768, 0.78898746, 0.5993725]","[0.73404515, 0.97937244, 0.6953326, 0.5717977, 0.00067935, 0.9222144, 0.66986907]",disgust
shame,"I feel guilty as I am not working, and even my studies are not progressing. ",guilt,guilt,guilt,guilt,"[0.67098284, 0.5907069, 0.71809846, 0.99592906, 0.0019761596, 0.89084375, 0.95714647]","[0.4973855, 0.81244105, 0.8988282, 0.9971706, 0.00026901992, 0.97784287, 0.9898543]","[0.23584539, 0.7934761, 0.9095168, 0.99882394, 0.00029577347, 0.98818177, 0.9923781]","[0.094538316, 0.26564524, 0.31438905, 0.9949779, 0.00028619575, 0.7228697, 0.8975013]",guilt
joy,"When my red-cheeked, content child runs to meet me in the yard of the kindergarten and gives me a moist kiss on my cheek. ",joy,joy,joy,joy,"[0.0013526814, 0.0002396816, 0.0008785374, 0.018008737, 0.87666374, 0.006640864, 0.0062773074]","[0.0003407839, 0.00045304597, 0.0004195757, 0.014112477, 0.97276604, 0.0017097179, 0.0035025415]","[0.00074850855, 0.0011778257, 0.24515644, 0.07946517, 0.9819369, 0.0628323, 0.0027314033]","[0.00011765716, 0.0002048961, 0.00034171582, 0.013291256, 0.9482245, 0.0015275332, 0.0011549152]",joy
fear,A neighbour's girl had disappeared and many people were looking for her. Someone had gone to notify the police. Something had certainly happened to her. ,sadness,fear,fear,sadness,"[0.80741787, 0.7931501, 0.8764364, 0.5975006, 0.46356657, 0.90636986, 0.82352334]","[0.9350019, 0.896258, 0.9790583, 0.89215267, 0.05848621, 0.9746865, 0.9106591]","[0.5855134, 0.49642384, 0.9242741, 0.41491008, 0.043589875, 0.8479032, 0.4542612]","[0.7919549, 0.7349154, 0.899829, 0.7317015, 0.10455586, 0.9759483, 0.68271744]",sadness
anger,"Without my permission, my son had made popcorn after coming back from school. The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ? ",shame,anger,anger,sadness,"[0.61115736, 0.69610244, 0.67887163, 0.7471372, 0.03094944, 0.6320127, 0.84057456]","[0.98119134, 0.96733177, 0.9658328, 0.9662931, 0.0057666562, 0.9648049, 0.9757756]","[0.98055595, 0.83319175, 0.8134911, 0.94719285, 0.009750947, 0.8266516, 0.82653517]","[0.81579024, 0.7348437, 0.700805, 0.8021093, 0.009731494, 0.8809658, 0.7100621]",guilt
sadness,The death of a close relative. ,sadness,sadness,sadness,sadness,"[0.6026467, 0.67735976, 0.6617316, 0.66037637, 0.012023071, 0.94773656, 0.6613829]","[0.5078323, 0.6058629, 0.8518613, 0.7898859, 0.00013034366, 0.99014425, 0.82407516]","[0.5393551, 0.4838354, 0.8889415, 0.5923145, 0.00028100662, 0.9664079, 0.326433]","[0.5979757, 0.51993775, 0.6848006, 0.564352, 0.00013965457, 0.97844064, 0.47908399]",sadness
disgust,One of my fellow students used questionable and unfair means to advance her studies faster than others. I detested her. ,disgust,disgust,disgust,disgust,"[0.7804472, 0.9691349, 0.7397849, 0.6082764, 0.016809179, 0.761871, 0.9446412]","[0.99429554, 0.99801034, 0.92581165, 0.94684017, 0.007465391, 0.94130903, 0.98913014]","[0.92996633, 0.9906192, 0.61317897, 0.41783315, 0.0006294934, 0.5195088, 0.6887778]","[0.9599843, 0.97991836, 0.8816579, 0.79763496, 0.0025885566, 0.89095956, 0.8709028]",disgust
shame,My friend told me in a fairly loud voice the blunders she committed last night. ,shame,shame,guilt,shame,"[0.6998479, 0.840487, 0.64685374, 0.84087706, 0.010514808, 0.6841082, 0.9079253]","[0.8868665, 0.91823244, 0.4380794, 0.8713125, 0.0004070697, 0.87094826, 0.9261793]","[0.9435108, 0.7503764, 0.81926465, 0.96958333, 0.00086723367, 0.70620894, 0.89597684]","[0.7987288, 0.7238634, 0.6857731, 0.7230525, 0.010523346, 0.8124062, 0.82534754]",shame
guilt,I stopped my car in front of a pedestrian crossing as a child was crossing the street. The car driving in the next lane did not stop and the child got hurt. Had I not stopped . . . ,guilt,fear,fear,sadness,"[0.32486266, 0.64810693, 0.6396456, 0.75011504, 0.22088163, 0.7329899, 0.6993829]","[0.91158277, 0.7755624, 0.9599095, 0.937259, 0.10832633, 0.9213017, 0.9595646]","[0.7499282, 0.525569, 0.7774967, 0.76892775, 0.12291477, 0.7282868, 0.44624785]","[0.64846313, 0.5592047, 0.7154881, 0.68981165, 0.22229, 0.85233, 0.60794115]",sadness
joy,"After my vacations, one day after a lecture it occured to me to buy a rose for my mother. We went together to a pub and my mother told me that she would be getting married next Spring. I did not known about it and so was all the more glad. ",joy,joy,joy,joy,"[0.0015690109, 0.001535646, 0.014287587, 0.034940667, 0.5433422, 0.0042161183, 0.0030294317]","[0.15163322, 0.065953925, 0.17536253, 0.31102613, 0.9708883, 0.14095989, 0.23296764]","[0.117456764, 0.018512947, 0.4347659, 0.21154952, 0.94546264, 0.1592832, 0.06252374]","[0.038989227, 0.020546682, 0.013058901, 0.12103294, 0.92474633, 0.0036268495, 0.038139116]",joy
fear,"I work at a day care centre, and one day when the children were outdoors a four-year old boy disappeared from the yard. I was not looking after them then, but as the manager it was me who was responsible. ",sadness,fear,fear,sadness,"[0.72506666, 0.72183007, 0.746346, 0.8166217, 0.14058189, 0.82931554, 0.6638906]","[0.90753114, 0.9020344, 0.975837, 0.9413673, 0.06461, 0.9614359, 0.9528365]","[0.6457079, 0.55698574, 0.8707475, 0.769778, 0.021568501, 0.7500961, 0.3908775]","[0.67751133, 0.57758534, 0.79162955, 0.7277996, 0.10054712, 0.93227535, 0.64585614]",sadness
anger,"I was on vacation, and therefore I did not attend a meeting of the day care centre. Nevertheless, the very day I came back they called me early morining to ask me ""what are you going to do about the matter ? "" (which had been discussed in the meeting). Then I got angry. ",anger,anger,anger,anger,"[0.99797803, 0.77200854, 0.6586264, 0.39078882, 0.027173245, 0.0636648, 0.7220196]","[0.996965, 0.9821279, 0.9228817, 0.9451231, 0.008872248, 0.8540113, 0.9380568]","[0.99530315, 0.90244967, 0.9079315, 0.87198174, 0.003785044, 0.8116185, 0.7993718]","[0.99514943, 0.45235696, 0.11259703, 0.3944301, 0.0007154478, 0.0014897046, 0.27322245]",anger
sadness,"The fact that my mother is getting married again (my mother and father divorced about years ago) means that she will probably move to Turku, and our home, which is a one family house, will be sold (I myself have not been living at home for the past six years). ",sadness,sadness,sadness,sadness,"[0.74584734, 0.7883609, 0.7984662, 0.74598676, 0.081951804, 0.9076476, 0.7811665]","[0.9501912, 0.9325195, 0.9604727, 0.9333361, 0.08328044, 0.96378386, 0.92574084]","[0.92337745, 0.79713464, 0.8827823, 0.8787244, 0.049432628, 0.95107555, 0.75374633]","[0.7317705, 0.6678015, 0.8121641, 0.63966477, 0.12237565, 0.94218504, 0.55985177]",sadness
disgust,"While travelling in a bus, there were three people sitting behind me (two men and a woman). They were drunk and the conversation was unbelievable (about fucking, fellatio, etc. . . ). They tried to get others to take part in the conversation. I loathed it and felt like crying. ",disgust,disgust,disgust,disgust,"[0.8868902, 0.98375964, 0.8871327, 0.3590985, 0.008577019, 0.7807889, 0.8499926]","[0.96186393, 0.9936219, 0.8711946, 0.84842473, 0.008105234, 0.96720904, 0.9293759]","[0.9807016, 0.99431556, 0.8768576, 0.8001202, 0.004630971, 0.98869216, 0.9547413]","[0.583703, 0.92352116, 0.5870713, 0.5950441, 0.0008294643, 0.82378554, 0.6603044]",disgust
shame,"When I was seven years old, I stole a chewing-gum from a big glass bowl on the counter of a nearby shop, and I got caught. ",shame,shame,fear,shame,"[0.5974198, 0.75370073, 0.61099595, 0.85147655, 0.033658694, 0.7292608, 0.888684]","[0.9016023, 0.9407672, 0.88915235, 0.9417298, 0.022838335, 0.8836516, 0.9672319]","[0.58437663, 0.59567446, 0.8795641, 0.8435333, 0.005923405, 0.604658, 0.79073685]","[0.65538347, 0.83392286, 0.702648, 0.77852917, 0.064018436, 0.5147473, 0.86081815]",shame
guilt,"I am the secretary of an association, and during the last meeting I forgot to take the minutes. ",guilt,shame,guilt,sadness,"[0.5569253, 0.78011525, 0.5911897, 0.90133387, 0.21675214, 0.7618541, 0.8672637]","[0.90482146, 0.90861934, 0.842374, 0.96255213, 0.041663174, 0.933259, 0.97280437]","[0.7899424, 0.7299441, 0.8281119, 0.88193196, 0.009857528, 0.784998, 0.8288706]","[0.70418584, 0.7512938, 0.67083955, 0.6812961, 0.06456937, 0.78717977, 0.7862276]",shame
joy,"I had been away from home for a long time and when I came home I was delighted. It was wonderful to see familiar, dear people and I was rejoycing in advance. I had been feeling very lonely. ",joy,joy,joy,joy,"[0.0062212455, 0.0005295645, 0.0011211407, 0.047442578, 0.95722306, 0.000727621, 0.0028304346]","[0.033994053, 0.01542238, 0.041352503, 0.1012475, 0.98172516, 0.013183924, 0.044650644]","[0.0061205095, 0.00096380356, 0.13537139, 0.0377897, 0.9870489, 0.03592578, 0.0057793097]","[0.0040678824, 0.0023289872, 0.002422574, 0.04487712, 0.9676858, 0.00049686123, 0.01610743]",joy
fear,"I awoke at night and did not remember dreaming about antthing in particular. I just felt oppressing fear, it was dark and all the others were sleeping. ",fear,fear,fear,fear,"[0.51985914, 0.74556565, 0.9933856, 0.45972705, 0.0007483667, 0.7749744, 0.5415202]","[0.42218998, 0.8519216, 0.9650823, 0.7104015, 0.00024855192, 0.9394933, 0.78221923]","[0.38154057, 0.5309658, 0.9929569, 0.32920372, 0.00019201134, 0.6864312, 0.36714384]","[0.0038031535, 0.15502582, 0.978577, 0.1608862, 0.00015684904, 0.006993784, 0.39605516]",fear
anger,"One winter day I, unwillingly, was outdoors with my younger brother ( years younger than me). I lost my temper on him and wanted to throw my brother down the snow bank we were on. I pushed him but not as hard as I had wanted to. We were alone the two of us. ",anger,anger,anger,anger,"[0.66456527, 0.457879, 0.22093245, 0.34173402, 0.0009021265, 0.3109329, 0.3687962]","[0.95809144, 0.8369274, 0.68532753, 0.64984965, 0.009000668, 0.56465405, 0.81835127]","[0.9669279, 0.6038374, 0.70435125, 0.7992121, 0.0026138194, 0.48450005, 0.553944]","[0.88786113, 0.3998125, 0.23280556, 0.33837786, 0.0006194743, 0.06914137, 0.34571037]",anger
sadness,"I was on a class excursion, by boat to Stockholm. At night my class mates prepared to clebrate their motive in life which was ""life is merriment"". I felt depressed about the way they sought happiness. ",sadness,sadness,sadness,sadness,"[0.45495233, 0.961965, 0.7147621, 0.8319734, 0.048563115, 0.97219694, 0.9178847]","[0.73909795, 0.98157287, 0.65264255, 0.9703827, 0.016909348, 0.9933964, 0.9729422]","[0.882297, 0.98769534, 0.85331804, 0.9638201, 0.0012457543, 0.9930114, 0.97333527]","[0.094319105, 0.89094687, 0.18250047, 0.7660542, 0.0051327543, 0.98777384, 0.8424897]",sadness
