labels,text,expr_emo,prob_expr_emo,prob_max
guilt,I was living at home during the Summer vacations and towards the end decided to take some of my clothes and other belongings to the appartment in Guttenburg. When I had finished I went to my ex-boyfriend's (relationship uncertain) home and stayed there till A. M. I had to leave then as my parents needed the car for work in the morning. My parents do not like my boyfriend. ,sadness,"[0.84094304, 0.7785653, 0.83699006, 0.8435294, 0.117420875, 0.8681475, 0.7562252]",0.8681475
joy,I met my present boyfriend on a boat trip to England. We had said that we would call each other when we got back to Sweden (we were not going to the same town in England). As soon as I walked in he called from England as he could not wait till he came home. ,joy,"[0.53578824, 0.4428913, 0.4734385, 0.5520324, 0.8981924, 0.4473661, 0.45400295]",0.8981924
fear,When my mother's heart nearly stopped. ,fear,"[0.6066957, 0.8898033, 0.98343706, 0.8273732, 0.021408956, 0.97398156, 0.90304947]",0.98343706
anger,"There was a sofa in my flat which belonged to the old tenants who were acquaintances. It should have been picked up a year ago but they had postponed it. Eventually they decided on one date and I stayed at home despite the fact that I had other things to do. They did not come, nor did they call and they still have not got in touch with me. ",sadness,"[0.9199318, 0.826664, 0.85191685, 0.85547984, 0.04004148, 0.9440097, 0.8634942]",0.9440097
sadness,When my ex-boyfriend and I separated. ,sadness,"[0.7766119, 0.83866924, 0.72488993, 0.7441081, 0.08275415, 0.95741993, 0.84335166]",0.95741993
disgust,"Very intoxicated men who incite each other to fight. I met a vile smelling man on the tram who got closer and closer to me till I got up, then he got angry. ",disgust,"[0.93584746, 0.98724407, 0.92947495, 0.73172385, 0.002431469, 0.46457854, 0.93453944]",0.98724407
guilt,When my nephew asked me to tell him a story and I simply did not have the energy or the will. When I saw his disappointment I was terribly guilty and read a story to him after all. ,guilt,"[0.7125724, 0.8442044, 0.7244145, 0.98498386, 0.07042816, 0.92645025, 0.9561147]",0.98498386
joy,When I fell in love. ,joy,"[0.0006480952, 0.0004134739, 0.0018067267, 0.08017738, 0.903636, 0.06440363, 0.010837652]",0.903636
fear,"Earlier, I was afraid of speaking in front of a crowd of people. ",fear,"[0.35726765, 0.5889897, 0.9672175, 0.54296565, 0.0015741212, 0.6110249, 0.78200185]",0.9672175
anger,A girl I was with went off with another guy. ,sadness,"[0.8882435, 0.8713818, 0.70169896, 0.8119627, 0.024427926, 0.9437476, 0.9299072]",0.9437476
sadness,At set-backs. ,sadness,"[0.8959032, 0.8940222, 0.9634965, 0.74411124, 0.0006362979, 0.9839639, 0.945699]",0.9839639
disgust,I worked in a harbour and emptied latrine containers from the back of the lorries. ,disgust,"[0.72126025, 0.7983038, 0.7365685, 0.68362325, 0.20521545, 0.7742719, 0.7916281]",0.7983038
shame,The day after the night I drank too much at a party. ,shame,"[0.82042384, 0.7854647, 0.8071084, 0.968193, 0.0122280335, 0.9050255, 0.977112]",0.977112
joy,When I was accepted as a student of Psychology here at Gutttenburg. ,joy,"[0.41079995, 0.48276547, 0.5739575, 0.46209407, 0.88235694, 0.65078396, 0.52052295]",0.88235694
fear,I woke up in the middle of the night as I had jumped and shouted with fear. I thought that someone's cold hand or something similar had touched my hand. I crept down under the covers and went back to sleep. ,fear,"[0.5556271, 0.51417273, 0.90614367, 0.4910403, 0.0019992932, 0.5790993, 0.37621185]",0.90614367
disgust,When I was a young teenager () my brother-in-law to be had made heavy advances to me. I did not understand very well what it was all about but I reacted strongly and the feelings are still there. ,disgust,"[0.97513664, 0.9765869, 0.90964854, 0.8744185, 0.0065463167, 0.94525874, 0.9467651]",0.9765869
guilt,I broke off with my partner as I wanted him as a friend and not as a lover. He reacted very violently and I felt guilty as I had made him so desperately unhappy. ,guilt,"[0.93668795, 0.8629118, 0.7625626, 0.9719587, 0.0031004413, 0.9413326, 0.93963844]",0.9719587
joy,I made dinner for some friends and they appreciated it very much. ,joy,"[0.00015283158, 0.000185398, 0.0027582727, 0.0370185, 0.9470191, 0.0011376402, 0.0015903277]",0.9470191
fear,I was nearly knocked down while I was cycling. ,shame,"[0.93493575, 0.9188323, 0.95447874, 0.92695117, 0.022622779, 0.9434069, 0.9740995]",0.9740995
anger,My father and I had an argument because I do not help enough at home. ,anger,"[0.9807921, 0.86614025, 0.86652637, 0.9730737, 0.0002700035, 0.95444375, 0.97401285]",0.9807921
disgust,I had intercourse with someone and then I realized that what I had done was wrong and it disgusted me. ,disgust,"[0.98672533, 0.9963731, 0.887439, 0.9858488, 0.00022542023, 0.97696084, 0.9930842]",0.9963731
guilt,I said nasty things which I did not mean to a friend. ,shame,"[0.9788377, 0.9538977, 0.5633795, 0.98029774, 8.431825e-05, 0.6024198, 0.98137164]",0.98137164
joy,After intercourse. ,shame,"[0.62358373, 0.83299404, 0.554542, 0.71792674, 0.13728654, 0.5890609, 0.84957135]",0.84957135
fear,Disappointment over a friend. ,sadness,"[0.8690241, 0.99436754, 0.029981775, 0.34726596, 0.00027970225, 0.9982774, 0.9863089]",0.9982774
anger,Quarrelled with my younger brother. ,anger,"[0.98943526, 0.930173, 0.75660765, 0.90743446, 0.00018827252, 0.86167043, 0.9584782]",0.98943526
sadness,When I woke up after a nightmare. ,fear,"[0.6585201, 0.8132077, 0.98380107, 0.6693797, 0.0042497497, 0.91054606, 0.8032726]",0.98380107
disgust,Helping older people on the toilet. ,joy,"[0.003524185, 0.0032973439, 0.070193626, 0.21536371, 0.646201, 0.32834658, 0.047810905]",0.646201
guilt,Squeezed the puppy in the door. ,joy,"[0.92420596, 0.8817593, 0.7945253, 0.834032, 0.92489845, 0.87832904, 0.87909347]",0.92489845
joy,When I was notified that I had been accepted as a Psychology student. ,joy,"[0.2357425, 0.19030072, 0.35089755, 0.3344227, 0.8900718, 0.5061979, 0.23763153]",0.8900718
fear,Motor failure on a boat outside Gottenburg when we were in heavy seas and the wind was strong. As we could not steer the boat we drifted towards the rocks. We did not succeed in attracting the attention of any passerby until hours had elapsed. ,fear,"[0.88668674, 0.84556144, 0.977848, 0.82676345, 0.02680566, 0.94131356, 0.9318722]",0.977848
anger,A lady I live with had not bothered to clean up before she went on holiday (I live in a collective). ,disgust,"[0.9566469, 0.97907615, 0.7585524, 0.92351913, 0.024676686, 0.9591712, 0.9753998]",0.97907615
sadness,When I heard that a good friend had committed suicide. ,sadness,"[0.90021193, 0.93632835, 0.9491709, 0.93988436, 0.0003107604, 0.9929093, 0.959907]",0.9929093
disgust,I was present when they found a shop-keeper dead in his shop. He had been shot with a shotgun at close range. ,sadness,"[0.8307036, 0.92522645, 0.9172686, 0.73136365, 0.011770109, 0.97965264, 0.93833923]",0.97965264
shame,[ I do not remember when I last felf ashamed. I do not usually feel ashamed of what I do. ] ,sadness,"[0.7753547, 0.88653, 0.8566307, 0.89230925, 0.21132268, 0.9316414, 0.8841834]",0.9316414
guilt,My mother accused me of not visiting her enough when she was in hospital for an eye operation. ,guilt,"[0.9678248, 0.88214725, 0.891228, 0.9788684, 0.0023674143, 0.9267085, 0.96196234]",0.9788684
joy,"After I had made my debut at Ullevi against IFK, Gottenburg and got a good write up in the paper. ",joy,"[0.12617923, 0.017735153, 0.2079486, 0.08800747, 0.55895734, 0.062277436, 0.0018352049]",0.55895734
fear,"When I was - years old, I woke up one night and found myself alone at home. My mother had gone out to buy cigarattes from a machine. ",fear,"[0.91288877, 0.8999296, 0.96128035, 0.88802195, 0.23252827, 0.950102, 0.89111215]",0.96128035
sadness,When I found out that I had failed to pass my exams during the term by one point. The fact that exactly the same thing had happened last term did not help. ,shame,"[0.9801539, 0.95076734, 0.9680771, 0.9720737, 0.007710131, 0.984634, 0.985171]",0.985171
disgust,"When I was touring Asia with my present football team, I saw old Europeans with young asiatic prostitutes. ",shame,"[0.87922513, 0.9364828, 0.7016491, 0.7492261, 0.17804416, 0.8241976, 0.95324916]",0.95324916
joy,As an evening class teacher I got positive feedback. When the atmosphere is good and a kind of relaxed understanding exists. ,joy,"[0.007145657, 0.0033838847, 0.03057867, 0.09228424, 0.70937556, 0.035729337, 0.018549992]",0.70937556
fear,After mischieviously ringing on the chemist's trade-entrance doorbell and getting caught by him. ,shame,"[0.90885955, 0.84739363, 0.7344821, 0.93132704, 0.010706841, 0.7428357, 0.9477977]",0.9477977
anger,The sight of a man who ran amok (fighting) at a dance. ,disgust,"[0.9368866, 0.98107535, 0.9313144, 0.64123374, 0.0006074362, 0.92688227, 0.9748745]",0.98107535
sadness,When out of work. ,sadness,"[0.75021917, 0.7069394, 0.6823421, 0.60674745, 0.0030961377, 0.92258257, 0.84769756]",0.92258257
disgust,"With my mouth full of bun, I drank directly from a packet of milk which turned out to be weeks old (completely separated). It took a while for the milk to seep through the bun. ",shame,"[0.8822827, 0.9132448, 0.7756366, 0.9124733, 0.13378778, 0.81459004, 0.9664284]",0.9664284
guilt,A boy who shot dead a squirrel. ,shame,"[0.8741805, 0.91340816, 0.7587551, 0.86472774, 0.021640755, 0.94602513, 0.9564392]",0.9564392
joy,When I was accepted as supervisor for a student teacher. The notification came by post. ,joy,"[0.13650182, 0.20848256, 0.2546489, 0.21607211, 0.7969477, 0.24895069, 0.15367025]",0.7969477
fear,"When I was involved in a car accident last November, after the first fall of snow. I lost control of the car and it spun round and landed on the opposite side of the road, on the hard shoulder. It was stopped by a pole on top of a bank sloping down to a stream. ",sadness,"[0.82215714, 0.7077628, 0.864089, 0.84517026, 0.029300572, 0.90001917, 0.8883529]",0.90001917
anger,"With the job appointments committee when the headmaster in charge explained that a male teacher was more suitable for the particular post. I had more years of service than the male teacher, but this was not taken into consideration. I could have been given a less attractive job if things had gone the way the headmaster wanted. ",anger,"[0.92608035, 0.72749186, 0.86549985, 0.7946422, 0.12960605, 0.793218, 0.87996596]",0.92608035
sadness,A colleague's year old daughter is seriously ill with cancer and has only a year to live. I heard about it weeks ago. ,sadness,"[0.6847156, 0.8158596, 0.9690617, 0.82847255, 0.009052586, 0.98281693, 0.8280625]",0.98281693
joy,"When a close friend met me at the station in the middle of the night, when I came back from a long and tiring journey. ",joy,"[0.636558, 0.6513345, 0.79243296, 0.7009332, 0.8767904, 0.8394679, 0.7851921]",0.8767904
fear,"Having quarreled with a boyfriend, he threatened to leave me. ",fear,"[0.9749107, 0.8959035, 0.98259544, 0.78077185, 0.00011344848, 0.9089503, 0.90347004]",0.98259544
anger,Someone didn't show up at a meeting in spite of having agreed to come. ,shame,"[0.9303765, 0.9099211, 0.76372194, 0.8963141, 0.00015161942, 0.94118893, 0.9587031]",0.9587031
sadness,"When I understood that my marriage was falling apart, and we decided to be legally separated. ",sadness,"[0.8772307, 0.94265866, 0.94250494, 0.8976106, 0.0005581848, 0.9748744, 0.9527517]",0.9748744
disgust,"At an anti-pornography meeting, when samples from films and magazines were shown. ",disgust,"[0.94987553, 0.9701026, 0.7900746, 0.60391, 0.0007880477, 0.630343, 0.9255568]",0.9701026
shame,Comments from other children on my alcoholic father ,sadness,"[0.79846257, 0.9317041, 0.692527, 0.78605175, 0.0009188639, 0.9585559, 0.899936]",0.9585559
guilt,"Having failed to help with the th of March arrangements (Women's Day), although I had previously promised to take part in the work. ",shame,"[0.93910235, 0.92727715, 0.9073516, 0.97867376, 0.0034930476, 0.96575224, 0.9788632]",0.9788632
joy,"When I was able to buy my new car, after lots of problems. ",joy,"[0.90419894, 0.8165661, 0.8186246, 0.8863791, 0.92470413, 0.9041256, 0.9141654]",0.92470413
fear,"After my car accident, when I woke up in a heap of stones. ",sadness,"[0.9256676, 0.9156544, 0.93246025, 0.89458436, 0.004340721, 0.9712985, 0.9645554]",0.9712985
anger,"When I tried to put up a tent some years ago, I was teased and hindered by my cousin. ",shame,"[0.97181433, 0.961631, 0.93166167, 0.93093026, 0.0061914823, 0.942371, 0.97395396]",0.97395396
sadness,When my grandfather died. ,sadness,"[0.67805666, 0.7543848, 0.7878652, 0.72661597, 0.06392406, 0.9887805, 0.7646742]",0.9887805
shame,"Hit a dog with my car, and didn't stop. ",shame,"[0.9814533, 0.97845614, 0.9377252, 0.9741629, 0.00066210394, 0.97301596, 0.98359907]",0.98359907
guilt,"Car accident. I let a -year old, incompetent parson take the wheel and I feel very guilty about what happened even though I suffered the worst injuries. ",guilt,"[0.8109121, 0.94342643, 0.9388413, 0.9966798, 0.00039084244, 0.9789853, 0.98817855]",0.9966798
joy,When I was admitted to a certain school as a student. ,shame,"[0.69553196, 0.74678475, 0.7529776, 0.7405043, 0.6562016, 0.6962799, 0.8544288]",0.8544288
fear,My father has a chronic desease. In the autumn of he had a very strong fit or seizure. ,sadness,"[0.7699746, 0.9361399, 0.96643895, 0.77855515, 0.015314226, 0.96698326, 0.9049966]",0.96698326
anger,"A drunken friend of mine was beating up another friend, who was also drunk. ",anger,"[0.97168237, 0.9477141, 0.8584447, 0.83117336, 0.0004587638, 0.84631926, 0.9445597]",0.97168237
sadness,When I didn't get a certain job at Lillehammer which I wanted very much. ,sadness,"[0.95832205, 0.8903821, 0.9258471, 0.9194438, 0.005315033, 0.98447037, 0.95942557]",0.98447037
disgust,My boss on the job failed to keep his promise about something he knew was extremely important to me. ,sadness,"[0.96948695, 0.95677054, 0.91942585, 0.9488503, 0.0006265862, 0.97036594, 0.9654707]",0.97036594
shame,An exam where questions about very specific knowledge were asked. ,shame,"[0.12128428, 0.17136681, 0.10280404, 0.047799975, 0.0029075653, 0.123438776, 0.28550383]",0.28550383
