labels,text,expr_emo,prob_expr_emo,prob_max
guilt,"I met my ex boyfriend by chance. We separated a few months ago and I am now with a new boyfriend. My ex boyfriend looked depressed, and I know I am not to be blamed. ",sadness,"[0.25700545, 0.180849, 0.5521631, 0.10397226, 0.008488373, 0.94382894, 0.6781638]",0.94382894
joy,"[ During inter-rail-trip, after troubles, I met my little sister. ] ",guilt,"[0.14643133, 0.10892227, 0.7406779, 0.93863237, 0.06626102, 0.9153425, 0.7575535]",0.93863237
fear,Traveling as the only female in a railway carriage in the middle of the night in Italy. ,fear,"[0.8490781, 0.8286219, 0.9497107, 0.89950573, 0.16958058, 0.9379593, 0.92382854]",0.9497107
anger,"A male, Honduran acquaintance of mine despised my opinions. ",disgust,"[0.98622626, 0.98628056, 0.72044367, 0.5874714, 0.0055648163, 0.8233754, 0.8428473]",0.98628056
sadness,When our dog died. ,sadness,"[0.95236045, 0.94097334, 0.96289057, 0.97880894, 0.012190405, 0.9877443, 0.9556308]",0.9877443
disgust,"While walking on the street with a good friend of mine, we met an acquaintance of hers. My friend started showing off and telling false stories about herself and praising herself. ",guilt,"[0.27886936, 0.36276498, 0.4463116, 0.5848364, 0.075540304, 0.37164447, 0.45552158]",0.5848364
shame,I was dishonest to my boyfriend concerning something that is important to our relationship. ,shame,"[0.91253674, 0.78670496, 0.58949286, 0.9198587, 0.009664172, 0.6543045, 0.9550198]",0.9550198
guilt,A parking fine. ,guilt,"[0.6636751, 0.66709524, 0.17921771, 0.93138456, 0.019959355, 0.7237803, 0.8732334]",0.93138456
joy,"After having at last finished my master's thesis, I felt great joy and relief. I had been haunted by the thesis during the whole of my studies. ",joy,"[0.0059178933, 0.0059811184, 0.027869731, 0.024991594, 0.99175173, 0.0027849344, 0.02892336]",0.99175173
fear,"While preparing my master's thesis, I was scared that I would not accomplish anything as the subject was rather difficult. ",fear,"[0.47292015, 0.42674965, 0.99668044, 0.91111195, 0.032049794, 0.7649349, 0.77225775]",0.99668044
anger,"During the Summer, at my workplace, a person kept interfering with my tasks and making unfounded remarks. I felt hatred for him but it stopped when I realized that he just longed for attention. ",anger,"[0.9250573, 0.91502863, 0.74641174, 0.74197465, 0.011407143, 0.8286574, 0.80326086]",0.9250573
sadness,"The last time I felt sad and disappointed was when I did not do as well as I had hoped in one of the final exams. As compared with the earlier exams, the questions, I think, were unjust. ",guilt,"[0.3475944, 0.9597309, 0.7115548, 0.98935086, 0.001793214, 0.988766, 0.98236346]",0.98935086
disgust,"After the first of May, I detested my fiance's friends, who had piled on to our party and spoilt it completely. ",anger,"[0.99249965, 0.98601156, 0.94526607, 0.9691871, 0.0020163264, 0.9816467, 0.97351825]",0.99249965
shame,"After our sad first of May party, I felt ashamed because the friends who had been invited had to suffer. We, the organizers of the party, did not drive the intruders away. ",guilt,"[0.652672, 0.9678754, 0.8996445, 0.986826, 0.0022464884, 0.981505, 0.98385966]",0.986826
guilt,"At my summer job, I was responsible for making various orders. It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order. ",guilt,"[0.7420572, 0.7212402, 0.6392345, 0.98901945, 0.30146024, 0.9061912, 0.9300516]",0.98901945
joy,When I met a good friend of mine after a long time. ,joy,"[0.12421416, 0.096066, 0.56130457, 0.745353, 0.8255215, 0.7317769, 0.5475053]",0.8255215
fear,I was camping with a friend of mine and we spent the night in the forest. I could not fall off to sleep and could clearly hear noises from outside (steps ? ) approaching our tent. ,fear,"[0.8174, 0.66515553, 0.9653908, 0.9319447, 0.17698506, 0.9261478, 0.7979657]",0.9653908
anger,When I quarelled with my parents. ,anger,"[0.9792411, 0.78578305, 0.7086705, 0.9386456, 0.007921395, 0.8495889, 0.9310069]",0.9792411
sadness,"Being away from a very close friend, I was away from Finland for a year as an exchange student. ",sadness,"[0.64827055, 0.48445025, 0.7630445, 0.7444439, 0.1490925, 0.8660798, 0.66383374]",0.8660798
disgust,When I saw a spider. ,fear,"[0.8522806, 0.9700466, 0.97254366, 0.97102374, 0.69846827, 0.93638295, 0.9275106]",0.97254366
shame,While playing I urinated on grandma's floor and did not go to the lavatory. My cousin told grandma and she came. ,shame,"[0.84519297, 0.7935631, 0.7643509, 0.8898554, 0.14603655, 0.75482404, 0.9112258]",0.9112258
guilt,"While travelling in a bus with an invalid ticket, I got caught. ",shame,"[0.88608855, 0.8384046, 0.8427496, 0.9062648, 0.09813629, 0.8257478, 0.94641733]",0.94641733
joy,"While having a discussion with a colleague of mine, I realized that her conception of man and work were similar to mine. ",guilt,"[0.083257966, 0.03945674, 0.39806184, 0.629284, 0.23094119, 0.48305506, 0.48268434]",0.629284
fear,"While he was drunk, my life partner tried to hit me. I felt scared and fled to the bathroom. ",fear,"[0.85538816, 0.7415959, 0.9874321, 0.79409677, 0.034695216, 0.8649861, 0.8766506]",0.9874321
anger,"A ""higher status"" colleague of mine despised my attitude and organization of work. ",disgust,"[0.9854779, 0.9888482, 0.6873936, 0.73241717, 0.0056118183, 0.75371385, 0.8730443]",0.9888482
sadness,"I could not meet my love, after having waited for a month, due to illness. ",sadness,"[0.78379834, 0.124049075, 0.82797426, 0.8585376, 0.01633173, 0.9574987, 0.74121517]",0.9574987
disgust,"Once again, my life partner came back home drunk at midnight. ",sadness,"[0.91616654, 0.89786786, 0.9059524, 0.8629806, 0.010416293, 0.9417738, 0.9155278]",0.9417738
shame,"My love and me rented a room in a hotel one evening. We stayed there a few hours and when leaving the hotel, I felt ashamed. ",sadness,"[0.38698876, 0.93170017, 0.96204257, 0.9770308, 0.010220982, 0.98283523, 0.9773003]",0.98283523
guilt,"[ I had, by being silent, disapproved my love and made him unhappy. He had not been able to keep his promise. I thus was thinking about my own conduct towards another person. ] ",guilt,"[0.7351027, 0.7755394, 0.87773156, 0.97389436, 0.009919789, 0.91909474, 0.9627916]",0.97389436
joy,I had just moved to the town where I study and I got a postcard from a good friend (from my home town). ,sadness,"[0.073435865, 0.03745329, 0.26420784, 0.41298386, 0.46511176, 0.51727223, 0.3167239]",0.51727223
fear,"My boyfriend hinted over the phone about wanting to ""be free"". He thus did not say it point blank, silence followed. ",shame,"[0.12122835, 0.14190029, 0.24318336, 0.45882082, 0.012496717, 0.40676263, 0.49970114]",0.49970114
anger,They had returned much less of my taxes than I had expected. ,sadness,"[0.8768422, 0.8412351, 0.9274792, 0.7906585, 0.059371337, 0.94031286, 0.8484498]",0.94031286
sadness,After my boyfriend and I had separated. ,sadness,"[0.668195, 0.5670737, 0.73331904, 0.8408119, 0.02742752, 0.8601898, 0.7886515]",0.8601898
disgust,"In the morning, the cat of my landlady had vomited on the floor, near the staircase I take to go to the bathroom. ",sadness,"[0.8554787, 0.7973316, 0.88691306, 0.7406815, 0.021772798, 0.90416366, 0.8862472]",0.90416366
shame,"My boyfriend's mother, whom I had not met earlier, made an unexpected visit. I was lying lazily on the bed, reading a newspaper and my boyfriend was studying. ",guilt,"[0.27265885, 0.36907282, 0.623187, 0.776836, 0.24913682, 0.6917898, 0.6054299]",0.776836
guilt,The cat of my landlady escaped through the window which I had left open. ,fear,"[0.9022841, 0.87191296, 0.94258714, 0.927486, 0.1298793, 0.9300576, 0.92295307]",0.94258714
joy,"I got a letter from my best friend, whom I had not heard from for a long time (a good letter). ",joy,"[0.009077438, 0.0046049333, 0.0292717, 0.25921348, 0.9666304, 0.062106263, 0.024851074]",0.9666304
fear,Someone knocked on the door when I was alone at home (though there was a door bell). I looked through the peep hole but it had been covered. I called my sister but she could not help me as she was hundreds of kilometres away. ,fear,"[0.77400374, 0.58823353, 0.9094325, 0.73870766, 0.1844079, 0.8916498, 0.82592607]",0.9094325
anger,"My parents put pressure on me to buy clothes, when I would not have liked to do so. ",shame,"[0.83839446, 0.64872706, 0.83219755, 0.78448635, 0.015374607, 0.78929466, 0.8802738]",0.8802738
sadness,"When my grandfather died, I saw my grandmother crying against my aunt's shoulder (I had never seen my grandmother cry before). ",sadness,"[0.44286284, 0.5071712, 0.89096147, 0.92498064, 0.06827688, 0.99113524, 0.8762773]",0.99113524
disgust,"At school, I detested the spinach gruel which had lumps of flour in it. ",disgust,"[0.97482467, 0.99527705, 0.84673434, 0.8655898, 0.00807426, 0.9055339, 0.9138179]",0.99527705
shame,I told some acquaintances of mine something that I regretted later. ,sadness,"[0.9245954, 0.924219, 0.8767459, 0.961819, 0.003044578, 0.96590984, 0.9545773]",0.96590984
guilt,[ I speak harshly to my parents though they only mean my own good. ] ,anger,"[0.9962022, 0.83659697, 0.5852993, 0.928469, 0.0024708712, 0.1825385, 0.7979465]",0.9962022
joy,When I got a letter from home. ,joy,"[0.15087606, 0.1103023, 0.45341086, 0.69544023, 0.8572438, 0.67029506, 0.7165005]",0.8572438
fear,"While cycling in the country a dog started running beside me, growling and barking, and trying to bite my foot. ",fear,"[0.932312, 0.91195923, 0.9719335, 0.7477267, 0.014840395, 0.7834109, 0.799168]",0.9719335
anger,"Disagreements with mother. When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",anger,"[0.9761835, 0.9636418, 0.52898324, 0.899046, 0.00351541, 0.82877094, 0.770034]",0.9761835
sadness,"When I had to move away from home to study, and I knew that I would not be coming back home for a long time. ",fear,"[0.7388075, 0.5372663, 0.9817363, 0.9413215, 0.010688659, 0.956648, 0.88318855]",0.9817363
disgust,When I noticed two spiders running on the floor in different directions. ,disgust,"[0.69766164, 0.9325282, 0.8924293, 0.85506207, 0.393496, 0.84367746, 0.7882803]",0.9325282
shame,"When I realized that I had been wrong about a person close to me, because of pre-set ideas and prejudices. ",guilt,"[0.6965133, 0.57896113, 0.85085714, 0.987586, 0.049474735, 0.9604155, 0.960257]",0.987586
guilt,When I reproached my friend because I was myself low-spirited and disappointed. ,sadness,"[0.99298906, 0.9681585, 0.78630376, 0.9817841, 0.00081762933, 0.9940188, 0.98383266]",0.9940188
joy,I found myself a place after looking for one for a long time. ,joy,"[0.050555237, 0.04100557, 0.06668658, 0.49049, 0.83868617, 0.12310446, 0.16194479]",0.83868617
fear,[ In an aeroplane. ] ,guilt,"[0.28930908, 0.43216282, 0.33431715, 0.74682564, 0.5415644, 0.6558879, 0.72858113]",0.74682564
anger,I was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals. ,anger,"[0.99283546, 0.9897405, 0.23186694, 0.84598553, 0.00019134901, 0.14058729, 0.80793375]",0.99283546
sadness,"The breaking up of a relationship. We decided that the relationship could not carry on, so it was no surprise to me. And anyhow, I had known it would happen sooner or later. ",sadness,"[0.6285891, 0.6486235, 0.73973066, 0.63546866, 0.013713713, 0.8618341, 0.74143517]",0.8618341
disgust,The disgust I feel towards a certain person. ,disgust,"[0.98652864, 0.9948258, 0.15718442, 0.9181845, 0.00095269724, 0.83193874, 0.9809771]",0.9948258
shame,After an event in which I felt that I had acted unfairly. ,anger,"[0.9748219, 0.83356583, 0.6473815, 0.9505728, 0.009095187, 0.9659381, 0.9478587]",0.9748219
guilt,"At my job, I got disproportionately angry with a child. My reaction was not as it should have been. ",anger,"[0.98158765, 0.9318618, 0.5841117, 0.95292735, 0.012290889, 0.48476893, 0.9563471]",0.98158765
joy,I went to see the entrance examination results at university. I rejoyced at my success. ,joy,"[0.0023614909, 0.00089809677, 0.0060846237, 0.011464815, 0.99461925, 0.00071194174, 0.0053091776]",0.99461925
fear,"I borrowed a car which was supposed to be used for a long journey a few hours later, and one of the tyres burst in the middle of the town and I did not know what to do. ",sadness,"[0.80036575, 0.66035736, 0.8819398, 0.89378065, 0.166191, 0.9138323, 0.8268323]",0.9138323
anger,"An utterance, which I had intended to be a joke, was taken as an offence. In my opinion, this was stupid, and I got angry. ",anger,"[0.9965094, 0.7835784, 0.4056104, 0.5205315, 0.010208765, 0.12471941, 0.9178885]",0.9965094
sadness,My best friend had a relatively severe illness. I was sad because she was suffering. ,sadness,"[0.0089899395, 0.24745172, 0.8253201, 0.95668846, 0.0009469358, 0.98028874, 0.80430895]",0.98028874
disgust,"A man tried to have sexual intercourse with me, though I had communicated my unwillingness. Later on, I felt disgust at that person as well as myself because I had partly submitted. ",shame,"[0.9798195, 0.983718, 0.68586564, 0.9788592, 0.0043551084, 0.9270939, 0.9849471]",0.9849471
shame,"I told my friend about how I had calculated my salary by cheating a little. When my friend remarked about it, I understood that it was wrong to do so, and I felt ashamed. ",shame,"[0.7297227, 0.78547984, 0.90975994, 0.99503577, 0.082815215, 0.97639126, 0.99652344]",0.99652344
guilt,"I am going steady with a boy, but I had sexual intercourse with another one, and I felt guilty about it afterwards. ",guilt,"[0.9200666, 0.90693146, 0.9469929, 0.9958534, 0.007861633, 0.9816273, 0.991905]",0.9958534
